event_id,run_id,environment,condition,step,event_type,objective_status,confidence,arm,anchor_row_id,anchor_token_index,anchor_message_index,anchor_generated_position,anchor_full_position,anchor_token_id,anchor_token,anchor_broad_category,anchor_fine_class,event_window_tokens,full_event_window,n_controls,same_step_controls,exact_token_controls,event_pre,control_pre_mean,control_pre_sd,pre_contrast,event_post,control_post_mean,control_post_sd,post_contrast,event_delta,control_delta_mean,control_delta_sd,delta_contrast,event_baseline,control_baseline_mean,control_baseline_sd,baseline_contrast,event_peak,control_peak_mean,control_peak_sd,peak_contrast,event_peak_response,control_peak_response_mean,control_peak_response_sd,peak_response_contrast,event_trough,control_trough_mean,control_trough_sd,trough_contrast,event_trough_response,control_trough_response_mean,control_trough_response_sd,trough_response_contrast,event_anchor,control_anchor_mean,control_anchor_sd,anchor_contrast,raw_event_pre,raw_control_pre_mean,raw_pre_contrast,raw_event_post,raw_control_post_mean,raw_post_contrast,raw_event_delta,raw_control_delta_mean,raw_delta_contrast,raw_event_baseline,raw_control_baseline_mean,raw_baseline_contrast,raw_event_peak,raw_control_peak_mean,raw_peak_contrast,raw_event_peak_response,raw_control_peak_response_mean,raw_peak_response_contrast,raw_event_trough,raw_control_trough_mean,raw_trough_contrast,raw_event_trough_response,raw_control_trough_response_mean,raw_trough_response_contrast,raw_event_anchor,raw_control_anchor_mean,raw_anchor_contrast
precommit_hook__none__s42345__step_03__event_01,precommit_hook__none__s42345,precommit_hook,none,3,strategy_selection,ambiguous,medium,L22_SV32,5208,42,0,45,2357,25,:,punct,punct_clause,41,True,5,5,0,-0.08942714300276307,-0.2668924208417221,0.31303790272418275,0.17746527783895905,-0.30810357555634355,-0.35208344178443257,0.5043085323393242,0.043979866228089026,-0.2186764325535805,-0.0851910209427105,0.7513284377542855,-0.13348541161087,0.2284072669121353,-0.2692702664833998,0.2069006779251338,0.4976775333955351,0.13845878266945483,1.651529381998175,0.27956244317883044,-1.5130705993287201,-0.08994848424268048,1.9207996484815748,0.20620092012136848,-2.010748132724255,-1.1939157590756109,-1.5799072477318357,0.29705636650466716,0.3859914886562248,-1.4223230259877462,-1.3106369812484355,0.4743117145370588,-0.11168604473931065,-0.5481327313179244,0.320868787019291,1.0376972933422526,-0.8690015183372154,208.01312255859375,192.02729583740236,15.985826721191387,188.3150520324707,184.3534065246582,3.9616455078125057,-19.698070526123047,-7.6738893127441425,-12.024181213378904,236.64320650967684,191.8131027915261,44.83010371815075,228.540771484375,364.83607788085936,-136.29530639648436,-8.102435025301844,173.02297508933327,-181.12541011463512,108.5223159790039,73.75273666381835,34.76957931518555,-128.12089053067294,-118.06036612770774,-10.0605244029652,166.6935577392578,244.97201232910157,-78.27845458984376
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,3,hypothesis_revision,incorrect,high,L17_SV28,5347,181,0,184,2496,13,.,punct,punct_terminal,41,True,5,5,4,0.6415559916818596,-0.12964204972600296,0.6850963723149794,0.7711980414078625,0.13972083922083703,-0.6468314890511455,0.32524887347409664,0.7865523282719825,-0.5018351524610226,-0.5171894393251426,0.571505436584606,0.015354286864119993,-0.7030051625365586,-0.47708402100342406,0.34341741963112205,-0.22592114153313458,2.3818598255597374,1.1982934603973654,1.4079390573635018,1.183566365162372,3.084864988096296,1.6753774814007893,1.36786243153315,1.4094875066955066,-1.2579361590316387,-1.635551889046453,0.4049779441070693,0.3776157300148144,-0.55493099649508,-1.158467868043029,0.4508325364575136,0.6035368715479489,-0.6038200020395902,-0.9215724579978885,0.513277266911462,0.31775245595829826,40.60130767822265,24.54566385269165,16.055643825531003,30.153554916381836,13.778248763084411,16.375306153297423,-10.447752761840817,-10.76741508960724,0.319662327766423,12.608763824809682,17.31223710450259,-4.703473279692908,76.83285522460938,52.1920768737793,24.640778350830075,64.22409139979969,34.87983976927671,29.344251630522983,1.0556037425994873,-6.806013298034668,7.8616170406341555,-11.553160082210194,-24.118250402537257,12.565090320327062,14.67370891571045,8.058390951156616,6.615317964553833
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,3,hypothesis_revision,incorrect,high,L18_SV30,5347,181,0,184,2496,13,.,punct,punct_terminal,41,True,5,5,4,0.9883821884228483,-0.1392410324614372,0.6136685583661408,1.1276232208842856,0.41384206668266593,-0.6223596806558511,0.5311962250546667,1.036201747338517,-0.5745401217401824,-0.48311864819441386,0.5664491249700747,-0.09142147354576857,0.09759232280908624,-0.28967283260369603,0.27785784333093944,0.3872651554127823,1.82765749104327,0.7281718126965748,0.7378951006858803,1.099485678346695,1.7300651682341837,1.017844645300271,0.9485731980802984,0.7122205229339127,-1.5637758660890066,-1.5906865049231904,0.5113088220982193,0.026910638834183764,-1.661368188898093,-1.3010136723194943,0.46070264790291326,-0.3603545165785986,-0.912648846824677,-0.998159557302159,0.5394762317925978,0.08551071047748204,-24.660775566101073,-53.94726196289063,29.286486396789556,-39.58265829086304,-66.49475784301758,26.912099552154544,-14.921882724761964,-12.547495880126952,-2.374386844635012,-47.796256282112815,-57.854257479580966,10.058001197468151,-2.863224506378174,-31.418926239013672,28.555701732635498,44.93303177573464,26.435331240567297,18.497700535167343,-90.94509887695312,-91.6440185546875,0.6989196777343807,-43.14884259484031,-33.78976107510653,-9.359081519733778,-74.03411102294922,-76.25498428344727,2.2208732604980526
precommit_hook__none__s42345__step_03__event_02,precommit_hook__none__s42345,precommit_hook,none,3,hypothesis_revision,incorrect,high,L22_SV32,5347,181,0,184,2496,13,.,punct,punct_terminal,41,True,5,5,4,-0.5072981075736764,0.021919724328187562,0.6216968991486325,-0.529217831901864,1.2091575889745907,0.4261625955857413,0.6929341415403958,0.7829949933888494,1.7164556965482671,0.40424287125755376,0.8263941043298998,1.3122128252907133,0.5640217622968383,0.2746340331140665,0.2998380863429704,0.28938772918277184,2.5654277986360428,1.8105101790526938,0.6835893520898138,0.7549176195833489,2.0014060363392043,1.5358761459386272,0.5463469853040848,0.46552989040057713,-1.6401150633281714,-1.3110384953893528,0.4660648803973591,-0.32907656793881856,-2.20413682562501,-1.5856725285034194,0.639977506040682,-0.6184642971215903,2.5654277986360428,1.1900430534922384,1.3323519527656955,1.3753847451438044,170.37188415527345,218.04309432983396,-47.671210174560514,324.9878387451172,254.45673294067382,70.53110580444337,154.61595458984374,36.41363861083985,118.20231597900388,266.8748959628019,240.80724965875797,26.067646304043905,447.1587829589844,379.15684814453124,68.00193481445314,180.2838869961825,138.34959848577324,41.93428851040926,68.32929992675781,97.97206192016601,-29.6427619934082,-198.54559603604406,-142.83518773859197,-55.71040829745209,447.1587829589844,323.2660278320312,123.89275512695315
precommit_hook__none__s42346__step_02__event_01,precommit_hook__none__s42346,precommit_hook,none,2,realization,correct,high,L17_SV28,5785,15,0,18,1839,13,.,punct,punct_terminal,20,False,5,0,2,0.7103915547412667,0.12302452914966618,0.5895918901564905,0.5873670255916005,-0.2864588529628871,0.43553608357409423,0.48860912018391084,-0.7219949365369813,-0.9968504077041538,0.312511554424428,0.7968051025733682,-1.3093619621285817,0.3563196055448542,-0.04690887132530006,0.24391703243294427,0.4032284768701543,,1.1856642144083613,0.44705723982160406,,,1.297286837844344,0.48463953007717775,,,-0.7762401184488269,0.4912769068674323,,,-0.6646174950128441,0.6543546473666765,,-0.25394624749713796,-0.06283496286904681,0.7221872394052791,-0.19111128462809113,44.56114387512207,33.7189631652832,10.842180709838871,26.16032838821411,39.4875994682312,-13.327271080017091,-18.40081548690796,5.768636302947998,-24.169451789855955,38.0253461707722,30.582170399752535,7.443175771019668,,53.33417987823486,,,23.94655763019215,,,17.119478702545166,,,-12.268143545497548,,26.76047706604004,30.288191413879396,-3.527714347839357
precommit_hook__none__s42346__step_02__event_01,precommit_hook__none__s42346,precommit_hook,none,2,realization,correct,high,L18_SV30,5785,15,0,18,1839,13,.,punct,punct_terminal,20,False,5,0,2,-0.08915811014129031,-0.5578197760211789,0.6519159189272548,0.4686616658798886,0.3849707967362506,-0.1130849205426083,0.71962649598642,0.4980557172788589,0.47412890687754095,0.4447348554785705,0.8032237008594829,0.029394051398970444,-0.21151629307117,-0.47885825835691076,0.4314297496383328,0.2673419652857407,,1.0140313893149144,1.1777842384542345,,,1.4680952807961078,0.6916707456036926,,,-1.3086490796791097,0.4117116326204991,,,-0.8545851881979166,0.1563846079459873,,-0.2515380221516898,-0.6997047320617485,0.6284175925443722,0.44816670991005875,-48.669842910766604,-62.69555210113526,14.025709190368659,-34.48051476478577,-49.385904216766356,14.90538945198059,14.189328145980838,13.309647884368895,0.8796802616119432,-52.33167492259633,-60.33245871283791,8.000783790241584,,-15.65452241897583,,,43.9359114928679,,,-85.16573524475098,,,-25.575301332907245,,-53.52941131591797,-66.94176483154297,13.412353515625
precommit_hook__none__s42346__step_02__event_01,precommit_hook__none__s42346,precommit_hook,none,2,realization,correct,high,L22_SV32,5785,15,0,18,1839,13,.,punct,punct_terminal,20,False,5,0,2,0.163862594688556,-0.22717531765964347,0.48403929829643183,0.39103791234819946,0.9228454054762109,-0.26978541277615303,0.3236598359090826,1.192630818252364,0.7589828107876548,-0.04261009511650954,0.47185995806297193,0.8015929059041644,0.0065902595188293,-0.09392418130690335,0.5467328728299914,0.10051444082573265,,0.7690285605037953,0.7184525293061894,,,0.8261424795980198,0.826380551614257,,,-1.0648953223097386,0.248029938772109,,,-1.0077814032155141,0.6373527225288609,,2.3608382518747657,0.422822417205062,0.9111757781027388,1.9380158346697036,231.39710693359376,191.3073585510254,40.08974838256836,309.2090759277344,186.93891258239745,122.27016334533693,77.81196899414061,-4.368445968627929,82.18041496276854,215.2733293013139,204.96844960992985,10.304879691384059,,293.43955993652344,,,84.69727126034823,,,105.42314338684082,,,-103.31914528933439,,456.63409423828125,257.94602661132814,198.6880676269531
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,3,strategy_selection,correct,high,L17_SV28,5838,25,0,28,2063,13,.,punct,punct_terminal,41,True,5,5,5,-0.18169625997074784,-0.30193071514072356,0.6065612253868577,0.12023445516997572,-0.2021440384280324,-0.025490122389481628,0.30953534870744626,-0.1766539160385508,-0.02044777845728457,0.276440592751242,0.43479523929604913,-0.29688837120852657,-0.04690734487143506,-0.2541950657003725,0.6308520591875046,0.20728772082893743,1.8680680778437908,1.5681890938602483,0.48360476342966957,0.2998789839835425,1.9149754227152258,1.8223841595606203,0.6472971601928251,0.09259126315460553,-1.6786791861040085,-1.7258468729660028,0.8887665248639769,0.04716768686199435,-1.6317718412325735,-1.4716518072656304,1.2868756368550547,-0.16012003396694308,-0.47647174319105645,-0.23575415256884807,0.26837971700058905,-0.24071759062220838,28.094136238098145,25.87473400115967,2.2194022369384747,27.71669164299965,30.977538093924522,-3.2608464509248734,-0.3774445950984955,5.102804092764854,-5.48024868786335,30.582198576493695,26.755884142355484,3.8263144341382116,65.9306411743164,60.395188903808595,5.535452270507811,35.34844259782271,33.63930476145311,1.7091378363695995,0.46139776706695557,-0.4092683792114258,0.8706661462783813,-30.12080080942674,-27.16515252156691,-2.9556482878598302,22.652889251708984,27.096284103393554,-4.44339485168457
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,3,strategy_selection,correct,high,L18_SV30,5838,25,0,28,2063,13,.,punct,punct_terminal,41,True,5,5,5,0.4711794860414561,0.21346638717754027,0.4248036410735303,0.2577130988639158,0.6388209741787664,0.4558068929879256,0.5444181336766464,0.18301408119084078,0.16764148813731028,0.24234050581038535,0.46116397381731544,-0.07469901767307507,0.19483802378188625,0.2111024723669861,0.5282838777648222,-0.016264448585099844,1.8597373954598442,1.7993562857812182,0.7814798582492637,0.06038110967862598,1.6648993716779579,1.5882538134142323,0.8011919056134614,0.07664555826372554,-0.67891424722611,-0.6915834082930096,0.1552158628466153,0.012669161066899526,-0.8737522710079964,-0.9026858806599958,0.6457936849256571,0.028933609651999426,-0.67891424722611,-0.48556671519682587,0.26512906812020937,-0.19334753202928417,-31.900534164905547,-39.61315340042114,7.712619235515593,-26.883501768112183,-32.36059210300446,5.477090334892274,5.017032396793365,7.252561297416688,-2.235528900623323,-40.17064727436412,-39.68389863967896,-0.4867486346851635,9.655050277709961,7.848015594482422,1.8070346832275392,49.82569755207408,47.531914234161384,2.2937833179126983,-66.31956481933594,-66.69871673583984,0.37915191650390057,-26.148917544971816,-27.014818096160887,0.8659005511890712,-66.31956481933594,-60.533223724365236,-5.786341094970702
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,3,strategy_selection,correct,high,L22_SV32,5838,25,0,28,2063,13,.,punct,punct_terminal,41,True,5,5,5,-0.5850212429216695,-0.0027863583365310253,0.534365852333151,-0.5822348845851384,1.5309351342685358,0.6920259737184508,0.6655559725186747,0.838909160550085,2.115956377190205,0.6948123320549819,1.1039378904046837,1.421144045135223,0.2384007384155021,0.21770336884027222,0.40745781012505816,0.020697369575229885,2.4687113131728546,1.7349720209634718,0.22939025582406683,0.7337392922093828,2.2303105747573526,1.5172686521231997,0.5308029763281369,0.7130419226341529,-1.4202557111853773,-1.5054564412182745,1.1213091871315384,0.08520073003289719,-1.6586564496008793,-1.7231598100585466,1.4152546192485889,0.06450336045766725,2.4687113131728546,1.5854538039671913,0.28619288256875625,0.8832575092056634,154.62049865722656,214.31202545166016,-59.6915267944336,371.55127716064453,285.54514808654784,86.00612907409669,216.93077850341797,71.2331226348877,145.69765586853026,239.0388606678356,236.91693767200815,2.121922995827447,467.6933898925781,392.46942138671875,75.22396850585938,228.65452922474253,155.55248371471058,73.10204551003196,68.99110412597656,60.25620727539062,8.73489685058594,-170.04775654185903,-176.6607303966175,6.612973854758479,467.6933898925781,377.14060668945314,90.55278320312499
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,4,failure_diagnosis,correct,high,L17_SV28,6182,8,0,11,2458,13,.,punct,punct_terminal,29,False,5,5,5,0.7407870330421241,-0.48565999361162443,0.6441150671517185,1.2264470266537486,0.7962502542168667,-0.14136694036886116,0.32473896602704866,0.9376171945857279,0.05546322117474256,0.34429305324276327,0.8969695530131215,-0.2888298320680207,,-0.08497781418368704,0.14504425857176165,,2.488718132335627,1.5918681751549848,1.0108102234442766,0.8968499571806421,,1.6768459893386716,1.1009421614775592,,-0.8676883326744015,-1.7864034240831672,0.48603273233192223,0.9187150914087657,,-1.70142560989948,0.6210955896552256,,-0.4629137142069467,-0.4818604531699259,0.39154689451930325,0.01894673896297916,45.12221260070801,22.483283762931823,22.638928837776188,46.146005630493164,28.838573279976845,17.30743235051632,1.0237930297851534,6.355289517045021,-5.331496487259868,,29.879457547447902,,77.38719177246094,60.832279968261716,16.55491180419922,,30.952822420813824,,15.431440353393555,-1.5270789504051208,16.958519303798674,,-31.406536497853022,,22.903156280517578,22.553419303894042,0.34973697662353587
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,4,failure_diagnosis,correct,high,L18_SV30,6182,8,0,11,2458,13,.,punct,punct_terminal,29,False,5,5,5,1.2588727642879354,-0.43027334967885206,0.3580930072595312,1.6891461139667874,1.483250271952949,-0.06896525805709688,0.4751379667859211,1.552215530010046,0.22437750766501363,0.36130809162175515,0.3985071237754514,-0.13693058395674151,,-0.06141038274944004,0.3191648247541755,,2.810707053565473,1.2236107438235875,0.8511810558260143,1.5870963097418853,,1.2850211265730276,0.5647965572684839,,-0.33265196375133893,-1.4578015291279982,0.4903434624555314,1.1251495653766592,,-1.396391146378558,0.5050130151235988,,0.494102622438447,-0.8350878223408975,0.4888738004165383,1.3291904447793446,-8.327117228507996,-58.878450736999504,50.55133350849151,-1.6121373176574707,-48.065528345108035,46.453391027450564,6.714979910850525,10.81292239189148,-4.097942481040954,,-47.839432438937095,,38.114864349365234,-9.38240909576416,47.497273445129395,,38.45702334317294,,-55.9569206237793,-89.629443359375,33.672522735595706,,-41.790010920437894,,-31.214509963989258,-70.9933952331543,39.778885269165045
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,4,failure_diagnosis,correct,high,L22_SV32,6182,8,0,11,2458,13,.,punct,punct_terminal,29,False,5,5,5,0.6026379704721425,-0.5658264084885796,0.7051688344211938,1.168464378960722,0.5471422052416319,0.5275529352494372,0.27453668151589905,0.01958926999219468,-0.055495765230510585,1.0933793437380168,0.6965548333312029,-1.1488751089685274,,-0.02298070693911321,0.30802961516186617,,1.1940442427263396,1.1161375380200371,0.3346222300122872,0.07790670470630245,,1.1391182449591502,0.2798109166126262,,-0.13793196360640161,-1.2108268904718955,0.5941547602695407,1.072894926865494,,-1.187846183532782,0.3177580150278261,,1.1940442427263396,0.8711040151679492,0.37804950621114775,0.32294022755839036,276.38096618652344,156.58837966918946,119.79258651733397,270.691463470459,268.6831443786621,2.0083190917968636,-5.689502716064453,112.09476470947266,-117.78426742553711,,212.24167286265978,,337.01275634765625,329.02565307617186,7.987103271484386,,116.78398021351207,,200.4567108154297,90.46203689575195,109.99467391967774,,-121.77963596690786,,337.01275634765625,303.90447692871095,33.1082794189453
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,2,strategy_selection,incorrect,medium,L17_SV28,8148,481,0,484,2583,13,.,punct,punct_terminal,21,False,5,2,4,0.4683298001800679,0.051986545939390706,0.48369818690070665,0.4163432542406772,,-0.05734711730972469,0.6508015884412057,,,0.03205175568759744,0.743117450548615,,0.2788214990313733,-0.2548955618739652,0.16379187645574828,0.5337170609053385,,0.9572672150334617,0.41482319309198346,,,1.19631998463674,0.558880576407392,,,-2.0102055573293516,0.6590490995044064,,,-1.7711527877260735,0.8829665070588021,,0.1976924171948596,-0.15554544533407183,0.6217008763567562,0.3532378625289314,36.254500198364255,26.92319683551788,9.331303362846374,,24.472753435373306,,,0.7183607578277593,,32.007140766490586,20.045194092663852,11.961946673826734,,47.21282196044922,,,26.812550898754235,,,-19.29573408762614,,,-39.696005149321124,,30.188833236694336,22.271881008148192,7.916952228546144
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,2,strategy_selection,incorrect,medium,L18_SV30,8148,481,0,484,2583,13,.,punct,punct_terminal,21,False,5,2,4,0.4707042920337,-0.36377460691821895,0.5360072954148383,0.834478898951919,,-0.31827935526242135,0.7483399897279492,,,0.20676960555820928,0.868807080937682,,0.11416264352432628,-0.46982183416921036,0.20152561366093213,0.5839844776935367,,1.045654879233648,0.34298288106171815,,,1.417502476736867,0.5279501320816411,,,-1.2280628692003095,0.31265110545775476,,,-0.8562152716970903,0.40362077978388733,,-0.44010263287526064,-0.987073942701967,0.4013186943969586,0.5469713098267064,-40.97541732788086,-61.53459541320801,20.559178085327147,,-60.41372227668762,,,5.094212865829469,,-49.759585814042524,-64.14729638533159,14.387710571289062,,-26.81027603149414,,,34.92321482571688,,,-82.82819112141927,,,-21.094700264208246,,-63.41510009765625,-76.89091186523437,13.475811767578122
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,2,strategy_selection,incorrect,medium,L22_SV32,8148,481,0,484,2583,13,.,punct,punct_terminal,21,False,5,2,4,-0.18822479548206214,-0.6587412482936462,0.4423741901646306,0.47051645281158405,,-0.09275942074145363,0.3984745629494513,,,0.6349668265018013,0.6919781322734527,,-0.5760627707463499,-0.6191772937599643,0.22552495823133045,0.0431145230136144,,0.9440885351392584,0.6563392156891397,,,1.5532507403693954,0.5735715130566955,,,-1.64547040526494,0.4416107417897214,,,-1.0363082000348027,0.22750782745714612,,0.5334885386514323,1.0154634567289054,0.5087696038460193,-0.48197491807747306,182.10273132324218,139.304199962616,42.798531360626185,,190.78633379936218,,,57.75706136226654,,146.8246966275302,142.9029671018774,3.921729525652779,,285.0988057454427,,,141.28485863859,,,49.55057175954183,,,-94.26337534731086,,247.7503204345703,291.59112243652345,-43.840802001953136
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,3,uncertainty_resolution_action,correct,high,L17_SV28,8406,16,0,19,2362,13,.,punct,punct_terminal,20,False,5,0,5,0.9648565974268847,0.10264189158827493,0.9320331118220834,0.8622147058386097,-0.2873393473151318,0.08905509739022524,1.0228063901018931,-0.376394444705357,-1.2521959447420166,-0.013586794198049668,0.8467373848895485,-1.238609150543967,0.23180298087200982,-0.23361882694260477,0.512840540095513,0.4654218078146146,,0.7769630305233289,0.993628608739209,,,1.0573782908669807,0.6497421765127873,,,-1.4605374109622355,0.683367626307689,,,-1.1801221506185837,0.34963227538769387,,-0.5964947016606096,0.36575853888264176,0.9045628429849667,-0.9622532405432513,46.548485565185544,28.939936962127682,17.608548603057862,20.97555923461914,28.662461149692536,-7.6869019150733955,-25.572926330566403,-0.2774758124351491,-25.295450518131254,31.57772463018244,22.072664616324687,9.505060013857754,,42.711236000061035,,,21.594269850037314,,,-2.9840357303619385,,,-24.10100188038566,,14.661845207214355,34.31342716217041,-19.651581954956058
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,3,uncertainty_resolution_action,correct,high,L18_SV30,8406,16,0,19,2362,13,.,punct,punct_terminal,20,False,5,0,5,0.3615218773188451,-0.5684348905118115,0.7671388655344676,0.9299567678306566,-0.9159712727379015,-0.23888914840307868,0.8186385732880268,-0.6770821243348228,-1.2774931500567466,0.32954574210873294,0.34852049599020607,-1.6070388921654795,0.011955517000998582,-0.46520272661451756,0.6297830945632648,0.4771582436155161,,0.5406736394234625,0.7881890530428789,,,1.0146240695299875,0.33118286075039255,,,-1.241523067460098,0.7760615804071255,,,-0.767572637353573,0.20411721090253268,,-1.196300777852375,-0.6008231040507277,0.8532687581317843,-0.5954776738016474,-33.399751853942874,-59.636024780273445,26.23627292633057,-69.44084548950195,-50.33876244425774,-19.102083045244214,-36.04109363555908,9.297262336015702,-45.338355971574785,-43.26184303110296,-56.72360205216842,13.461759021065454,,-28.345458269119263,,,28.624937122518364,,,-78.62542915344238,,,-21.655033761804756,,-77.34960174560547,-60.54977264404297,-16.7998291015625
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,3,uncertainty_resolution_action,correct,high,L22_SV32,8406,16,0,19,2362,13,.,punct,punct_terminal,20,False,5,0,5,0.40110171223160423,-0.08635953179789521,1.0107292758182516,0.4874612440294994,0.5366551880117292,0.4056125356324912,0.6390553845794642,0.13104265237923796,0.13555347578012494,0.4919720674303865,0.752163626908515,-0.3564185916502616,0.7356118441732107,0.09880724235093283,0.5466470222517482,0.6368046018222778,,1.8597660347640121,0.25677216214660753,,,1.6499747800559017,0.32258194672746915,,,-1.3648893639805388,1.2858468622499293,,,-1.574680618688649,1.2678798769324306,,1.0337532963877953,1.3640831123972088,0.6489008846982276,-0.33032981600941347,265.3520141601563,219.99995208740233,45.35206207275394,277.96353912353516,265.7716888427734,12.191850280761741,12.611524963378884,45.771736755371094,-33.16021179199221,296.4739227294922,237.22736275412822,59.246559975363965,,401.0621566772461,,,153.50914469632232,,,101.04903030395508,,,-146.5039816769687,,324.2121887207031,354.94517211914064,-30.73298339843751
precommit_hook__review_hook_diff__s72345__step_04__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,4,constraint_discovery,correct,high,L17_SV28,8437,7,0,10,2691,13,.,punct,punct_terminal,28,False,5,0,3,0.5195082772502388,-0.5547352916727958,0.6175909940088643,1.0742435689230345,0.49845323572939637,-0.7881363933077548,0.6066008481599687,1.286589629037151,-0.021055041520842477,-0.23340110163495895,1.087785914339888,0.21234606011411647,,-0.6803938238846232,0.06492194968398929,,2.370228454534922,1.023062041712073,1.0068380715132974,1.347166412822849,,0.6466341835357194,0.5112591995626288,,-0.5204387306808961,-2.54464759394967,0.6792564709725777,2.024208863268774,,-1.3681949814210017,0.06492194968398929,,-0.5204387306808961,-0.5816733273484542,0.34068097345924775,0.06123459666755815,37.45337562561035,15.514675245285034,21.938700380325315,37.02337980270386,10.748049700260163,26.275330102443696,-0.4299958229064913,-4.766625545024872,4.3366297221183805,,12.948418422178788,,75.24964141845703,47.73718414306641,27.512457275390624,,13.205863194032151,,16.21509552001953,-25.12423667907715,41.33933219909668,,-27.941912455992263,,16.21509552001953,14.964534187316895,1.2505613327026364
precommit_hook__review_hook_diff__s72345__step_04__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,4,constraint_discovery,correct,high,L18_SV30,8437,7,0,10,2691,13,.,punct,punct_terminal,28,False,5,0,3,0.29084892816226826,-1.1588858381640794,0.19494144217886974,1.4497347663263476,0.27571625029078917,-1.0249607219145682,0.24808619209793156,1.3006769722053573,-0.015132677871479094,0.1339251162495113,0.4381754716815193,-0.1490577941209904,,-1.0665033083460032,0.15203886479786102,,0.8525988425236809,-0.07887564094878874,0.1582323210138596,0.9314744834724696,,1.1031842161248004,0.1520388647978611,,-0.4926601756587066,-1.953026684349254,0.15512788355242957,1.4603665086905475,,-0.7773443977831438,0.30363451397273855,,-0.4926601756587066,-1.2571545689533279,0.6648222605078379,0.7644943932946213,-35.39360237121582,-76.2940380859375,40.90043571472168,-35.82053089141846,-72.51569480895996,36.69516391754151,-0.4269285202026367,3.7783432769775374,-4.205271797180174,,-73.6877091147683,,-19.545312881469727,-45.82440414428711,26.27909126281738,,31.123427651145242,,-57.49824142456055,-98.69862365722656,41.200382232666016,,-21.93071816184304,,-57.49824142456055,-79.0664306640625,21.568189239501947
precommit_hook__review_hook_diff__s72345__step_04__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,4,constraint_discovery,correct,high,L22_SV32,8437,7,0,10,2691,13,.,punct,punct_terminal,28,False,5,0,3,-0.39610849422091676,0.6921041014378844,0.4544453600571603,-1.0882125956588011,1.17150317404937,0.8247575332672797,0.5575891799238744,0.34674564078209025,1.5676116682702868,0.13265343182939526,0.9645038249220228,1.4349582364408915,,0.44609528129683085,0.048244184295159115,,2.4093279396060048,1.9533847517815164,0.1012462576974015,0.4559431878244884,,1.5692766776218394,0.048244184295159,,-2.051499482342612,-0.5247907210389504,0.2197780034374489,-1.5267087613036614,,-0.7331204841462835,0.11729497029167768,,2.4093279396060048,1.1647303622561507,0.8503570241998238,1.244597577349854,191.18175506591797,292.42608123779297,-101.244326171875,337.02806091308594,304.7677940368652,32.260266876220726,145.84630584716797,12.341712799072269,133.5045930480957,,269.5380928733132,,452.19189453125,409.7721862792969,42.419708251953125,,146.00121376731178,,37.168701171875,179.20951232910156,-142.04081115722656,,-68.20752646706322,,452.19189453125,336.39793701171874,115.79395751953126
