subject,relation,prompt,ablate_position,ablate_token,seq_len,band,condition,replicate,clean_top1,clean_top1_logp,abl_top1,abl_top1_logp,clean_top1_logp_under_abl,delta_logp_clean_top1,rank_of_clean_top1_under_abl,kl_clean_vs_abl,top1_changed,clean_top1_str,abl_top1_str
Marie Curie,birth_city,Marie Curie was born in the city of,3,ie,10,6-20,random,0,136769,-0.4735665023326874,136769,-0.52631676197052,-0.52631676197052,-0.05275025963783264,1,0.011460710316896439,0, Warsaw, Warsaw
Marie Curie,birth_city,Marie Curie was born in the city of,3,ie,10,6-20,random,1,136769,-0.4735665023326874,136769,-0.6002494692802429,-0.6002494692802429,-0.12668296694755554,1,0.017155351117253304,0, Warsaw, Warsaw
Marie Curie,birth_year,Marie Curie was born in the year,3,ie,9,9-13,jspace,0,220,-0.24982833862304688,220,-0.24564701318740845,-0.24564701318740845,0.004181325435638428,1,0.0017714473651722074,0, , 
Marie Curie,birth_year,Marie Curie was born in the year,3,ie,9,9-13,random,0,220,-0.24982833862304688,220,-0.19062955677509308,-0.19062955677509308,0.059198781847953796,1,0.01437817607074976,0, , 
Marie Curie,birth_year,Marie Curie was born in the year,3,ie,9,9-13,random,1,220,-0.24982833862304688,220,-0.2532913386821747,-0.2532913386821747,-0.0034630000591278076,1,0.00015246187103912234,0, , 
Marie Curie,birth_year,Marie Curie was born in the year,3,ie,9,9-17,jspace,0,220,-0.24982833862304688,220,-0.24240456521511078,-0.24240456521511078,0.007423773407936096,1,0.0028497057501226664,0, , 
Marie Curie,birth_year,Marie Curie was born in the year,3,ie,9,9-17,random,0,220,-0.24982833862304688,220,-0.19689765572547913,-0.19689765572547913,0.05293068289756775,1,0.012263169512152672,0, , 
Marie Curie,birth_year,Marie Curie was born in the year,3,ie,9,9-17,random,1,220,-0.24982833862304688,220,-0.2546255588531494,-0.2546255588531494,-0.004797220230102539,1,0.0002101759018842131,0, , 
Marie Curie,birth_year,Marie Curie was born in the year,3,ie,9,6-20,jspace,0,220,-0.24982833862304688,220,-0.23736950755119324,-0.23736950755119324,0.012458831071853638,1,0.011748125776648521,0, , 
Marie Curie,birth_year,Marie Curie was born in the year,3,ie,9,6-20,random,0,220,-0.24982833862304688,220,-0.19068679213523865,-0.19068679213523865,0.05914154648780823,1,0.013767709024250507,0, , 
Marie Curie,birth_year,Marie Curie was born in the year,3,ie,9,6-20,random,1,220,-0.24982833862304688,220,-0.2615872323513031,-0.2615872323513031,-0.011758893728256226,1,0.0006132842972874641,0, , 
Marie Curie,birth_country,Marie Curie was born in the country of,3,ie,10,9-13,jspace,0,50029,-0.9103319048881531,50029,-0.7771669626235962,-0.7771669626235962,0.13316494226455688,1,0.023920241743326187,0, Poland, Poland
Marie Curie,birth_country,Marie Curie was born in the country of,3,ie,10,9-13,random,0,50029,-0.9103319048881531,50029,-0.8717209696769714,-0.8717209696769714,0.03861093521118164,1,0.0008282188791781664,0, Poland, Poland
Marie Curie,birth_country,Marie Curie was born in the country of,3,ie,10,9-13,random,1,50029,-0.9103319048881531,50029,-0.9056049585342407,-0.9056049585342407,0.0047269463539123535,1,0.0005021915421821177,0, Poland, Poland
Marie Curie,birth_country,Marie Curie was born in the country of,3,ie,10,9-17,jspace,0,50029,-0.9103319048881531,50029,-0.804409921169281,-0.804409921169281,0.10592198371887207,1,0.02302122861146927,0, Poland, Poland
Marie Curie,birth_country,Marie Curie was born in the country of,3,ie,10,9-17,random,0,50029,-0.9103319048881531,50029,-0.8829150795936584,-0.8829150795936584,0.02741682529449463,1,0.0020247437059879303,0, Poland, Poland
Marie Curie,birth_country,Marie Curie was born in the country of,3,ie,10,9-17,random,1,50029,-0.9103319048881531,50029,-0.8827952742576599,-0.8827952742576599,0.027536630630493164,1,0.003120358334854245,0, Poland, Poland
Marie Curie,birth_country,Marie Curie was born in the country of,3,ie,10,6-20,jspace,0,50029,-0.9103319048881531,50029,-0.8465652465820312,-0.8465652465820312,0.06376665830612183,1,0.02401350438594818,0, Poland, Poland
Marie Curie,birth_country,Marie Curie was born in the country of,3,ie,10,6-20,random,0,50029,-0.9103319048881531,50029,-0.9498059749603271,-0.9498059749603271,-0.03947407007217407,1,0.002845409093424678,0, Poland, Poland
Marie Curie,birth_country,Marie Curie was born in the country of,3,ie,10,6-20,random,1,50029,-0.9103319048881531,50029,-0.8828073143959045,-0.8828073143959045,0.027524590492248535,1,0.004542627837508917,0, Poland, Poland
Marie Curie,death_year,Marie Curie died in the year,3,ie,8,9-13,jspace,0,220,-0.4147892892360687,220,-0.4016871452331543,-0.4016871452331543,0.013102144002914429,1,0.0029593701474368572,0, , 
Marie Curie,death_year,Marie Curie died in the year,3,ie,8,9-13,random,0,220,-0.4147892892360687,220,-0.39350029826164246,-0.39350029826164246,0.02128899097442627,1,0.0007873772410675883,0, , 
Marie Curie,death_year,Marie Curie died in the year,3,ie,8,9-13,random,1,220,-0.4147892892360687,220,-0.39869219064712524,-0.39869219064712524,0.01609709858894348,1,0.0004145071725361049,0, , 
Marie Curie,death_year,Marie Curie died in the year,3,ie,8,9-17,jspace,0,220,-0.4147892892360687,220,-0.3967921733856201,-0.3967921733856201,0.01799711585044861,1,0.008992433547973633,0, , 
Marie Curie,death_year,Marie Curie died in the year,3,ie,8,9-17,random,0,220,-0.4147892892360687,220,-0.39705780148506165,-0.39705780148506165,0.01773148775100708,1,0.0007250010967254639,0, , 
Marie Curie,death_year,Marie Curie died in the year,3,ie,8,9-17,random,1,220,-0.4147892892360687,220,-0.3970063328742981,-0.3970063328742981,0.01778295636177063,1,0.0005230001406744123,0, , 
Marie Curie,death_year,Marie Curie died in the year,3,ie,8,6-20,jspace,0,220,-0.4147892892360687,220,-0.40353626012802124,-0.40353626012802124,0.011253029108047485,1,0.07283015549182892,0, , 
Marie Curie,death_year,Marie Curie died in the year,3,ie,8,6-20,random,0,220,-0.4147892892360687,220,-0.3777068853378296,-0.3777068853378296,0.037082403898239136,1,0.0019830032251775265,0, , 
Marie Curie,death_year,Marie Curie died in the year,3,ie,8,6-20,random,1,220,-0.4147892892360687,220,-0.3968387544155121,-0.3968387544155121,0.01795053482055664,1,0.0007793906843289733,0, , 
Marie Curie,occupation,Marie Curie worked as a,3,ie,7,9-13,jspace,0,14044,-2.145104169845581,14044,-2.035919427871704,-2.035919427871704,0.10918474197387695,1,0.02716190740466118,0, teacher, teacher
Marie Curie,occupation,Marie Curie worked as a,3,ie,7,9-13,random,0,14044,-2.145104169845581,14044,-2.125653028488159,-2.125653028488159,0.019451141357421875,1,0.0017186645418405533,0, teacher, teacher
Marie Curie,occupation,Marie Curie worked as a,3,ie,7,9-13,random,1,14044,-2.145104169845581,14044,-2.1583027839660645,-2.1583027839660645,-0.013198614120483398,1,0.0007362665492109954,0, teacher, teacher
Marie Curie,occupation,Marie Curie worked as a,3,ie,7,9-17,jspace,0,14044,-2.145104169845581,14044,-1.940837025642395,-1.940837025642395,0.20426714420318604,1,0.05045243352651596,0, teacher, teacher
Marie Curie,occupation,Marie Curie worked as a,3,ie,7,9-17,random,0,14044,-2.145104169845581,14044,-2.1446774005889893,-2.1446774005889893,0.0004267692565917969,1,0.0031469487585127354,0, teacher, teacher
Marie Curie,occupation,Marie Curie worked as a,3,ie,7,9-17,random,1,14044,-2.145104169845581,14044,-2.113523006439209,-2.113523006439209,0.03158116340637207,1,0.0014829315477982163,0, teacher, teacher
Marie Curie,occupation,Marie Curie worked as a,3,ie,7,6-20,jspace,0,14044,-2.145104169845581,14044,-2.035054922103882,-2.035054922103882,0.11004924774169922,1,0.12805436551570892,0, teacher, teacher
Marie Curie,occupation,Marie Curie worked as a,3,ie,7,6-20,random,0,14044,-2.145104169845581,14044,-2.203756809234619,-2.203756809234619,-0.058652639389038086,1,0.004374814219772816,0, teacher, teacher
Marie Curie,occupation,Marie Curie worked as a,3,ie,7,6-20,random,1,14044,-2.145104169845581,14044,-2.1611580848693848,-2.1611580848693848,-0.01605391502380371,1,0.0035656490363180637,0, teacher, teacher
Marie Curie,profession_of,The profession of Marie Curie was,6,ie,8,9-13,jspace,0,261,-1.8227628469467163,261,-1.8870835304260254,-1.8870835304260254,-0.06432068347930908,1,0.04018867015838623,0, a, a
Marie Curie,profession_of,The profession of Marie Curie was,6,ie,8,9-13,random,0,261,-1.8227628469467163,261,-1.7162690162658691,-1.7162690162658691,0.10649383068084717,1,0.00650849798694253,0, a, a
Marie Curie,profession_of,The profession of Marie Curie was,6,ie,8,9-13,random,1,261,-1.8227628469467163,261,-1.8749338388442993,-1.8749338388442993,-0.05217099189758301,1,0.0031119873747229576,0, a, a
Marie Curie,profession_of,The profession of Marie Curie was,6,ie,8,9-17,jspace,0,261,-1.8227628469467163,261,-1.989066243171692,-1.989066243171692,-0.16630339622497559,1,0.03682951629161835,0, a, a
Marie Curie,profession_of,The profession of Marie Curie was,6,ie,8,9-17,random,0,261,-1.8227628469467163,261,-1.734740138053894,-1.734740138053894,0.08802270889282227,1,0.006854868493974209,0, a, a
Marie Curie,profession_of,The profession of Marie Curie was,6,ie,8,9-17,random,1,261,-1.8227628469467163,261,-1.8653255701065063,-1.8653255701065063,-0.04256272315979004,1,0.004058460239320993,0, a, a
Marie Curie,profession_of,The profession of Marie Curie was,6,ie,8,6-20,jspace,0,261,-1.8227628469467163,261,-1.7727153301239014,-1.7727153301239014,0.05004751682281494,1,0.28124526143074036,0, a, a
Marie Curie,profession_of,The profession of Marie Curie was,6,ie,8,6-20,random,0,261,-1.8227628469467163,261,-1.8173706531524658,-1.8173706531524658,0.005392193794250488,1,0.017777349799871445,0, a, a
Marie Curie,profession_of,The profession of Marie Curie was,6,ie,8,6-20,random,1,261,-1.8227628469467163,261,-1.8248614072799683,-1.8248614072799683,-0.002098560333251953,1,0.02200109139084816,0, a, a
Marie Curie,instrument,Marie Curie played the,3,ie,6,9-13,jspace,0,5430,-1.2077463865280151,5430,-1.1752878427505493,-1.1752878427505493,0.03245854377746582,1,0.005332031287252903,0, role, role
Marie Curie,instrument,Marie Curie played the,3,ie,6,9-13,random,0,5430,-1.2077463865280151,27487,-1.0315696001052856,-1.5940696001052856,-0.3863232135772705,2,0.03809058293700218,1, role, piano
Marie Curie,instrument,Marie Curie played the,3,ie,6,9-13,random,1,5430,-1.2077463865280151,5430,-1.2017793655395508,-1.2017793655395508,0.0059670209884643555,1,0.000368016364518553,0, role, role
Marie Curie,instrument,Marie Curie played the,3,ie,6,9-17,jspace,0,5430,-1.2077463865280151,5430,-1.180440902709961,-1.180440902709961,0.0273054838180542,1,0.008992156013846397,0, role, role
Marie Curie,instrument,Marie Curie played the,3,ie,6,9-17,random,0,5430,-1.2077463865280151,27487,-1.096453309059143,-1.471453309059143,-0.26370692253112793,2,0.02037133276462555,1, role, piano
Marie Curie,instrument,Marie Curie played the,3,ie,6,9-17,random,1,5430,-1.2077463865280151,5430,-1.1973114013671875,-1.1973114013671875,0.010434985160827637,1,0.0004905631067231297,0, role, role
Marie Curie,instrument,Marie Curie played the,3,ie,6,6-20,jspace,0,5430,-1.2077463865280151,5430,-1.016523003578186,-1.016523003578186,0.1912233829498291,1,0.05065563693642616,0, role, role
Marie Curie,instrument,Marie Curie played the,3,ie,6,6-20,random,0,5430,-1.2077463865280151,27487,-1.0101765394210815,-1.6351765394210815,-0.4274301528930664,2,0.04395197704434395,1, role, piano
Marie Curie,instrument,Marie Curie played the,3,ie,6,6-20,random,1,5430,-1.2077463865280151,27487,-1.1160136461257935,-1.4910136461257935,-0.2832672595977783,2,0.02003367431461811,1, role, piano
Marie Curie,famous_for,Marie Curie is famous for,3,ie,7,9-13,jspace,0,1335,-0.553216814994812,1335,-0.5375524163246155,-0.5375524163246155,0.015664398670196533,1,0.0021244108211249113,0, her, her
Marie Curie,famous_for,Marie Curie is famous for,3,ie,7,9-13,random,0,1335,-0.553216814994812,1335,-0.5682076215744019,-0.5682076215744019,-0.014990806579589844,1,0.0005302424542605877,0, her, her
Marie Curie,famous_for,Marie Curie is famous for,3,ie,7,9-13,random,1,1335,-0.553216814994812,1335,-0.5533274412155151,-0.5533274412155151,-0.000110626220703125,1,0.0001710443466436118,0, her, her
Marie Curie,famous_for,Marie Curie is famous for,3,ie,7,9-17,jspace,0,1335,-0.553216814994812,1335,-0.5936369895935059,-0.5936369895935059,-0.04042017459869385,1,0.023079542443156242,0, her, her
Marie Curie,famous_for,Marie Curie is famous for,3,ie,7,9-17,random,0,1335,-0.553216814994812,1335,-0.5575422644615173,-0.5575422644615173,-0.004325449466705322,1,0.0009930094238370657,0, her, her
Marie Curie,famous_for,Marie Curie is famous for,3,ie,7,9-17,random,1,1335,-0.553216814994812,1335,-0.5412701368331909,-0.5412701368331909,0.011946678161621094,1,0.000539116736035794,0, her, her
Marie Curie,famous_for,Marie Curie is famous for,3,ie,7,6-20,jspace,0,1335,-0.553216814994812,1335,-0.434855580329895,-0.434855580329895,0.11836123466491699,1,0.04441850259900093,0, her, her
Marie Curie,famous_for,Marie Curie is famous for,3,ie,7,6-20,random,0,1335,-0.553216814994812,1335,-0.5428717136383057,-0.5428717136383057,0.010345101356506348,1,0.0006951314280740917,0, her, her
Marie Curie,famous_for,Marie Curie is famous for,3,ie,7,6-20,random,1,1335,-0.553216814994812,1335,-0.5712451934814453,-0.5712451934814453,-0.0180283784866333,1,0.001207140856422484,0, her, her
Marie Curie,language,Marie Curie spoke the language of,3,ie,8,9-13,jspace,0,290,-1.4177916049957275,290,-1.42896568775177,-1.42896568775177,-0.01117408275604248,1,0.018418986350297928,0, the, the
Marie Curie,language,Marie Curie spoke the language of,3,ie,8,9-13,random,0,290,-1.4177916049957275,290,-1.4222569465637207,-1.4222569465637207,-0.004465341567993164,1,0.0009861986618489027,0, the, the
Marie Curie,language,Marie Curie spoke the language of,3,ie,8,9-13,random,1,290,-1.4177916049957275,290,-1.4517005681991577,-1.4517005681991577,-0.033908963203430176,1,0.0006750334287062287,0, the, the
Marie Curie,language,Marie Curie spoke the language of,3,ie,8,9-17,jspace,0,290,-1.4177916049957275,290,-1.4773845672607422,-1.4773845672607422,-0.05959296226501465,1,0.01581520587205887,0, the, the
Marie Curie,language,Marie Curie spoke the language of,3,ie,8,9-17,random,0,290,-1.4177916049957275,290,-1.4349733591079712,-1.4349733591079712,-0.017181754112243652,1,0.0019320737337693572,0, the, the
Marie Curie,language,Marie Curie spoke the language of,3,ie,8,9-17,random,1,290,-1.4177916049957275,290,-1.475063681602478,-1.475063681602478,-0.05727207660675049,1,0.005412410479038954,0, the, the
Marie Curie,language,Marie Curie spoke the language of,3,ie,8,6-20,jspace,0,290,-1.4177916049957275,290,-1.3810105323791504,-1.3810105323791504,0.03678107261657715,1,0.035352811217308044,0, the, the
Marie Curie,language,Marie Curie spoke the language of,3,ie,8,6-20,random,0,290,-1.4177916049957275,290,-1.4100818634033203,-1.4100818634033203,0.0077097415924072266,1,0.002770821563899517,0, the, the
Marie Curie,language,Marie Curie spoke the language of,3,ie,8,6-20,random,1,290,-1.4177916049957275,290,-1.4523892402648926,-1.4523892402648926,-0.03459763526916504,1,0.002262338064610958,0, the, the
Marie Curie,spouse,Marie Curie was married to,3,ie,7,9-13,jspace,0,45167,-0.36217570304870605,45167,-0.39163848757743835,-0.39163848757743835,-0.0294627845287323,1,0.013125835917890072,0, Pierre, Pierre
Marie Curie,spouse,Marie Curie was married to,3,ie,7,9-13,random,0,45167,-0.36217570304870605,45167,-0.3602658212184906,-0.3602658212184906,0.001909881830215454,1,0.00032303037005476654,0, Pierre, Pierre
Marie Curie,spouse,Marie Curie was married to,3,ie,7,9-13,random,1,45167,-0.36217570304870605,45167,-0.3846213221549988,-0.3846213221549988,-0.022445619106292725,1,0.0007663646247237921,0, Pierre, Pierre
Marie Curie,spouse,Marie Curie was married to,3,ie,7,9-17,jspace,0,45167,-0.36217570304870605,45167,-0.5281392931938171,-0.5281392931938171,-0.16596359014511108,1,0.0390658900141716,0, Pierre, Pierre
Marie Curie,spouse,Marie Curie was married to,3,ie,7,9-17,random,0,45167,-0.36217570304870605,45167,-0.38322713971138,-0.38322713971138,-0.02105143666267395,1,0.0023418315686285496,0, Pierre, Pierre
Marie Curie,spouse,Marie Curie was married to,3,ie,7,9-17,random,1,45167,-0.36217570304870605,45167,-0.4158945083618164,-0.4158945083618164,-0.05371880531311035,1,0.0038021227810531855,0, Pierre, Pierre
Marie Curie,spouse,Marie Curie was married to,3,ie,7,6-20,jspace,0,45167,-0.36217570304870605,45167,-0.5688400864601135,-0.5688400864601135,-0.20666438341140747,1,0.06607078015804291,0, Pierre, Pierre
Marie Curie,spouse,Marie Curie was married to,3,ie,7,6-20,random,0,45167,-0.36217570304870605,45167,-0.3605576157569885,-0.3605576157569885,0.0016180872917175293,1,0.003046817146241665,0, Pierre, Pierre
Marie Curie,spouse,Marie Curie was married to,3,ie,7,6-20,random,1,45167,-0.36217570304870605,45167,-0.3909829258918762,-0.3909829258918762,-0.028807222843170166,1,0.004799826070666313,0, Pierre, Pierre
Marie Curie,education,Marie Curie studied at the University of,3,ie,9,9-13,jspace,0,12650,-0.5624069571495056,12650,-0.6300196051597595,-0.6300196051597595,-0.0676126480102539,1,0.017857147380709648,0, Paris, Paris
Marie Curie,education,Marie Curie studied at the University of,3,ie,9,9-13,random,0,12650,-0.5624069571495056,12650,-0.5572748184204102,-0.5572748184204102,0.005132138729095459,1,0.0006990722613409162,0, Paris, Paris
Marie Curie,education,Marie Curie studied at the University of,3,ie,9,9-13,random,1,12650,-0.5624069571495056,12650,-0.5485528707504272,-0.5485528707504272,0.01385408639907837,1,0.0007486818358302116,0, Paris, Paris
Marie Curie,education,Marie Curie studied at the University of,3,ie,9,9-17,jspace,0,12650,-0.5624069571495056,12650,-0.6589624881744385,-0.6589624881744385,-0.09655553102493286,1,0.038270145654678345,0, Paris, Paris
Marie Curie,education,Marie Curie studied at the University of,3,ie,9,9-17,random,0,12650,-0.5624069571495056,12650,-0.6357277631759644,-0.6357277631759644,-0.07332080602645874,1,0.007840200327336788,0, Paris, Paris
Marie Curie,education,Marie Curie studied at the University of,3,ie,9,9-17,random,1,12650,-0.5624069571495056,12650,-0.5079443454742432,-0.5079443454742432,0.05446261167526245,1,0.0061158714815974236,0, Paris, Paris
Marie Curie,education,Marie Curie studied at the University of,3,ie,9,6-20,jspace,0,12650,-0.5624069571495056,12650,-0.6175925731658936,-0.6175925731658936,-0.05518561601638794,1,0.03273842856287956,0, Paris, Paris
Marie Curie,education,Marie Curie studied at the University of,3,ie,9,6-20,random,0,12650,-0.5624069571495056,12650,-0.48471859097480774,-0.48471859097480774,0.07768836617469788,1,0.008711200207471848,0, Paris, Paris
Marie Curie,education,Marie Curie studied at the University of,3,ie,9,6-20,random,1,12650,-0.5624069571495056,12650,-0.5536839365959167,-0.5536839365959167,0.008723020553588867,1,0.0055695753544569016,0, Paris, Paris
Marie Curie,citizenship,Marie Curie was a citizen of,3,ie,8,9-13,jspace,0,10128,-0.8831669092178345,10128,-0.9656604528427124,-0.9656604528427124,-0.08249354362487793,1,0.012043298222124577,0, France, France
Marie Curie,citizenship,Marie Curie was a citizen of,3,ie,8,9-13,random,0,10128,-0.8831669092178345,10128,-0.8895182013511658,-0.8895182013511658,-0.006351292133331299,1,0.0008301360649056733,0, France, France
Marie Curie,citizenship,Marie Curie was a citizen of,3,ie,8,9-13,random,1,10128,-0.8831669092178345,10128,-0.9144257307052612,-0.9144257307052612,-0.03125882148742676,1,0.0005483666900545359,0, France, France
Marie Curie,citizenship,Marie Curie was a citizen of,3,ie,8,9-17,jspace,0,10128,-0.8831669092178345,10128,-0.9399983882904053,-0.9399983882904053,-0.0568314790725708,1,0.014882626011967659,0, France, France
Marie Curie,citizenship,Marie Curie was a citizen of,3,ie,8,9-17,random,0,10128,-0.8831669092178345,10128,-0.908752977848053,-0.908752977848053,-0.025586068630218506,1,0.0023674219846725464,0, France, France
Marie Curie,citizenship,Marie Curie was a citizen of,3,ie,8,9-17,random,1,10128,-0.8831669092178345,10128,-0.9198798537254333,-0.9198798537254333,-0.03671294450759888,1,0.0015305756824091077,0, France, France
Marie Curie,citizenship,Marie Curie was a citizen of,3,ie,8,6-20,jspace,0,10128,-0.8831669092178345,10128,-1.1053822040557861,-1.1053822040557861,-0.22221529483795166,1,0.06148086488246918,0, France, France
Marie Curie,citizenship,Marie Curie was a citizen of,3,ie,8,6-20,random,0,10128,-0.8831669092178345,10128,-0.8815136551856995,-0.8815136551856995,0.0016532540321350098,1,0.005202075466513634,0, France, France
Marie Curie,citizenship,Marie Curie was a citizen of,3,ie,8,6-20,random,1,10128,-0.8831669092178345,10128,-0.920983612537384,-0.920983612537384,-0.03781670331954956,1,0.004298776388168335,0, France, France
Marie Curie,copy_first_name,The first name of Marie Curie is,7,ie,9,9-13,jspace,0,38817,-2.2843382358551025,38817,-1.8493950366973877,-1.8493950366973877,0.43494319915771484,1,0.05354968085885048,0, Marie, Marie
Marie Curie,copy_first_name,The first name of Marie Curie is,7,ie,9,9-13,random,0,38817,-2.2843382358551025,38817,-2.370664596557617,-2.370664596557617,-0.08632636070251465,1,0.0020189916249364614,0, Marie, Marie
Marie Curie,copy_first_name,The first name of Marie Curie is,7,ie,9,9-13,random,1,38817,-2.2843382358551025,38817,-2.2900733947753906,-2.2900733947753906,-0.005735158920288086,1,0.000680192606523633,0, Marie, Marie
Marie Curie,copy_first_name,The first name of Marie Curie is,7,ie,9,9-17,jspace,0,38817,-2.2843382358551025,38817,-2.0286786556243896,-2.0286786556243896,0.2556595802307129,1,0.06440653651952744,0, Marie, Marie
Marie Curie,copy_first_name,The first name of Marie Curie is,7,ie,9,9-17,random,0,38817,-2.2843382358551025,38817,-2.4464328289031982,-2.4464328289031982,-0.1620945930480957,1,0.006954080890864134,0, Marie, Marie
Marie Curie,copy_first_name,The first name of Marie Curie is,7,ie,9,9-17,random,1,38817,-2.2843382358551025,38817,-2.187445640563965,-2.187445640563965,0.0968925952911377,1,0.0028547500260174274,0, Marie, Marie
Marie Curie,copy_first_name,The first name of Marie Curie is,7,ie,9,6-20,jspace,0,38817,-2.2843382358551025,198,-2.793304920196533,-2.793304920196533,-0.5089666843414307,1,0.31482744216918945,1, Marie,"
"
Marie Curie,copy_first_name,The first name of Marie Curie is,7,ie,9,6-20,random,0,38817,-2.2843382358551025,38817,-2.134186029434204,-2.134186029434204,0.15015220642089844,1,0.010145232081413269,0, Marie, Marie
Marie Curie,copy_first_name,The first name of Marie Curie is,7,ie,9,6-20,random,1,38817,-2.2843382358551025,38817,-2.0547757148742676,-2.0547757148742676,0.22956252098083496,1,0.0069463313557207584,0, Marie, Marie
Marie Curie,copy_last_name,The last name of Marie Curie is,7,ie,9,9-13,jspace,0,392,-2.656747817993164,19518,-2.633364677429199,-3.070864677429199,-0.41411685943603516,3,0.05256493762135506,1," """, Cur
Marie Curie,copy_last_name,The last name of Marie Curie is,7,ie,9,9-13,random,0,392,-2.656747817993164,19518,-2.7305757999420166,-2.9805757999420166,-0.32382798194885254,2,0.03698478266596794,1," """, Cur
Marie Curie,copy_last_name,The last name of Marie Curie is,7,ie,9,9-13,random,1,392,-2.656747817993164,392,-2.7089462280273438,-2.7089462280273438,-0.05219841003417969,1,0.006541428156197071,0," """," """
Marie Curie,copy_last_name,The last name of Marie Curie is,7,ie,9,9-17,jspace,0,392,-2.656747817993164,19518,-2.3025524616241455,-3.3025524616241455,-0.6458046436309814,4,0.0753721222281456,1," """, Cur
Marie Curie,copy_last_name,The last name of Marie Curie is,7,ie,9,9-17,random,0,392,-2.656747817993164,19518,-2.5311131477355957,-2.7186131477355957,-0.06186532974243164,2,0.01778189279139042,1," """, Cur
Marie Curie,copy_last_name,The last name of Marie Curie is,7,ie,9,9-17,random,1,392,-2.656747817993164,392,-2.6269514560699463,-2.6269514560699463,0.029796361923217773,1,0.003908440470695496,0," """," """
Marie Curie,copy_last_name,The last name of Marie Curie is,7,ie,9,6-20,jspace,0,392,-2.656747817993164,19518,-1.7865653038024902,-3.2865653038024902,-0.6298174858093262,4,0.13902488350868225,1," """, Cur
Marie Curie,copy_last_name,The last name of Marie Curie is,7,ie,9,6-20,random,0,392,-2.656747817993164,19518,-2.7864625453948975,-2.8489625453948975,-0.1922147274017334,2,0.020588358864188194,1," """, Cur
Marie Curie,copy_last_name,The last name of Marie Curie is,7,ie,9,6-20,random,1,392,-2.656747817993164,392,-2.8009777069091797,-2.8009777069091797,-0.14422988891601562,1,0.015032973140478134,0," """," """
Albert Einstein,birth_city,Albert Einstein was born in the city of,2, Einstein,9,9-13,jspace,0,18840,-0.8252468109130859,70502,-2.722947120666504,-3.160447120666504,-2.335200309753418,3,0.963434636592865,1, Ul, Vienna
Albert Einstein,birth_city,Albert Einstein was born in the city of,2, Einstein,9,9-13,random,0,18840,-0.8252468109130859,18840,-0.7699997425079346,-0.7699997425079346,0.05524706840515137,1,0.01750478893518448,0, Ul, Ul
Albert Einstein,birth_city,Albert Einstein was born in the city of,2, Einstein,9,9-13,random,1,18840,-0.8252468109130859,18840,-0.7679302096366882,-0.7679302096366882,0.057316601276397705,1,0.0040405187755823135,0, Ul, Ul
Albert Einstein,birth_city,Albert Einstein was born in the city of,2, Einstein,9,9-17,jspace,0,18840,-0.8252468109130859,70502,-2.843132257461548,-3.280632257461548,-2.455385446548462,4,0.9988441467285156,1, Ul, Vienna
Albert Einstein,birth_city,Albert Einstein was born in the city of,2, Einstein,9,9-17,random,0,18840,-0.8252468109130859,18840,-1.415298581123352,-1.415298581123352,-0.5900517702102661,1,0.13464206457138062,0, Ul, Ul
Albert Einstein,birth_city,Albert Einstein was born in the city of,2, Einstein,9,9-17,random,1,18840,-0.8252468109130859,18840,-0.9106786847114563,-0.9106786847114563,-0.08543187379837036,1,0.018867064267396927,0, Ul, Ul
Albert Einstein,birth_city,Albert Einstein was born in the city of,2, Einstein,9,6-20,jspace,0,18840,-0.8252468109130859,220,-2.8678488731384277,-2.9928488731384277,-2.167602062225342,2,0.8435925841331482,1, Ul, 
Albert Einstein,birth_city,Albert Einstein was born in the city of,2, Einstein,9,6-20,random,0,18840,-0.8252468109130859,18840,-1.0835187435150146,-1.0835187435150146,-0.2582719326019287,1,0.09997912496328354,0, Ul, Ul
Albert Einstein,birth_city,Albert Einstein was born in the city of,2, Einstein,9,6-20,random,1,18840,-0.8252468109130859,18840,-2.074551582336426,-2.074551582336426,-1.2493047714233398,1,0.35820281505584717,0, Ul, Ul
Albert Einstein,birth_year,Albert Einstein was born in the year,2, Einstein,8,9-13,jspace,0,220,-0.2272576242685318,220,-0.1941743940114975,-0.1941743940114975,0.0330832302570343,1,0.012828799895942211,0, , 
Albert Einstein,birth_year,Albert Einstein was born in the year,2, Einstein,8,9-13,random,0,220,-0.2272576242685318,220,-0.20739683508872986,-0.20739683508872986,0.01986078917980194,1,0.0010815826244652271,0, , 
Albert Einstein,birth_year,Albert Einstein was born in the year,2, Einstein,8,9-13,random,1,220,-0.2272576242685318,220,-0.20418240129947662,-0.20418240129947662,0.023075222969055176,1,0.001314125838689506,0, , 
Albert Einstein,birth_year,Albert Einstein was born in the year,2, Einstein,8,9-17,jspace,0,220,-0.2272576242685318,220,-0.20524124801158905,-0.20524124801158905,0.02201637625694275,1,0.015233266167342663,0, , 
Albert Einstein,birth_year,Albert Einstein was born in the year,2, Einstein,8,9-17,random,0,220,-0.2272576242685318,220,-0.21289779245853424,-0.21289779245853424,0.014359831809997559,1,0.0008945023873820901,0, , 
Albert Einstein,birth_year,Albert Einstein was born in the year,2, Einstein,8,9-17,random,1,220,-0.2272576242685318,220,-0.2024708241224289,-0.2024708241224289,0.024786800146102905,1,0.0015438100090250373,0, , 
