blind_id,condition,run,candidate,layer,sv_rank_1based,singular_value,tail_selectivity_score,layer_bar,excess_over_bar,selected_tail_polarity,stable_excess_kurtosis,doc_count_z5_selected,doc_count_z5_opposite,lexical_concentration
3415e88e,svd,qwen_r_scan,L25_SV03,25,3,2.1558732986450195,1.1996819292565384,0.6611775593685384,0.538504369888,negative,2.1433041971939986,323.0,0.0,0.4375
5f3f47e0,svd,qwen_r_scan,L10_SV05,10,5,6.585765361785889,1.5968742332919061,1.0623047762303863,0.5345694570615198,negative,2.6806965340276925,470.0,288.0,0.046875
bfdeb418,svd,qwen_r_scan,L11_SV24,11,24,4.300564765930176,1.606683319236933,1.1021479905549425,0.5045353286819905,positive,3.2110259121044358,378.0,53.0,0.0625
54b96bf5,svd,qwen_r_scan,L05_SV02,5,2,17.43178367614746,1.7525541283780592,1.2631555039027134,0.4893986244753459,negative,4.4236419690111,776.0,1103.0,0.0625
0f7209ae,svd,qwen_r_scan,L15_SV27,15,27,4.271894454956055,1.3107636661532083,0.8498600731350281,0.4609035930181802,negative,2.1317570067483578,236.0,59.0,0.0625
7f39d0aa,svd,qwen_r_scan,L00_SV05,0,5,19.545202255249023,1.8748824358392493,1.421215860550432,0.4536665752888174,positive,3.953152958025644,1129.0,381.0,0.359375
2fbe1a74,svd,qwen_r_scan,L26_SV03,26,3,2.153196334838867,1.1667522675234654,0.7201354812209957,0.4466167863024697,negative,1.99150729734807,232.0,0.0,0.4375
d2eb4b8c,svd,qwen_r_scan,L21_SV06,21,6,2.6028852462768555,1.1044599307127778,0.6601155859057432,0.44434434480703466,positive,1.698299683271272,192.0,57.0,0.0625
cc1a5ebe,svd,qwen_r_scan,L05_SV04,5,4,14.299955368041992,1.6820705579949908,1.2631555039027134,0.4189150540922775,negative,3.5088184036143275,980.0,475.0,0.078125
e2ccd0a0,svd,qwen_r_scan,L24_SV03,24,3,2.1341805458068848,1.1146869086612532,0.6963955680534757,0.4182913406077775,negative,1.7118546119444664,219.0,0.0,0.328125
d4d65d69,svd,qwen_r_scan,L20_SV03,20,3,3.283292293548584,1.0605249602731979,0.6442456738950343,0.4162792863781636,negative,1.774124880013126,351.0,0.0,0.140625
7ce2e3a7,svd,qwen_r_scan,L05_SV12,5,12,8.020407676696777,1.6677437857134345,1.2631555039027134,0.40458828181072115,negative,2.8754193376003236,744.0,65.0,0.21875
9f571b53,svd,qwen_r_scan,L27_SV09,27,9,1.764204740524292,1.0487048932779606,0.6593721633770971,0.38933272990086343,negative,1.4528674857624182,75.0,20.0,0.140625
02db0c05,svd,qwen_r_scan,L00_SV61,0,61,5.9018354415893555,1.8053481215466665,1.421215860550432,0.38413226099623454,positive,3.656166601813931,1501.0,768.0,0.046875
ecb39c16,svd,qwen_r_scan,L20_SV04,20,4,3.0308446884155273,1.0165455941742885,0.6442456738950343,0.3722999202792542,negative,1.2209945658161008,180.0,0.0,0.03125
5c609348,svd,qwen_r_scan,L14_SV06,14,6,6.1764702796936035,1.2434513550273296,0.8955558697962868,0.34789548523104286,positive,1.906400931150067,326.0,24.0,0.046875
91f37bf1,svd,qwen_r_scan,L26_SV05,26,5,1.957939624786377,1.0669723295112088,0.7201354812209957,0.3468368482902131,negative,1.275382957578941,61.0,20.0,0.09375
24f4a81e,svd,qwen_r_scan,L13_SV17,13,17,4.636579513549805,1.2575252529126364,0.913854798319518,0.3436704545931184,positive,2.5340648960906984,317.0,6.0,0.046875
f4a633ff,svd,qwen_r_scan,L04_SV05,4,5,13.783763885498047,1.5965717699921806,1.2540221936881435,0.34254957630403715,negative,2.9048082758237497,438.0,541.0,0.046875
604769f1,svd,qwen_r_scan,L15_SV04,15,4,7.398663520812988,1.1915407888959673,0.8498600731350281,0.34168071576093917,negative,2.01467960005231,374.0,118.0,0.0625
96c1a43f,svd,qwen_r_scan,L10_SV16,10,16,4.568113327026367,1.3955688454030535,1.0623047762303863,0.33326406917266715,positive,3.0297414292415157,358.0,109.0,0.03125
e5fa2a0d,svd,qwen_r_scan,L28_SV05,28,5,1.757746934890747,1.1178316809130442,0.785686520896997,0.3321451600160472,negative,2.086886172065414,56.0,79.0,0.140625
e4d1f91b,svd,qwen_r_scan,L12_SV30,12,30,4.124789237976074,1.2324432627060116,0.9033693978762203,0.3290738648297913,positive,1.82723460928743,318.0,41.0,0.046875
54503550,svd,qwen_r_scan,L28_SV04,28,4,1.7663148641586304,1.1146953129299726,0.785686520896997,0.3290087920329756,negative,1.5254242268823122,178.0,4.0,0.5625
553c9abe,svd,qwen_r_scan,L02_SV01,2,1,26.394052505493164,1.6713070199219937,1.3449522842377177,0.326354735684276,positive,4.062411606400166,858.0,556.0,0.125
9410bd49,svd,qwen_r_scan,L03_SV03,3,3,18.252016067504883,1.487107741494114,1.1638951812875817,0.32321256020653233,positive,3.040807572057995,747.0,467.0,0.09375
cf7c6e05,svd,qwen_r_scan,L02_SV47,2,47,5.112209796905518,1.664008428102853,1.3449522842377177,0.31905614386513537,negative,3.0972712863622984,1483.0,175.0,0.046875
90d94a98,svd,qwen_r_scan,L27_SV23,27,23,1.6959248781204224,0.9757578683243173,0.6593721633770971,0.3163857049472202,negative,0.9608332208083699,65.0,6.0,0.0625
6a80b583,svd,qwen_r_scan,L19_SV05,19,5,3.0889694690704346,0.9705501468317034,0.6565039948185066,0.31404615201319674,positive,1.2302988655971463,125.0,35.0,0.1875
98912ab2,svd,qwen_r_scan,L28_SV06,28,6,1.7492316961288452,1.0975440616615357,0.785686520896997,0.31185754076453875,positive,1.6066827091563125,81.0,33.0,0.109375
7da067fa,svd,qwen_r_scan,L09_SV27,9,27,4.086902141571045,1.4481638487156412,1.1380817459637207,0.3100821027519205,positive,2.8733580402897454,484.0,31.0,0.046875
2818b383,svd,qwen_r_scan,L22_SV06,22,6,2.4631309509277344,0.9635408921237806,0.6641014657410496,0.299439426382731,positive,1.4429210587043002,180.0,37.0,0.125
3221502c,svd,qwen_r_scan,L27_SV03,27,3,1.8280913829803467,0.9474374403988777,0.6593721633770971,0.28806527702178053,positive,1.342148453172256,56.0,21.0,0.078125
a631e33b,svd,qwen_r_scan,L19_SV03,19,3,3.5130584239959717,0.9356088683362163,0.6565039948185066,0.27910487351770963,negative,0.9873858313068067,113.0,0.0,0.078125
a462e434,svd,qwen_r_scan,L23_SV04,23,4,2.375093936920166,0.894070423502302,0.6206314277951231,0.2734389957071789,negative,0.9971094861786547,88.0,8.0,0.46875
07a68437,svd,qwen_r_scan,L27_SV10,27,10,1.7561705112457275,0.9286681567815885,0.6593721633770971,0.2692959934044914,positive,1.0418107827903267,55.0,1.0,0.171875
07a5e5cb,svd,qwen_r_scan,L14_SV04,14,4,6.924530506134033,1.1545180300888238,0.8955558697962868,0.25896216029253705,negative,1.477808754611555,268.0,17.0,0.03125
42058248,svd,qwen_r_scan,L01_SV03,1,3,25.0496768951416,1.7049227781374783,1.4489384103813576,0.25598436775612066,positive,4.003404355674209,849.0,487.0,0.0625
57a64ec8,svd,qwen_r_scan,L16_SV03,16,3,5.773825645446777,1.078513216824319,0.8303914941693201,0.24812172265499888,positive,1.1967281873825053,199.0,0.0,0.203125
6207adcf,svd,qwen_r_scan,L05_SV10,5,10,8.45545482635498,1.5048774982163637,1.2631555039027134,0.24172199431365038,negative,3.1320795983539833,958.0,96.0,0.109375
0f8471ce,svd,qwen_r_scan,L13_SV06,13,6,6.1033759117126465,1.1528286283185873,0.913854798319518,0.23897382999906935,positive,1.532482856197297,316.0,24.0,0.0625
26aa3ba8,svd,qwen_r_scan,L22_SV25,22,25,2.245861768722534,0.8793816751562354,0.6641014657410496,0.21528020941518589,positive,1.0472928522451062,139.0,9.0,0.203125
a1780e1f,svd,qwen_r_scan,L11_SV05,11,5,6.683931827545166,1.3148697744663123,1.1021479905549425,0.21272178391136976,negative,2.1951960215055273,378.0,213.0,0.046875
7b298060,svd,qwen_r_scan,L00_SV03,0,3,23.8775577545166,1.6316579804422806,1.421215860550432,0.2104421198918487,positive,3.4761150244761927,543.0,962.0,0.125
ea8b4609,svd,qwen_r_scan,L02_SV02,2,2,24.647472381591797,1.5524054927553528,1.3449522842377177,0.20745320851763505,negative,4.158045295318694,913.0,831.0,0.03125
8fe0a7ca,svd,qwen_r_scan,L05_SV01,5,1,18.408727645874023,1.468061250033639,1.2631555039027134,0.2049057461309256,positive,3.2768378031807917,884.0,440.0,0.0625
86d9315a,svd,qwen_r_scan,L14_SV03,14,3,7.4575605392456055,1.098590401515225,0.8955558697962868,0.20303453171893826,positive,1.1429311453728372,204.0,6.0,0.046875
05929aee,svd,qwen_r_scan,L12_SV06,12,6,5.955244541168213,1.1063124933508697,0.9033693978762203,0.2029430954746494,positive,1.429752428559076,282.0,10.0,0.0625
b5512af0,svd,qwen_r_scan,L27_SV05,27,5,1.799822211265564,0.8557161756255206,0.6593721633770971,0.19634401224842346,positive,1.0822157864176676,35.0,15.0,0.125
1293628f,svd,qwen_r_scan,L18_SV18,18,18,3.55014967918396,0.929360545609269,0.7339634717985049,0.1953970738107641,positive,0.9024939623493942,71.0,26.0,0.109375
6f0a5812,svd,qwen_r_scan,L14_SV25,14,25,4.259645938873291,1.0838382883693645,0.8955558697962868,0.1882824185730777,positive,1.3440264579058532,151.0,47.0,0.046875
72df79aa,svd,qwen_r_scan,L09_SV04,9,4,7.701609134674072,1.3239827498968373,1.1380817459637207,0.1859010039331166,negative,2.059718291285164,394.0,67.0,0.03125
a325883d,svd,qwen_r_scan,L03_SV02,3,2,19.012556076049805,1.3486882685054733,1.1638951812875817,0.18479308721789156,positive,2.6435670372903948,599.0,428.0,0.203125
8210c0f7,svd,qwen_r_scan,L28_SV07,28,7,1.7383668422698975,0.9587788426079074,0.785686520896997,0.17309232171091038,positive,1.4369179817713826,48.0,31.0,0.109375
9456b3c2,svd,qwen_r_scan,L24_SV09,24,9,1.9799871444702148,0.8692487038372777,0.6963955680534757,0.17285313578380201,negative,0.8313051172255514,69.0,1.0,0.125
6abe3c21,svd,qwen_r_scan,L27_SV04,27,4,1.8234330415725708,0.8225651686852125,0.6593721633770971,0.1631930053081153,negative,0.8005865585969261,53.0,9.0,0.3125
e6c065df,svd,qwen_r_scan,L13_SV04,13,4,6.94015645980835,1.0614854578348172,0.913854798319518,0.1476306595152992,negative,1.311040059181349,191.0,39.0,0.0625
d9c27c92,svd,qwen_r_scan,L09_SV19,9,19,4.361568450927734,1.2840629706931388,1.1380817459637207,0.1459812247294181,positive,2.6616814354708147,474.0,23.0,0.03125
650915c4,svd,qwen_r_scan,L08_SV45,8,45,3.4079465866088867,1.1646608800490514,1.0204018607475325,0.14425901930151896,negative,1.8483509610783901,411.0,39.0,0.0625
9416a5b1,svd,qwen_r_scan,L14_SV16,14,16,4.651927471160889,1.038973299096477,0.8955558697962868,0.1434174293001903,positive,1.6791243235488729,204.0,2.0,0.046875
