layer,sv_rank,sigma,u_lex_peak_abs_z,gaming_n,gaming_mean_delta_z,gaming_sign_consistency,impossible_mean_delta_z,precommit_mean_delta_z,cross_family_sign_agree,considered_rejected_n,considered_rejected_mean_delta_z,accidental_n,accidental_mean_delta_z,specificity_vs_rejected,discovery_score,u_top_pos,u_top_neg
17,2,48.32807159423828,3.492286205291748,9,-0.24542798920390352,0.7777777777777778,-0.2732936851346646,-0.02250242175781479,True,5,0.6980484615163028,2,0.18429679230940305,-0.1035962415542479,0.23861054505935064," aspects |  ("" |  efforts |  subject |  relevant |  associated",yeah | nad | iev | nach | nice | tea
6,13,26.84096336364746,7.990434646606445,9,0.34306141835582077,0.8888888888888888,0.3758713502056849,0.08058196355690758,True,5,0.7261172594401081,2,-0.2731777422367501,-0.01999721136423327,0.23852228982973872,"…” | …”

 | ...” | .”

 | ”. | ”.

"," :-)
 | ,
 |  !
 |  !!
 |  :)
 |  %
"
5,4,46.52936553955078,4.013031005859375,9,-0.21336226802013236,0.8888888888888888,-0.20876667866142462,-0.25012698288979446,True,5,0.5381848238073625,2,0.3300773403726809,-0.05573014388354891,0.23706918668903595," enumer |  ** |  ""** |  (** |  prior |  enumeration","、
 | �
 | ，
 | -
 | ،
 | ­
"
16,16,17.87165641784668,9.185250282287598,9,-0.39086652723542414,0.8888888888888888,-0.3838429575869424,-0.44705508442327774,True,5,-0.13094693051383494,2,1.4139574208190324,0.3253930619785067,0.2364095305111988,"'}
 | }
 | '
 | 》
 | **
 | '
//"," („ | – |  (“ |  convinc |  –, |  constituted"
21,32,4.43819522857666,5.496218681335449,9,-0.44155211333456,0.7777777777777778,-0.5639297320721033,0.5374688365657863,False,5,-0.13945423765178705,2,-0.09260287794902441,0.37182499450866646,0.23431751995832417, SES |  financed |  RS |  CEP |  Cyprus |  TEN,shaw | artik | alok | kits | ito | artos
10,25,15.026582717895508,7.399715900421143,9,0.5187892869226611,0.8888888888888888,0.6135794071789993,-0.23953167512804474,False,5,-0.37590175368633433,2,0.07492124698592575,0.330838410079494,0.2336978400720921,"atory | ialize | ’

 | iate | arians | ities","..."", |  ..."" | ...] | ..., |  ...""
 | \"","
18,15,16.724769592285156,8.538497924804688,9,0.3542486109968626,0.8888888888888888,0.36885430524011253,0.23740305705086337,True,5,0.9351009008059874,2,-1.2166293279036062,-0.11330183940613109,0.2304911070077325, conced |  convinc |  invariably |  adjud |  that'll |  desap,"`

 | "")

 |  "")

 | ""))

 | 」

 | "")

"
12,27,14.175087928771973,5.731779098510742,9,0.4517014936560154,0.7777777777777778,0.5128997153902586,-0.03788428021792928,False,5,-0.4393624786902361,2,-0.7943726068005951,0.23202025431089737,0.2298523141222163,"’ | ’
 | ’, | ':
 |  CFR |  primal",".

 |  😉

 |  :-)

 | things | .

 | ?.

"
10,9,23.570669174194336,5.600864410400391,9,0.2057443181563208,1.0,0.23064541778570707,0.006535521121230643,True,5,-0.5294870983919588,2,-0.3447562337435369,-0.05899923103965862,0.22958991581534816,""":
 | ""+"" | "":{
 | __"":
 | "":"" | ""
"," ).

 | ures | lings | ting | ments | ging"
11,30,13.482022285461426,7.360157489776611,9,0.5055367510514319,0.8888888888888888,0.5700344613695407,-0.010444931493438477,False,5,-0.2409497885812674,2,-0.05504107841863898,0.38506185676079824,0.22895196275968796,"""

 | !""

 | ""

// | 

 | ""



 | ""

/", initialise | Colours |  honour |  colours | Colour |  Licence
13,28,13.952495574951172,5.224073886871338,9,-0.24576446782919004,0.7777777777777778,-0.2548350847450367,-0.17319953250241654,True,5,0.6385183981527099,2,0.25303229439579644,-0.07349473124716493,0.2286890291278548,"」。

 | .





 | .).

 | ».

 | !).

 | .

", Auditor |  Approximately |  Cash |  Pr |  Commiss |  Ginn
9,25,15.38821792602539,7.872986316680908,9,-0.5399241574274847,0.8888888888888888,-0.6729425836515945,0.5242232523653935,False,5,0.042074372471596795,2,-0.04422925292778988,0.5188869711916863,0.22859777967754502,"..."", | \"", | \"",\ | ."", | ()"", | _"",","’
 | –
 |  ‘‘ | :
 | ’

 |  –
"
13,8,24.934524536132812,9.975831985473633,9,-0.36466588970245456,1.0,-0.4050760547525264,-0.04138456930187974,True,5,-0.26380623182899055,2,0.04174104726839328,0.2327627737879593,0.22846834368894303,They're | that's |  they're | okay | hew | —you," ""
 |  "",
 |  ""
 |  "",
 |  ""

 |  ...""
"
22,5,6.811311721801758,4.293085098266602,9,0.3896275509847681,0.7777777777777778,0.46349041941919067,-0.2012753964906123,False,5,0.8574608702232813,2,-0.7369637194928904,-0.03910288412687257,0.22728273807444807, Bat |  travelling |  Courier |  Recruit |  Dealer |  Gerald,tda | gree | orma | \e | pte | umbr
12,29,13.572274208068848,5.722246170043945,9,0.26610074482053975,0.7777777777777778,0.27050177269585773,0.2308925218179956,True,5,-0.01167499580623894,2,0.05873826696623502,0.26026324691742025,0.22605551192358683,ised |  neighbouring |  fibres | isations |  colours |  neighbours," …

 |  ??

 | …

 | ??

 | ”

 |  %

"
14,21,16.253158569335938,6.124853610992432,9,-0.2837162061814058,0.7777777777777778,-0.2641046672814633,-0.44060851738094603,True,5,0.06702851682833913,2,-0.5865519012958718,0.25020194776723625,0.22517697399256698,".)

 | .) | ;)

 | .).

 | ."") | .).","scene | time | stones | ”
 | house | town"
5,15,26.392732620239258,7.3353142738342285,9,0.4955095972240551,0.8888888888888888,0.5955361510471213,-0.3047028333604744,False,5,0.1675004724237481,2,-0.206727397830069,0.411759361012181,0.22517081010493104,"’r | ’l | \e | ‘ | ’d | …”

"," .
 | s |  ...
 |  ,"" |  , |  sentences"
17,13,19.133098602294922,6.642597675323486,9,0.2676448362200931,0.8888888888888888,0.2843049074879714,0.13436426607706625,True,5,-0.0080485560370074,2,0.6400318621708369,0.2636205582015894,0.22384552391333623,"×

 | ，

 | 

  

 | ）

 | 、

 | 　

","ing | :"";
 | edly | ers |  he's |  that's"
2,7,90.53130340576172,8.759688377380371,9,-0.31332528687414296,1.0,-0.3349481574563671,-0.1403423222163499,True,5,0.4685173440605631,2,0.702167795009599,0.0790666148438614,0.22355624522216483, ** | ‑ |   |  (** | ‐ |  *,"}else | }catch | ""+
 | }*/
 | "":"""",
 | >""+
"
13,18,17.56441879272461,6.792487621307373,9,-0.4534712463671047,0.8888888888888888,-0.5730598648111694,0.5032377011854131,False,5,-0.0198498727221329,2,-0.2571774548830455,0.4435463100060382,0.2225356755133468,"""description | )。

 | ""`

 | 解析 | ：

 |  },

","’t | ?’ | .’ | .’
 | !’ | ’?"
17,24,14.340659141540527,6.516458034515381,9,-0.43223185484133725,0.8888888888888888,-0.5348537330295406,0.38874317066429026,False,5,-0.05789540163893906,2,-0.7008934757814129,0.40328415402186774,0.2210975413084621,").</ | )</ | `) | )、 | ).
 | ”),", decidedly |  ought |  lur |  scarcely |  pauc |  Sullivan
4,2,168.40997314453125,6.655856609344482,9,0.5033344540693694,0.7777777777777778,0.5790489210304753,-0.10238128161947795,False,5,-0.0801119356445631,2,-0.49544399665229405,0.46327848624708784,0.22056647408958818,…. | .. | ?? |  blah |  |  isnt, Cumberland |  fourteen |  Barcl |  Norfolk |  frig |  Kirby
1,2,318.9189758300781,6.555929660797119,9,0.43349823473862564,0.8888888888888888,0.49864599312406466,-0.08768383234488712,False,5,0.14144055158373342,2,-1.0712804172859445,0.3627779589467589,0.220410253092881,"…. | …
 | ?? | ..

 | ….

 | ??
", Cumberland |  Ã |  fourteen |  Norfolk |  Admiral |  Barcl
7,21,18.741519927978516,8.972929954528809,9,0.31566409410827545,1.0,0.3298655079517848,0.2020527833602005,True,5,-0.028968190806502946,2,0.42147927101717314,0.301179998705024,0.2198725052100692, localisation | colour |  recognising |  characterised | Colour |  maximise,")은 | `} | "")} |  **) | `
 |  ""
"
5,5,45.39408493041992,11.349957466125488,9,0.44894261380169237,0.8888888888888888,0.49146980005985186,0.10872512373641675,True,5,-0.34930541547464494,2,-0.7961172050384191,0.27428990606436987,0.2197475752376576,urch | wich | bris | icke | icos | iep," …
 | …
 |  ...
 | ...
 |  \
 |  
"
18,19,15.452815055847168,7.46281099319458,9,0.4919021256455328,0.8888888888888888,0.5902384498800873,-0.29478846823090227,False,5,0.602246036649623,2,-0.008789149552855646,0.19077910732072134,0.21971261950048215, ** | raak | gelegen | 元素 | 	volatile | emento,"""

 | \"""", | ,""
 | ,\"" | "",

 | )"","
19,14,15.009471893310547,8.711629867553711,9,-0.5730709538931454,0.8888888888888888,-0.6696245793323479,0.19935804962047435,False,5,-0.5763622174751719,2,0.00898793674686267,0.2848898451555595,0.21927429677559973,"."") |  ""). |  ""), | )."" | ."")

 |  ).","’
 | ’ll | ’t | …
 | ’.
 | ”
"
2,10,78.8221435546875,9.596033096313477,9,0.3346821609780814,1.0,0.3733163008514486,0.025609041991143302,True,5,-0.5045776327364557,2,-0.3790157229872066,0.08239334460985354,0.21798210626395242,� |  `${ | :innen | ️⃣ | � |  `{," ...]

 | ...]

 |  ...

 | ....

 | ......

 |  ...."
5,26,18.981237411499023,5.460417747497559,9,0.2138643123473679,0.8888888888888888,0.19843688767101242,0.33728370975821187,True,5,0.12735694951563253,2,-0.7187794783284986,0.15018583758955165,0.21759050745540406, THAT |  philosoph |  QUESTION | /questions |  OBJECT |  WHICH,season | tees | side | ');// | shops | stall
6,7,33.398109436035156,10.34006404876709,9,0.3582138189842863,1.0,0.39955559084315806,0.027479644113312596,True,5,-0.14639533289214446,2,-0.25492872693389806,0.28501615253821405,0.21652055133243972,"—

 | —
 | …

 | ...

 | —as | —and", doesnt |  instagram |  didnt |  covid |  alot |  netflix
15,29,13.427370071411133,7.417064189910889,9,0.3303355471050544,0.7777777777777778,0.3556433720934062,0.12787294719824038,True,5,-0.09655566283030934,2,-0.0030932419762060293,0.28205771568989974,0.2165004585792375,ized |  bubbles |  nightmares |  monsters |  ruined | izou,"’

 | .’

 | ’.

 | –

 | ”

 | …

"
0,2,416.2349548339844,6.87069034576416,9,-0.44179597093891526,0.8888888888888888,-0.516014437278807,0.15195175978021866,False,5,-0.07925298165651247,2,0.7765093912920019,0.402169480110659,0.2143384670757218," Ã |  Cumberland |  fourteen |  \"""" |  Admiral |  frig","…
 | …. | …). | …

 | ….

 | ??
"
3,12,41.1564826965332,5.003711223602295,9,0.2194193870304244,0.7777777777777778,0.23278207730018247,0.11251786487235968,True,5,-0.4052958356289144,2,-0.4013659380642183,0.0167714692159672,0.21316618258375386,blah | maybe | kids | tie | stuff | wow, jurisprud |  elucid |  entrusted |  comprehend |  acquainted |  interloc
13,9,23.407217025756836,5.941737651824951,9,-0.2006563225216919,1.0,-0.2192634371650006,-0.05179940537522271,True,5,0.5720654495474398,2,0.39766571181618526,-0.08537640225202797,0.21106654134677055," ).

 | ging | ting | ures | lings |  .

",""":
 | ""+"" | "":{
 | ""
 | "": | __"":
"
3,19,32.18524932861328,6.365396022796631,9,-0.46037482622381215,0.7777777777777778,-0.5190946903778304,0.009384087008334426,False,5,-0.6300944607738275,2,0.20876006764213212,0.14532759583689842,0.2109467981270255,sof | possible | called | icul | ney | ied," *@ |  ** | !* |  ""** |  ***
 |  �"
8,14,22.97406005859375,7.973691463470459,9,-0.26700176580364193,1.0,-0.27664318625167095,-0.1898704022194096,True,5,0.4725675215160467,2,0.5925401672220731,0.030718005045618585,0.20928337193855412," ).

 |  ]

 |  .

 | ].

 |  ...]

 | '.

", everybody |  colours | ´s |  favourite |  colourful |  stupid
10,23,15.498880386352539,5.158266067504883,9,-0.3224499131110163,0.8888888888888888,-0.3859769559030932,0.18576642922559916,False,5,-0.2985742532699475,2,0.9305037675742036,0.17316278647604252,0.20837099708261025," ...""
 |  Rugs | '""
 |  Braga | ':
 |  $
","hurt | .]

 | **) | speaker |  optimisation |  realise"
21,18,5.953089714050293,5.534670829772949,9,0.3446782755147084,0.8888888888888888,0.413448465907126,-0.20548324762463183,False,5,0.8483595229074364,2,-0.6458965099838916,-0.0795014859390098,0.20758733814277458, unlucky |  irrational | tsy |  catastrophic | cdf | tom," ),

 | '),

 | ')"");
 | ""),

 |  Bran | )'),"
14,31,13.16286563873291,7.016424179077148,9,-0.4343125723586886,0.8888888888888888,-0.5141200170269027,0.20414698498702472,False,5,-0.35534273392058574,2,-0.2752507971086292,0.25664120539839574,0.20633139296880068, Colours |  Colour |  colours |  initialise | _colour |  armour,"…”

 | …” | ...""

 | …

 | …"" | ”.

"
8,30,15.540175437927246,5.5804667472839355,9,-0.3433943474990076,0.8888888888888888,-0.42300423469751924,0.29348475008908537,False,5,0.15460647325819493,2,-0.682242209021104,0.2660911108699101,0.2051168615158943," VERY |  ...""
 | …) |  […] |  :-) |  HOWEVER",oty | ackle | atak | enville | ongan | osha
5,2,136.00894165039062,6.618908882141113,9,0.4645852954618024,0.7777777777777778,0.5227558813263549,-0.0007793914546182449,False,5,-0.21363470970008452,2,-0.2244087666018037,0.3577679406117601,0.20472263166411642,"…. | .. | ?? |  |  blah | ..

", Barcl |  fourteen |  Cumberland |  frig |  Philadelphia |  Kirby
13,20,16.643394470214844,6.221708297729492,9,-0.3815315850237406,0.8888888888888888,-0.4566732592539395,0.2196018088178508,False,5,-0.5450373641284045,2,0.4085502839886867,0.10901290295953836,0.20440880369515993," "".
 | dvd | girl | can't | "".
 | pong","）： | ）は | ）， | '),' | ）、 | ）；"
20,15,10.635904312133789,5.399482727050781,9,-0.329042773564226,0.8888888888888888,-0.3762379588692586,0.04851870887603458,False,5,0.5601563305981818,2,-0.5142113354293988,0.0489646082651351,0.20313228149044715, apologise |  optimisation |  expiry |  optimise |  labour |  refund, � |  � |  Wildcats |  {. |  Nichols | Nancy
15,24,15.140976905822754,6.820125102996826,9,0.40848287909324155,0.8888888888888888,0.5193774666509372,-0.4786738213683244,False,5,0.6214795130568624,2,-0.5149825999353155,0.09774312256481033,0.19964583881007814," –

 | –

 | —

 |  …

 |  –
 |  ?

","()"", | ments | ment | SEG |  Weekend | Semester"
19,24,11.796101570129395,6.504048824310303,9,-0.3881985482560027,0.8888888888888888,-0.4974697887876899,0.4859713759974949,False,5,-0.1717765688063279,2,-0.29208142733862763,0.30231026385283877,0.19895225202134906,"”.
 | ?”
 | ”
 | Bike | Moto |  (‘",",'' | ，

 | ,-- | }',' | }\\ |  lur"
18,3,31.71320343017578,8.722737312316895,9,-0.5204429844000532,0.8888888888888888,-0.6266038674751481,0.32884408020070477,False,5,-0.7782448924060363,2,0.787709614292391,0.13132053819703504,0.19888366299310056,"´s |  � | ­ing | ٔ |  […]
 |  │",s | i | a | y | e | es
13,29,13.502815246582031,7.923423767089844,9,0.32327314639543264,0.7777777777777778,0.32814773290312776,0.2842764543338712,True,5,-0.34922146089075834,2,-0.04645647700191799,0.14866241595005347,0.1983317729885679,isations | ised | iser | isation | isable |  fibres,"?”

 | …”

 | …

 | ?.

 | ??

 | ….

"
9,2,59.98322296142578,4.404627323150635,9,0.2039046203371456,0.7777777777777778,0.177015634185444,0.4190165095507583,True,5,-0.38635677160401577,2,-0.7813450910652032,0.010726234535137713,0.19824060310555822,lol | …. | ¨ | .. |   | yeah, fourteen |  twelve |  spor |  subsequently |  sixteen |  seventy
7,20,19.430057525634766,6.064354419708252,9,0.21639236522260988,0.8888888888888888,0.17913401759978215,0.5144591462052317,True,5,0.299548335052015,2,-0.10987423956031277,0.06661819769660238,0.19823706261055107,"”), | ”, | ,” | ."",
 | ”— | \"",",coat | Colorado | these | ings | able | dew
5,24,19.68624496459961,6.660092353820801,9,-0.23732669448797067,0.8888888888888888,-0.23744736093482044,-0.23636136291317236,True,5,-0.1666185108337755,2,-0.2764802440366515,0.15401743907108292,0.1979674704192183,"folk | that's |  deserts | `.
 | ings | !"";
","...', |  ..., |  (‘ | /', | ..., | ’,"
2,32,33.64414978027344,7.636689186096191,9,-0.45281561181571145,0.8888888888888888,-0.5284563711616519,0.15231046295181172,False,5,-0.09318207005490332,2,0.5053780334954192,0.4062245767882598,0.1976491822486523, Something |  ??? | fulness |  Somehow | iness |  Perhaps,""",

 | ""),

 | <|reserved_200016|> | :

 | ',

 | ""

"
10,18,17.595380783081055,7.468713283538818,9,-0.44142986212519236,0.8888888888888888,-0.5575051179788395,0.4871721847039846,False,5,-0.08455641455315205,2,0.02016448596801744,0.39915165484861637,0.19701290140481176,"""`

 |  ""

 | "":

 |  
        
 | ""description | >"",","’t | !’ | ?’ | .’
 | .’ | ’?"
19,8,18.528160095214844,7.020500183105469,9,0.2487984362077443,0.8888888888888888,0.2740011726098547,0.047176544990861026,True,5,0.04611935605225724,2,0.4964615393816254,0.22573875818161568,0.19688248677974618," ,

 |  ;

 |  ,
 |  ),

 |  )

 |  ),
",—that | —they | —but | —and | —you | —to
14,18,17.57524299621582,7.525110244750977,9,0.44348248009816527,0.8888888888888888,0.5749902537252438,-0.6085797089184634,False,5,-0.05441528691782764,2,0.28692226376869295,0.41627483663925147,0.19644561814781364,".’
 | .’ | ’. | ’? | ?’ | ’t","解析 |  `< |  ),

 | -parser | )。

 |  },

"
12,32,13.017570495605469,7.203093528747559,9,0.42196546884754876,0.8888888888888888,0.499159513268878,-0.19558688652308445,False,5,-0.2863156102493757,2,-0.5320372175011268,0.2788076637228609,0.19527048443999967,"

 | <|endoftext|> | 」

 | ""

 | 」
 | åg",Cheque | :` | =` | => |  ₹ | ₹
0,5,197.3994140625,8.765009880065918,9,0.27323596907875003,1.0,0.3013323694549187,0.04846476606940017,True,5,0.1568522543210022,2,0.011413043646644534,0.19480984191824893,0.1948343276401811,"..., | ..."", | ...). | ...""

 | ,...

 | ...?", ， |  、 |  ） |  ، |  ： |  。
2,18,52.6387939453125,7.100144863128662,9,-0.22124952218039123,1.0,-0.24524543354836686,-0.029282231236585823,True,5,-0.11400940664768722,2,-0.15646024574629683,0.16424481885654763,0.19475792963160943,"""). | $"", | "")} | )."" | \\"" | ""].","!
 |  :)
 |  ;)
 |  —
 | ！
 |  !
"
18,5,24.679969787597656,6.274460792541504,9,-0.3661361074149727,0.8888888888888888,-0.41753144630267375,0.045026603686635934,False,5,-0.27217197989330977,2,0.28723862684602774,0.23005011746831783,0.1945113264288788,"“. | ”. | “.

 | 」。 | ”.

 | “大",cuts | bing | pine | bers | march | lings
2,25,39.93798065185547,11.541974067687988,9,-0.3577795162967582,1.0,-0.38813610277282706,-0.11492682448820753,True,5,0.03152281049019814,2,0.679397483994695,0.34201811105165913,0.19373826034792538," zwi |  sela | (){}
 | .sulake |  rupa |  wich",").

 | ),

 | )** | .)

 | )

 | )?

"
17,9,22.382911682128906,7.417351245880127,9,0.2584692261514499,0.8888888888888888,0.2769154794170793,0.11089920002641486,True,5,0.559063731181119,2,0.6029017986082791,-0.021062639439109576,0.19359203813941095," "",
 |  」 |  ) |  , |  "");
 |  ,
","—
 | :
 | ?
 | :
/ | ...
 | ==
"
5,28,18.46889305114746,5.60264253616333,9,0.3253071670715784,0.8888888888888888,0.37555265449436753,-0.07665673231073446,False,5,-0.006308840040651775,2,0.11212882018702947,0.3221527470512525,0.1935438887226405," would've |  ** | -esque | ’ll | ”— |  ""**", ISR |  DIN |  SEK |  ISO |  COP |  optimisation
3,5,64.94805908203125,6.1840386390686035,9,-0.24580363983918863,0.7777777777777778,-0.26020042819037587,-0.1306293330296908,True,5,0.7547393481622335,2,0.21881705037975013,-0.13156603424192814,0.19321981548190942, dataset |  usage |  scenario |  timeline |  prepping |  baseline,"­
 | 、
 | -
 | ，
 | ،
 | �
"
7,16,22.13174819946289,6.592646598815918,9,-0.22911754413777322,0.8888888888888888,-0.21984146879353728,-0.303326146891661,True,5,-0.031292587454233106,2,0.5028486934792488,0.21347125041065668,0.19307500047681422," ;-)

 |  ???

 |  😉

 |  `' |  *( | !?

"," ​​ |  ""
 |  | <|endoftext|> | ,""
 |  ""}
"
18,18,15.816344261169434,6.570846080780029,9,-0.2606732996848889,0.7777777777777778,-0.2579912574311163,-0.28212963771506977,True,5,0.174511640740036,2,-0.11832721123610235,0.1734174793148709,0.19284607459832392," ?
 |  !
 |  localisation |  coloured |  realised |  favourite","},"" | ""} | }"", | }"") | }"")
 | ""},"
10,7,26.05799674987793,9.275374412536621,9,-0.2838019617915586,1.0,-0.3139035564538375,-0.042989204493327,True,5,-0.16499913717897535,2,0.5180029146034837,0.2013023932020709,0.191233494445229," 
 |  ?
 |  %
 | ,
 |  ,
 |  --
","”— | '];

 | …” | …”

 | ”: | ""];
"
8,2,93.83086395263672,5.347716331481934,9,-0.40876694606515396,0.6666666666666666,-0.483200256711364,0.18669953910452664,False,5,-0.532242696566317,2,-0.7407365359259375,0.14264559778199548,0.19109416091255088,…. | .. | lol | Scrolling | ?? | Continue, fourteen |  Barcl |  spor |  vig |  frig |  seventy
3,2,201.0348358154297,6.3422465324401855,9,0.41439500756287595,0.7777777777777778,0.4908481915471118,-0.1972304643110108,False,5,0.0031045390621649016,2,-1.0489665797168666,0.4128427380317935,0.19057160569358872,"…. | …
 | ?? |  isnt | ..

 | …..", Cumberland |  fourteen |  Barcl |  frig |  Norfolk |  Admiral
9,7,26.118207931518555,9.31167221069336,9,0.31856670209653176,0.8888888888888888,0.3525256402687533,0.04689519671875895,True,5,0.11486094073265465,2,-0.4565793107825512,0.26113623173020445,0.1900641443987874,’t | “No | “All | “I | “H | “The," ,
 |  
 |  **
 |  $
 |  ..
 |  ""
"
17,17,17.05891227722168,6.830719947814941,9,0.3869540226988825,0.8888888888888888,0.5060031798696285,-0.565439234667085,False,5,0.10595857551373374,2,-0.21884559694012612,0.3339747349420156,0.18883027736222935,".’ | ?’ | ’. | ’t | ,’ |  ‘","""`

 | "":

 |  
        
 | ""


 |  ""

 | ""`
"
18,2,42.145633697509766,3.1296803951263428,9,-0.3226048480729735,0.7777777777777778,-0.38449633585459114,0.17252705417996744,False,5,-0.9929257033553229,2,0.17547869396114998,-0.17385800360468795,0.18818616137590122,nach | nad | nice | bir | nan | som, references |  tasks |  group's |  aspects |  subject |  referencing
2,9,79.84619140625,8.59109878540039,9,-0.33066147216734765,0.7777777777777778,-0.31967047355991113,-0.4185894610268398,True,5,-0.2175061623927581,2,0.8348899621571536,0.2219083909709686,0.18709855357508132,"@
 | �

 | @

 | ~
 | ~

 |  ~

","""], |  \"" | \"", | ""]); | ""}, | ""],
"
7,31,15.543218612670898,5.565248489379883,9,0.3103535905824681,0.8888888888888888,0.40637307646129683,-0.45780229644816234,False,5,0.14584627283901827,2,-0.43840644688850927,0.23743045416295894,0.1858878306300927, slain |  expire |  wrongful |  wont |  portray |  succumb," ...""
 |  DIGITAL |  (…) |  ...)
 | IAL |  ...)"
19,1,52.992183685302734,10.20895004272461,9,0.6448972864435009,0.7777777777777778,0.7379432890856835,-0.09947073469395955,False,5,0.6019932214449788,2,-0.17276364179267634,0.34390067572101146,0.18424523686782074," , |  ) |  ), |  ,

 |  ; |  "",
","-feedback | -schema | -impact | -properties | :
// | -density"
20,19,9.751112937927246,6.05214262008667,9,-0.22852952662017506,0.7777777777777778,-0.2400678815638283,-0.13622268707094887,True,5,-0.08002089092275691,2,0.01872286256256455,0.18851908115879662,0.1835560545753277, colours |  favourites |  savour |  honour |  flavours |  armour,_OD |  Pari |  Syr |  nong |  Deg |  ‘‘
0,17,93.78596496582031,9.030668258666992,9,0.49678672402902246,0.8888888888888888,0.5758077801299698,-0.13538172477855615,False,5,0.6783086673453415,2,0.03877330310714522,0.15763239035635174,0.18337023344580725,"’

 |  …

 | ’.
 |  ‘ | ’
 | ….

","_"", | ""， | {}"", | ;"", | >"", | '"","
15,20,16.575288772583008,5.876298904418945,9,-0.3685775102618264,0.7777777777777778,-0.48357236182905994,0.5513813022760422,False,5,-0.5337564817415867,2,0.060227451191294024,0.10169926939103302,0.1829412961711755,"girl | dvd |  "".
 | "".

 | ""

 |  ""

","）； | ）： | '),' | ）は | ）， | ’)"
0,14,105.39176177978516,9.695807456970215,9,-0.31690248898183376,0.8888888888888888,-0.3353528373371262,-0.16929970213949475,True,5,-0.16337235693181087,2,0.5902935888578446,0.23521631051592834,0.18158048115598197,"’

 |  ”

 | …”

 | ”

 | ’.

 | ,...

", guys |  freak |  freaking |  messed |  annoying |  really
18,27,12.765780448913574,6.706609725952148,9,0.41715788211347776,0.7777777777777778,0.5158425812511817,-0.3723197109881531,False,5,-0.1644611281047066,2,0.3704868207213001,0.33492731806112447,0.18141960531703746,".)

 | iary | tica | uja | .;
 | uzi","”（ | \"",\"" | ”， | ""]( | ""], | \""]"
16,20,16.318326950073242,8.310234069824219,9,0.30778811725556293,0.7777777777777778,0.23335936182013742,0.9032181607389674,True,5,0.06847224721416453,2,0.016761944047896937,0.27355199364848065,0.18004212926948693,"that's | y's | s | them | girls | ()"",","’
 | ’

 | :” | ’: | .’
 |  “"
11,7,26.040504455566406,9.237540245056152,9,0.2659397857419529,1.0,0.2871226456746902,0.09647690628005458,True,5,0.22279919487070243,2,-0.5331321308312601,0.1545401883066017,0.17993141212854358,"”— | '];

 | …” | …”

 | ”: | ""];
"," 
 |  ?
 |  ,
 |  %
 |  --
 | ,
"
6,19,21.62952423095703,8.031623840332031,9,0.4326683632837378,0.8888888888888888,0.49700441319712635,-0.08202003602337103,False,5,-0.3751445922631992,2,-0.08822184721898099,0.24509606715213822,0.17956865339859301,",""
 | -->
 | }""
 | )""
 | )"",
 | )"");
"," ?

 |  .

 |  ..

 |  ....

 |  。

 |  ;

"
4,14,33.123695373535156,5.736401081085205,9,-0.18534175996724236,0.8888888888888888,-0.20530418953642415,-0.025642323413788193,True,5,-0.24024983836704922,2,-0.2018156877197015,0.06521684078371776,0.17949868387997453," guys |  stuff |  :)

 |  ),
 |  kids |  )

",Whilst | CENT |  utilised |  (‘ | Centre |  whilst
18,10,19.875001907348633,8.51170825958252,9,0.24441570916506153,1.0,0.2744812196372143,0.003891625387839985,True,5,0.49901914341130194,2,0.043852664514952844,-0.005093862540589439,0.17947022333170987," ;

 |  )

 |  );

 |  ;
 |  '''
 | ised","—
 | .
 | :
 | ...
 | !
 | ,
"
1,27,44.50907897949219,8.905977249145508,9,-0.28697113058039764,0.8888888888888888,-0.2925608514240201,-0.24225336383141782,True,5,-0.12115638771921397,2,0.9102976124459978,0.22639293672079064,0.1790128151217714,"'""
 | ""
 | ?""
 | "":
 | "".
 | ':
"," ‘‘ | actually |  

 |  `` | \- | orit"
1,12,79.0225601196289,9.513443946838379,9,0.30598350210502967,0.8888888888888888,0.2811513554239986,0.5046406755532781,True,5,-0.195814766176765,2,-0.5826598180896209,0.2080761190166472,0.1786848542470129,zinho | ちゃん | ② | má |  useless | énd," 
 |  
  
 |  

 |  '

 | 
 

 | 
"
20,1,43.37420654296875,12.126139640808105,9,0.7419318859705616,0.7777777777777778,0.837145442141894,-0.01977656340009728,False,5,0.5043396686255053,2,-0.049915044759701155,0.48976205165780895,0.17845481454502377," , |  . |  ; |  : |  .

 |  .
",DBObject | Parametros | ARGO | -feedback | Filtro | puestos
0,13,113.29531860351562,9.48259162902832,9,0.2705902485214502,1.0,0.29639565252092415,0.06414701652565803,True,5,-0.20754602384412452,2,-0.26286380463187287,0.16681723659938794,0.17834671358006793,"”, |  ‘ | ‐ | ‘ | ”) | ”)."," ...

 |  --

 |  --
 |  ?

 |  ...
 |  ....
"
15,25,14.633983612060547,6.9880266189575195,9,-0.1988758828936444,1.0,-0.20375903349305835,-0.15981067809833277,True,5,-0.12738100665122812,2,0.9491727862331232,0.13518537956803034,0.17787199961621006, Sullivan |  Hubb |  Tomb |  Spur | Dw | pty,"”).

 | ’) | ”), | ”) | =” | )”"
