subject,relation,prompt,position_mode,ablated_positions,band,condition,replicate,greedy_span,content_token,content_index,span_logp_clean,span_logp_cond,delta_span_logp,content_logp_clean,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,9-13,answer_lens,0," the world, and", world,1,-8.918,-9.0502,-0.1322,-3.133,-3.263,-0.13,1,0, world,0.0016
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,9-17,jspace,0," the world, and", world,1,-8.918,-8.6119,0.3061,-3.133,-3.0127,0.1203,1,0, world,0.0401
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,9-17,jspace_word,0," the world, and", world,1,-8.918,-8.7633,0.1548,-3.133,-3.1467,-0.0137,1,0, world,0.0349
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,9-17,random,0," the world, and", world,1,-8.918,-9.0679,-0.1498,-3.133,-3.2388,-0.1058,1,0, world,0.005
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,9-17,random,1," the world, and", world,1,-8.918,-8.8667,0.0513,-3.133,-3.0436,0.0894,1,0, world,0.0065
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,9-17,mean,0," the world, and", world,1,-8.918,-8.4874,0.4307,-3.133,-3.1766,-0.0436,2,1, people,0.3414
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,9-17,answer_lens,0," the world, and", world,1,-8.918,-9.0236,-0.1056,-3.133,-3.2584,-0.1254,1,0, world,0.0025
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,6-20,jspace,0," the world, and", world,1,-8.918,-8.9141,0.004,-3.133,-3.2863,-0.1533,1,0, world,0.0712
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,6-20,jspace_word,0," the world, and", world,1,-8.918,-8.83,0.088,-3.133,-3.1891,-0.0561,1,0, world,0.0673
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,6-20,random,0," the world, and", world,1,-8.918,-8.968,-0.0499,-3.133,-3.2232,-0.0902,1,0, world,0.0055
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,6-20,random,1," the world, and", world,1,-8.918,-8.7884,0.1297,-3.133,-3.0951,0.0379,1,0, world,0.0128
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,6-20,mean,0," the world, and", world,1,-8.918,-8.3211,0.5969,-3.133,-3.2506,-0.1176,2,1, people,0.4256
Serena Williams,language,Serena Williams spoke the language of,subject_last,3,6-20,answer_lens,0," the world, and", world,1,-8.918,-9.0763,-0.1583,-3.133,-3.3309,-0.1979,1,1, ,0.0053
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-13,jspace,0," the world, and", world,1,-8.918,-8.8379,0.0801,-3.133,-3.2079,-0.075,2,1, court,0.0475
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-13,jspace_word,0," the world, and", world,1,-8.918,-8.9908,-0.0728,-3.133,-3.2483,-0.1153,1,0, world,0.0511
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-13,random,0," the world, and", world,1,-8.918,-9.1412,-0.2232,-3.133,-3.2661,-0.1331,1,0, world,0.0036
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-13,random,1," the world, and", world,1,-8.918,-8.9175,0.0006,-3.133,-3.1636,-0.0306,1,0, world,0.0031
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-13,mean,0," the world, and", world,1,-8.918,-8.3446,0.5735,-3.133,-3.1597,-0.0267,2,1, people,0.6061
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-13,answer_lens,0," the world, and", world,1,-8.918,-9.1222,-0.2042,-3.133,-3.3038,-0.1709,1,0, world,0.0019
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-17,jspace,0," the world, and", world,1,-8.918,-9.0426,-0.1246,-3.133,-3.2947,-0.1617,2,1, court,0.0521
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-17,jspace_word,0," the world, and", world,1,-8.918,-8.9557,-0.0377,-3.133,-3.2092,-0.0762,1,0, world,0.0879
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-17,random,0," the world, and", world,1,-8.918,-9.0056,-0.0876,-3.133,-3.211,-0.078,1,0, world,0.0071
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-17,random,1," the world, and", world,1,-8.918,-8.8724,0.0457,-3.133,-3.0959,0.0371,1,0, world,0.0072
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-17,mean,0," the world, and", world,1,-8.918,-8.471,0.447,-3.133,-3.2256,-0.0926,2,1, people,0.5874
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-17,answer_lens,0," the world, and", world,1,-8.918,-9.0868,-0.1687,-3.133,-3.2914,-0.1584,1,0, world,0.0029
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,6-20,jspace,0," the world, and", world,1,-8.918,-8.5231,0.3949,-3.133,-3.0791,0.0539,1,0, world,0.1821
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,6-20,jspace_word,0," the world, and", world,1,-8.918,-8.5003,0.4178,-3.133,-2.8523,0.2807,1,0, world,0.1814
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,6-20,random,0," the world, and", world,1,-8.918,-9.1238,-0.2058,-3.133,-3.3117,-0.1787,2,1, court,0.0226
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,6-20,random,1," the world, and", world,1,-8.918,-8.9061,0.0119,-3.133,-2.9701,0.1629,1,0, world,0.0081
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,6-20,mean,0," the world, and", world,1,-8.918,-8.777,0.1411,-3.133,-3.5544,-0.4214,2,1, people,0.8614
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,6-20,answer_lens,0," the world, and", world,1,-8.918,-9.0273,-0.1092,-3.133,-3.3129,-0.1799,1,0, world,0.0084
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-13,jspace,0," a man named

", man,1,-7.9637,-8.5064,-0.5428,-2.0623,-2.0166,0.0456,1,0, man,0.1825
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-13,jspace_word,0," a man named

", man,1,-7.9637,-8.3921,-0.4284,-2.0623,-1.9642,0.098,1,0, man,0.1803
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-13,random,0," a man named

", man,1,-7.9637,-8.0856,-0.1219,-2.0623,-2.0411,0.0212,1,0, man,0.0078
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-13,random,1," a man named

", man,1,-7.9637,-8.1229,-0.1593,-2.0623,-2.0522,0.0101,1,0, man,0.0039
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-13,mean,0," a man named

", man,1,-7.9637,-9.2921,-1.3284,-2.0623,-1.8347,0.2276,1,0, man,0.492
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-13,answer_lens,0," a man named

", man,1,-7.9637,-7.9867,-0.0231,-2.0623,-2.0623,-0.0,1,0, man,0.0016
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-17,jspace,0," a man named

", man,1,-7.9637,-8.7357,-0.7721,-2.0623,-1.9834,0.0789,1,0, man,0.235
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-17,jspace_word,0," a man named

", man,1,-7.9637,-8.5963,-0.6326,-2.0623,-1.9444,0.1179,1,0, man,0.1673
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-17,random,0," a man named

", man,1,-7.9637,-8.2346,-0.2709,-2.0623,-2.0697,-0.0074,1,0, man,0.0781
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-17,random,1," a man named

", man,1,-7.9637,-8.06,-0.0964,-2.0623,-2.0213,0.0409,1,0, man,0.0306
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-17,mean,0," a man named

", man,1,-7.9637,-9.2727,-1.309,-2.0623,-1.7765,0.2858,1,0, man,0.4481
Serena Williams,spouse,Serena Williams was married to,subject_last,3,9-17,answer_lens,0," a man named

", man,1,-7.9637,-7.99,-0.0264,-2.0623,-2.0648,-0.0025,1,0, man,0.0013
Serena Williams,spouse,Serena Williams was married to,subject_last,3,6-20,jspace,0," a man named

", man,1,-7.9637,-9.2051,-1.2414,-2.0623,-2.0774,-0.0152,1,0, man,0.2999
Serena Williams,spouse,Serena Williams was married to,subject_last,3,6-20,jspace_word,0," a man named

", man,1,-7.9637,-8.6763,-0.7126,-2.0623,-2.0463,0.0159,1,0, man,0.2216
Serena Williams,spouse,Serena Williams was married to,subject_last,3,6-20,random,0," a man named

", man,1,-7.9637,-7.7402,0.2234,-2.0623,-1.8919,0.1704,1,0, man,0.0594
Serena Williams,spouse,Serena Williams was married to,subject_last,3,6-20,random,1," a man named

", man,1,-7.9637,-8.3435,-0.3798,-2.0623,-2.0553,0.007,1,0, man,0.0601
Serena Williams,spouse,Serena Williams was married to,subject_last,3,6-20,mean,0," a man named

", man,1,-7.9637,-9.0624,-1.0987,-2.0623,-1.5759,0.4864,1,0, man,0.5679
Serena Williams,spouse,Serena Williams was married to,subject_last,3,6-20,answer_lens,0," a man named

", man,1,-7.9637,-7.9367,0.0269,-2.0623,-2.0241,0.0381,1,0, man,0.0014
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-13,jspace,0," a man named

", man,1,-7.9637,-8.4828,-0.5192,-2.0623,-2.201,-0.1388,1,0, man,0.2462
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-13,jspace_word,0," a man named

", man,1,-7.9637,-8.7029,-0.7392,-2.0623,-2.2742,-0.2119,1,0, man,0.2783
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-13,random,0," a man named

", man,1,-7.9637,-7.9645,-0.0008,-2.0623,-1.9754,0.0869,1,0, man,0.0102
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-13,random,1," a man named

", man,1,-7.9637,-8.0317,-0.0681,-2.0623,-2.0603,0.0019,1,0, man,0.0129
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-13,mean,0," a man named

", man,1,-7.9637,-9.1929,-1.2292,-2.0623,-1.7611,0.3012,1,0, man,1.0308
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-13,answer_lens,0," a man named

", man,1,-7.9637,-7.9599,0.0038,-2.0623,-2.0104,0.0519,1,0, man,0.0017
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-17,jspace,0," a man named

", man,1,-7.9637,-8.9774,-1.0137,-2.0623,-2.154,-0.0918,1,0, man,0.3113
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-17,jspace_word,0," a man named

", man,1,-7.9637,-9.2884,-1.3247,-2.0623,-2.2201,-0.1579,1,0, man,0.3764
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-17,random,0," a man named

", man,1,-7.9637,-7.9328,0.0309,-2.0623,-1.9898,0.0724,1,0, man,0.0444
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-17,random,1," a man named

", man,1,-7.9637,-8.1413,-0.1776,-2.0623,-2.084,-0.0218,1,0, man,0.0368
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-17,mean,0," a man named

", man,1,-7.9637,-9.2975,-1.3338,-2.0623,-1.7741,0.2882,1,0, man,0.9623
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-17,answer_lens,0," a man named

", man,1,-7.9637,-7.9635,0.0002,-2.0623,-2.0606,0.0017,1,0, man,0.0017
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,6-20,jspace,0," a man named

", man,1,-7.9637,-7.8849,0.0788,-2.0623,-2.133,-0.0707,1,0, man,0.4719
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,6-20,jspace_word,0," a man named

", man,1,-7.9637,-8.8064,-0.8428,-2.0623,-2.009,0.0533,1,0, man,0.4064
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,6-20,random,0," a man named

", man,1,-7.9637,-7.3997,0.564,-2.0623,-1.9951,0.0672,1,0, man,0.1086
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,6-20,random,1," a man named

", man,1,-7.9637,-7.3196,0.644,-2.0623,-1.9711,0.0912,1,0, man,0.0978
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,6-20,mean,0," a man named

", man,1,-7.9637,-9.461,-1.4973,-2.0623,-2.3508,-0.2885,2,1, woman,1.3548
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,6-20,answer_lens,0," a man named

", man,1,-7.9637,-8.112,-0.1483,-2.0623,-2.0565,0.0057,1,0, man,0.01
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-13,jspace,0, Florida. She was, Florida,0,-6.5318,-6.9077,-0.3759,-1.7629,-1.9634,-0.2005,1,0, Florida,0.049
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-13,jspace_word,0, Florida. She was, Florida,0,-6.5318,-6.8836,-0.3518,-1.7629,-1.9382,-0.1753,1,0, Florida,0.0428
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-13,random,0, Florida. She was, Florida,0,-6.5318,-6.5349,-0.0031,-1.7629,-1.6501,0.1128,1,0, Florida,0.0096
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-13,random,1, Florida. She was, Florida,0,-6.5318,-6.4202,0.1116,-1.7629,-1.6387,0.1242,1,0, Florida,0.0036
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-13,mean,0, Florida. She was, Florida,0,-6.5318,-8.8845,-2.3526,-1.7629,-3.4716,-1.7087,3,1, California,0.6266
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-13,answer_lens,0, Florida. She was, Florida,0,-6.5318,-6.7908,-0.259,-1.7629,-2.071,-0.3081,1,0, Florida,0.0215
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-17,jspace,0, Florida. She was, Florida,0,-6.5318,-7.2492,-0.7174,-1.7629,-2.1357,-0.3728,1,0, Florida,0.0818
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-17,jspace_word,0, Florida. She was, Florida,0,-6.5318,-7.0331,-0.5013,-1.7629,-1.9661,-0.2032,1,0, Florida,0.0597
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-17,random,0, Florida. She was, Florida,0,-6.5318,-6.7451,-0.2133,-1.7629,-1.8634,-0.1005,1,0, Florida,0.0282
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-17,random,1, Florida. She was, Florida,0,-6.5318,-6.4358,0.0961,-1.7629,-1.6244,0.1384,1,0, Florida,0.0131
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-17,mean,0, Florida. She was, Florida,0,-6.5318,-8.8481,-2.3163,-1.7629,-3.4383,-1.6754,3,1, California,0.5908
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,9-17,answer_lens,0, Florida. She was, Florida,0,-6.5318,-6.8037,-0.2718,-1.7629,-2.0644,-0.3016,1,0, Florida,0.0226
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,6-20,jspace,0, Florida. She was, Florida,0,-6.5318,-7.7843,-1.2525,-1.7629,-2.7756,-1.0128,2,1, California,0.2209
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,6-20,jspace_word,0, Florida. She was, Florida,0,-6.5318,-7.374,-0.8422,-1.7629,-2.3931,-0.6302,2,1, California,0.1298
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,6-20,random,0, Florida. She was, Florida,0,-6.5318,-6.5355,-0.0037,-1.7629,-1.7093,0.0536,1,0, Florida,0.0242
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,6-20,random,1, Florida. She was, Florida,0,-6.5318,-6.7077,-0.1759,-1.7629,-1.8247,-0.0618,1,0, Florida,0.0272
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,6-20,mean,0, Florida. She was, Florida,0,-6.5318,-9.3482,-2.8164,-1.7629,-4.3063,-2.5434,9,1, California,1.1207
Serena Williams,education,Serena Williams studied at the University of,subject_last,3,6-20,answer_lens,0, Florida. She was, Florida,0,-6.5318,-7.2121,-0.6803,-1.7629,-2.2436,-0.4808,1,0, Florida,0.045
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-13,jspace,0, Florida. She was, Florida,0,-6.5318,-7.5211,-0.9893,-1.7629,-2.0245,-0.2616,1,0, Florida,0.0582
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-13,jspace_word,0, Florida. She was, Florida,0,-6.5318,-7.4342,-0.9024,-1.7629,-1.8589,-0.096,1,0, Florida,0.0615
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-13,random,0, Florida. She was, Florida,0,-6.5318,-6.5893,-0.0575,-1.7629,-1.7977,-0.0348,1,0, Florida,0.0108
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-13,random,1, Florida. She was, Florida,0,-6.5318,-6.4324,0.0994,-1.7629,-1.7435,0.0193,1,0, Florida,0.0045
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-13,mean,0, Florida. She was, Florida,0,-6.5318,-11.3401,-4.8083,-1.7629,-4.4261,-2.6633,15,1, California,1.0647
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-13,answer_lens,0, Florida. She was, Florida,0,-6.5318,-6.8922,-0.3604,-1.7629,-2.0667,-0.3039,1,0, Florida,0.0252
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-17,jspace,0, Florida. She was, Florida,0,-6.5318,-7.9799,-1.4481,-1.7629,-2.4409,-0.678,1,0, Florida,0.1291
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-17,jspace_word,0, Florida. She was, Florida,0,-6.5318,-7.9968,-1.465,-1.7629,-2.3636,-0.6008,1,0, Florida,0.1197
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-17,random,0, Florida. She was, Florida,0,-6.5318,-6.7095,-0.1777,-1.7629,-1.9901,-0.2273,1,0, Florida,0.028
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-17,random,1, Florida. She was, Florida,0,-6.5318,-6.3909,0.1409,-1.7629,-1.6226,0.1402,1,0, Florida,0.015
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-17,mean,0, Florida. She was, Florida,0,-6.5318,-11.2292,-4.6974,-1.7629,-4.4845,-2.7217,16,1, California,1.057
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-17,answer_lens,0, Florida. She was, Florida,0,-6.5318,-7.0246,-0.4928,-1.7629,-2.1077,-0.3449,1,0, Florida,0.0303
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,6-20,jspace,0, Florida. She was, Florida,0,-6.5318,-8.4598,-1.928,-1.7629,-2.5134,-0.7505,2,1, California,0.2083
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,6-20,jspace_word,0, Florida. She was, Florida,0,-6.5318,-8.9223,-2.3904,-1.7629,-2.7287,-0.9659,3,1, Texas,0.2054
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,6-20,random,0, Florida. She was, Florida,0,-6.5318,-7.1336,-0.6018,-1.7629,-2.0488,-0.286,1,0, Florida,0.086
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,6-20,random,1, Florida. She was, Florida,0,-6.5318,-6.7636,-0.2317,-1.7629,-1.8209,-0.058,1,0, Florida,0.0235
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,6-20,mean,0, Florida. She was, Florida,0,-6.5318,-12.9268,-6.3949,-1.7629,-5.8238,-4.0609,47,1, Oxford,1.9363
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,6-20,answer_lens,0, Florida. She was, Florida,0,-6.5318,-7.0743,-0.5424,-1.7629,-2.1634,-0.4006,1,0, Florida,0.0473
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-13,jspace,0, the United States., United,1,-2.5869,-2.7126,-0.1257,-0.3393,-0.3701,-0.0308,1,0, United,0.0313
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-13,jspace_word,0, the United States., United,1,-2.5869,-2.711,-0.1241,-0.3393,-0.3647,-0.0254,1,0, United,0.0231
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-13,random,0, the United States., United,1,-2.5869,-2.6009,-0.014,-0.3393,-0.3473,-0.008,1,0, United,0.001
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-13,random,1, the United States., United,1,-2.5869,-2.6091,-0.0222,-0.3393,-0.327,0.0123,1,0, United,0.0006
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-13,mean,0, the United States., United,1,-2.5869,-3.5393,-0.9524,-0.3393,-0.6118,-0.2725,1,0, United,0.2214
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-13,answer_lens,0, the United States., United,1,-2.5869,-2.6341,-0.0472,-0.3393,-0.3445,-0.0051,1,0, United,0.0012
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-17,jspace,0, the United States., United,1,-2.5869,-2.8479,-0.261,-0.3393,-0.3823,-0.043,1,0, United,0.0541
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-17,jspace_word,0, the United States., United,1,-2.5869,-2.663,-0.0761,-0.3393,-0.3506,-0.0113,1,0, United,0.024
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-17,random,0, the United States., United,1,-2.5869,-2.6538,-0.0668,-0.3393,-0.3434,-0.0041,1,0, United,0.0022
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-17,random,1, the United States., United,1,-2.5869,-2.5623,0.0247,-0.3393,-0.3499,-0.0106,1,0, United,0.0036
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-17,mean,0, the United States., United,1,-2.5869,-3.4483,-0.8614,-0.3393,-0.5896,-0.2503,1,0, United,0.2083
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,9-17,answer_lens,0, the United States., United,1,-2.5869,-2.6057,-0.0188,-0.3393,-0.3465,-0.0072,1,0, United,0.0014
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,6-20,jspace,0, the United States., United,1,-2.5869,-2.8924,-0.3055,-0.3393,-0.3998,-0.0605,1,0, United,0.0678
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,6-20,jspace_word,0, the United States., United,1,-2.5869,-2.9963,-0.4093,-0.3393,-0.4266,-0.0873,1,0, United,0.0812
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,6-20,random,0, the United States., United,1,-2.5869,-2.6847,-0.0978,-0.3393,-0.377,-0.0377,1,0, United,0.0037
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,6-20,random,1, the United States., United,1,-2.5869,-2.6409,-0.054,-0.3393,-0.3548,-0.0154,1,0, United,0.0069
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,6-20,mean,0, the United States., United,1,-2.5869,-3.7388,-1.1519,-0.3393,-0.8807,-0.5413,1,0, United,0.2451
Serena Williams,citizenship,Serena Williams was a citizen of,subject_last,3,6-20,answer_lens,0, the United States., United,1,-2.5869,-2.6072,-0.0202,-0.3393,-0.3619,-0.0226,1,0, United,0.0022
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-13,jspace,0, the United States., United,1,-2.5869,-2.8691,-0.2822,-0.3393,-0.3709,-0.0316,1,0, United,0.05
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-13,jspace_word,0, the United States., United,1,-2.5869,-2.9567,-0.3698,-0.3393,-0.389,-0.0497,1,0, United,0.0539
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-13,random,0, the United States., United,1,-2.5869,-2.5626,0.0243,-0.3393,-0.3265,0.0128,1,0, United,0.0043
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-13,random,1, the United States., United,1,-2.5869,-2.547,0.0399,-0.3393,-0.3314,0.008,1,0, United,0.003
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-13,mean,0, the United States., United,1,-2.5869,-3.2946,-0.7077,-0.3393,-0.4443,-0.1049,1,0, United,0.1824
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-13,answer_lens,0, the United States., United,1,-2.5869,-2.5828,0.0041,-0.3393,-0.3499,-0.0106,1,0, United,0.0015
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-17,jspace,0, the United States., United,1,-2.5869,-2.8055,-0.2186,-0.3393,-0.294,0.0453,1,0, United,0.06
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-17,jspace_word,0, the United States., United,1,-2.5869,-3.0169,-0.43,-0.3393,-0.4066,-0.0672,1,0, United,0.0824
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-17,random,0, the United States., United,1,-2.5869,-2.5669,0.02,-0.3393,-0.3283,0.011,1,0, United,0.0058
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-17,random,1, the United States., United,1,-2.5869,-2.5868,0.0001,-0.3393,-0.3243,0.015,1,0, United,0.0063
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-17,mean,0, the United States., United,1,-2.5869,-3.2377,-0.6508,-0.3393,-0.47,-0.1307,1,0, United,0.1887
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-17,answer_lens,0, the United States., United,1,-2.5869,-2.5927,-0.0058,-0.3393,-0.3508,-0.0115,1,0, United,0.0013
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,6-20,jspace,0, the United States., United,1,-2.5869,-3.3342,-0.7473,-0.3393,-0.4516,-0.1123,1,0, United,0.1772
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,6-20,jspace_word,0, the United States., United,1,-2.5869,-3.3713,-0.7844,-0.3393,-0.4658,-0.1265,1,0, United,0.2048
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,6-20,random,0, the United States., United,1,-2.5869,-2.6453,-0.0584,-0.3393,-0.3088,0.0305,1,0, United,0.0123
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,6-20,random,1, the United States., United,1,-2.5869,-2.652,-0.0651,-0.3393,-0.333,0.0063,1,0, United,0.0064
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,6-20,mean,0, the United States., United,1,-2.5869,-3.5688,-0.9819,-0.3393,-0.6611,-0.3218,1,0, United,0.2094
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,6-20,answer_lens,0, the United States., United,1,-2.5869,-2.6156,-0.0287,-0.3393,-0.354,-0.0147,1,0, United,0.0046
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_last,6,9-13,jspace,0, Serena. The second, Serena,0,-5.0883,-5.275,-0.1867,-2.125,-2.2008,-0.0759,1,0, Serena,0.0489
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_last,6,9-13,jspace_word,0, Serena. The second, Serena,0,-5.0883,-5.3651,-0.2768,-2.125,-2.3968,-0.2719,1,1,?,0.0682
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_last,6,9-13,random,0, Serena. The second, Serena,0,-5.0883,-4.9393,0.1489,-2.125,-1.9307,0.1943,1,0, Serena,0.0091
