candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share,nearest_unembed_token_id,nearest_unembed_token,nearest_unembed_decoded,nearest_unembed_cosine,nearest_unembed_margin,farthest_unembed_token_id,farthest_unembed_token,farthest_unembed_decoded,farthest_unembed_cosine,farthest_unembed_margin,max_abs_unembed_token_cosine,nearest_unembed_token_z,farthest_unembed_token_z,unembedding_cosine_mean,unembedding_cosine_std,rank_global_max_abs_unembed_token_cosine
L14_SV36,14,35,36,12.297834396362305,0.1367693990468979,6883,55,31.090114546397146,31.59205064575426,36.14069511299667,18.42700791616712,0.9671654801685312,97.5,-33.25,0.013632127465540874,0.01559633242913705,0.0,0.023536248728752,0.9818181818181818,84.99090909090908,2339.867812695795,388.5138070829767,226.61229177348048,0.5926966878384154,6883,30.375,11.875,17.605874999999997,0.2620477792448693,3.2814623063636223,0.28146230636362235,0.3047421870611574,3.8126477667255965,3.613850490248284,2.7953737033802724,3.503603200636163,3.7735585422479945,2.2613190199294273,3.161970081009899,3.5649889596512816,2.903860217115026,3.5303272345168932,3.7735585422479945,0.16405970077858562,0.021408047337677164,0.15127591351684525,0.024781571220416753,0.0970037846470173,0.012211324070487655,0.006683132355077728,0.0,0.0,0.0017434258317594073,0.0,0.0,33,0,0,9,0,0,0.6,0.0,0.0,0.16363636363636364,0.0,0.0,3.5570512683976236,3.7819761869262396,3.4150532137709715,3.575511015499088,0.08543822008668348,0.08296041675323877,0.5126293205201009,0.49776250051943266,0.16666666666666666,0.16666666666666666,0.08543822008668348,positive,756,1114,776,396,623,418,798,21,20,54,23,39,19,39,64,42,32,2.831038424793954,16.963066550735437,0.328125,64,27,35,3.282315112092548,26.63736986728172,0.140625,64,42,32,2.831038424793954,16.963066550735437,0.328125,91061,Ġchl, chl,0.08577778190374374,0.0022743791341781616,26552,Ġtale, tale,-0.07536192238330841,0.0007709860801696777,0.08577778190374374,5.383742189393409,-4.572107929885531,-0.0013603945415453407,0.01618542890425944,885
L12_SV59,12,58,59,8.60816478729248,0.07078183442354202,6883,55,14.760137848117646,20.813611277899355,25.439825766612376,20.720112589948926,0.7691413627778585,110.5,-62.75,0.013602031421630202,0.016637465538603843,0.0004358564579398518,0.02237396484091239,0.6,61.64090909090909,1542.7027290828626,179.1669956988069,178.36214358553394,1.4037885555784257,6883,15.5625,13.578125,20.130928125,-0.06872613072686191,3.1811992564853164,0.18119925648531643,0.31434686084543784,4.716002134153961,3.890158442458797,2.410594270600732,3.306131718653702,3.9639056631925094,2.4495889952912937,3.2626662611960615,3.7192274263311944,2.7735929338826764,3.53514500464694,4.147656505529683,0.1694305377111053,0.028304304090590194,0.1411504980860211,0.022348625145717876,0.09050801340490029,0.014038604281481416,0.00246985326165916,0.0,0.0,0.0026151387476391107,0.0,0.0,8,0,0,10,0,0,0.14545454545454545,0.0,0.0,0.18181818181818182,0.0,0.0,3.1959529933496293,3.991743425888369,3.4145221508509054,3.7493303602960433,0.09270328897510473,0.08129181257246028,0.5562197338506284,0.4877508754347617,0.16666666666666666,0.16666666666666666,0.09270328897510473,positive,757,780,790,1043,507,589,544,26,25,23,26,8,27,29,64,35,38,3.400329884829159,29.973986380007968,0.140625,64,28,50,3.766121386948238,43.21213622576382,0.09375,64,35,38,3.400329884829159,29.973986380007968,0.140625,8778,Ġpul, pul,0.09372458606958389,0.006878949701786041,93298,Ġrods, rods,-0.08285553753376007,0.0022412538528442383,0.09372458606958389,5.651668353483696,-5.050787190799776,0.0004775464258352374,0.016499028925904873,256
L10_SV36,10,35,36,12.762893676757812,0.08798037469387054,6883,55,-6.796283376644677,14.363956476355922,17.626884790838428,16.263997039283865,0.32398663373528985,53.75,-69.5,0.013591491268303927,0.016667192908392418,0.0002905709719599012,0.005666133953218073,0.34545454545454546,43.20909090909091,1063.2178666174248,183.32564928530743,207.57566497148383,2.3930722334463637,6883,-8.1875,10.53125,15.61363125,0.1256925175954633,3.029374125173546,0.029374125173545984,0.3301011887868793,3.9668863064765927,3.9268571812851034,2.56074319674996,3.0684405973787534,3.9007710009803525,2.2325043701797473,3.0999195014292593,3.8387034406234495,2.711412823970724,3.577434941663564,3.939338262519826,0.1270621170522841,0.021259012242244087,0.16090110421060821,0.027437696231752687,0.08286027149651838,0.013449569485992808,0.001452854859799506,0.0,0.0,0.0011622838878396049,0.0,0.0,6,0,0,7,0,0,0.10909090909090909,0.0,0.0,0.12727272727272726,0.0,0.0,3.206332927838294,3.8112530677320824,3.4737274841174437,3.8576868529542097,0.07456551310973138,0.08558013902735447,0.4473930786583883,0.5134808341641268,0.16666666666666666,0.16666666666666666,0.08558013902735447,negative,758,808,1045,1018,779,868,794,49,48,44,56,36,41,41,64,31,44,3.5711737424157537,35.55830495814312,0.125,64,33,40,3.486973282399151,32.68686392620177,0.09375,64,33,40,3.486973282399151,32.68686392620177,0.09375,27318,èģĮ,职,0.08157967776060104,0.009992323815822601,75369,Ġmedicinal, medicinal,-0.07954108715057373,0.0019841641187667847,0.08157967776060104,5.096929973181698,-5.146709837398865,0.001410785534470969,0.015728858871507233,1280
L12_SV54,12,53,54,9.530272483825684,0.07836399972438812,6883,55,11.583265023852926,20.85232783811792,25.235580729683566,22.420136176026272,0.7046346070027604,81.0,-61.75,0.013584312208220914,0.016435128968180113,0.0,0.024262676158651752,0.4909090909090909,53.945454545454545,1542.7027290828626,198.7283662193275,213.67000688200795,1.9355627389907337,6883,13.0,15.34375,22.74864375,-0.20406339656970285,2.71103958675987,-0.28896041324013,0.3688621903139236,2.989189190674279,3.28591017651327,2.0220985701620124,2.442299444774601,2.898432131805713,2.340798888285373,2.8993596596280904,3.2556578235570814,2.395747218996297,2.969803419599474,3.2556578235570814,0.12410478331665008,0.017580576007820117,0.11864991372499133,0.0175427074631699,0.07090281461227065,0.010270130973004648,0.0,0.0,0.0,0.0008717129158797036,0.0,0.0,0,0,0,4,0,0,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,2.540810812073137,2.9179761540729214,3.108976551624094,3.2087627201951325,0.05397146546171178,0.06400282628226346,0.3238287927702707,0.3840169576935808,0.16666666666666666,0.16666666666666666,0.06400282628226346,negative,759,1057,764,952,450,1320,1382,25,26,62,25,4,58,62,64,28,48,3.7650398014944573,43.16542387404909,0.078125,64,31,36,3.28787450535729,26.785869884437776,0.109375,64,31,36,3.28787450535729,26.785869884437776,0.109375,43026,Ġboom, boom,0.09117444604635239,0.0036824792623519897,132277,à¦¸à§Ĥ,সূ,-0.08016049861907959,0.0014996379613876343,0.09117444604635239,5.568587614680956,-4.834516295633517,-0.000537956237739614,0.016469598510455784,397
L02_SV17,2,16,17,53.92227554321289,0.05050360783934593,6883,55,-2.2453446660505274,2.9648065507437935,3.612017733128988,2.8293284424182215,0.21095452564288827,10.1875,-10.375,0.01357218856106971,0.01658347374738254,0.0,0.0026151387476391107,0.14545454545454545,8.072727272727272,221.81132416653801,159.86911576152943,152.5638278743247,1.2600864736698256,6883,-2.375,1.91015625,2.83199765625,0.22642827987134456,3.242593196330445,0.24259319633044507,0.30839514532124257,4.435914688091472,2.8248610949040223,2.473739688498377,4.041272765442468,4.40553860363035,2.1848535030898297,2.5820995945607077,2.764108925981778,2.5379611399528326,4.041272765442468,4.40553860363035,0.17289343127747048,0.03316807773517379,0.1283115667010862,0.016879488308412193,0.09851831634764777,0.018707192868466005,0.0037774226354787156,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,3.643629427880109,4.41207992260322,2.6681695810460644,2.777191563927517,0.12266680819423048,0.055911530118823466,0.7360008491653829,0.3354691807129408,0.16666666666666666,0.16666666666666666,0.12266680819423048,positive,760,955,1140,1128,1382,477,149,51,50,60,52,49,21,10,64,29,47,3.7362847853094197,41.94187726951981,0.0625,64,33,19,2.206693262612921,9.085622895900952,0.40625,64,29,47,3.7362847853094197,41.94187726951981,0.0625,12279,eless,eless,0.07816153019666672,0.003460623323917389,158710,Åµr,ŵr,-0.0815919041633606,0.0023438632488250732,0.0815919041633606,4.396178770662699,-4.165690659129809,-0.0038654923400491905,0.018658709487455807,1279
L14_SV50,14,49,50,9.994314193725586,0.11115097999572754,6883,55,-29.910323207710572,31.586805488556497,36.39977099245546,20.744056833548544,0.0726427429899753,52.75,-113.0,0.013564663496857273,0.015573988260298476,0.001452854859799506,0.03486851663518815,0.7090909090909091,76.60454545454546,2339.867812695795,315.68845842872946,207.32262164698446,0.69354171432692,6883,-29.75,12.75,18.90315,0.07758308266962027,3.6005248940494474,0.6005248940494474,0.27773728259807073,4.364351973083851,4.4040279001118865,2.7334068660514292,4.06485162525824,4.364351973083851,2.6318364928596556,3.599664606163575,4.3130113235096275,3.0550463811586956,4.167532924406784,4.376722927131208,0.18590848021069073,0.03022503412000111,0.15762184993593026,0.027551612908129002,0.10405570053398748,0.01563345443060252,0.007118988813017579,0.0,0.0,0.004358564579398518,0.0,0.0,31,0,0,14,0,0,0.5636363636363636,0.0,0.0,0.2545454545454545,0.0,0.0,4.218873573981056,4.364351973083851,3.7718581294651945,4.304044564001238,0.11778143659642201,0.09958279271433514,0.7066886195785321,0.5974967562860108,0.16666666666666666,0.16666666666666666,0.11778143659642201,positive,761,642,670,559,505,120,160,22,21,22,20,26,6,5,64,40,19,2.259596162809396,9.579219940279325,0.34375,64,30,51,3.8381981019182736,46.44171576160807,0.078125,64,40,19,2.259596162809396,9.579219940279325,0.34375,64456,poke,poke,0.08129936456680298,0.0015678033232688904,1700,Ġdon, don,-0.09201394766569138,0.009108535945415497,0.09201394766569138,4.68581993726927,-5.662316373948636,0.0028200181966916735,0.016748263360680117,345
L16_SV36,16,35,36,12.086190223693848,0.17502465844154358,6883,55,53.63299481625926,53.67760171686583,57.71520988141908,21.32011535370673,0.9962225773645212,133.0,-15.4375,0.013553744477231922,0.014599266845299396,0.0002905709719599012,0.029928810111869823,0.8,104.77272727272727,3992.2501404615537,648.7577051017159,257.67896975599535,0.3975186436399216,6883,52.5,14.5,21.4977,0.1824239308820168,2.8791130280684416,-0.1208869719315584,0.34732919140409246,3.744586630197649,3.160221791168358,2.3956051112444587,3.1398707768738054,3.6805611763119224,2.0852812161301038,2.8686615312336,3.158220995734429,2.513008659065856,3.1576575633672457,3.6805611763119224,0.13416388214956418,0.021062436309937888,0.13952701699203102,0.022383439840017307,0.08190639005120028,0.012046833387258829,0.0015981403457794566,0.0,0.0,0.000726427429899753,0.0,0.0,7,0,0,3,0,0,0.12727272727272726,0.0,0.0,0.05454545454545454,0.0,0.0,3.27011726835894,3.6943486977676683,2.9555487331202874,3.119403471068998,0.07594773509513401,0.07153053504673654,0.4556864105708041,0.4291832102804193,0.16666666666666666,0.16666666666666666,0.07594773509513401,positive,762,826,706,188,484,1132,1117,14,14,23,20,39,53,50,64,32,46,3.577844439415221,35.7962965386789,0.140625,64,27,41,3.570092156961973,35.51986640377713,0.078125,64,32,46,3.577844439415221,35.7962965386789,0.140625,16927,Ġsyst, syst,0.08096040785312653,0.0008036643266677856,94889,ĠHorm, Horm,-0.07886595278978348,0.0016947314143180847,0.08096040785312653,5.19856665912729,-4.715374099409622,-0.0028476367907174695,0.01612137539810123,1324
L14_SV43,14,42,43,11.114093780517578,0.12360452115535736,6883,55,30.655448677476436,31.621692325492834,36.54872657098119,19.90107736638784,0.9436292314397792,120.5,-45.75,0.01353693715215907,0.01559545913217141,0.0002905709719599012,0.03138166497166933,0.5636363636363636,77.92727272727272,2339.867812695795,351.44645400420035,221.18244018337026,0.6491856496952585,6883,29.25,12.75,18.90315,0.19224820625124756,3.335055448029531,0.3350554480295309,0.29984508970932866,4.827237788410926,3.967592702803501,2.711188346915726,3.6929823865334717,4.2447316981564684,2.3625030748843474,3.0962828946498386,3.803762864919435,2.8963426730465556,3.7373400729508304,4.2447316981564684,0.16454935369078288,0.0252125621591835,0.1619908711384913,0.027381750035727632,0.101518521643921,0.014995785926338902,0.007554845270957431,0.0,0.0,0.0015981403457794566,0.0,0.0,19,0,0,8,0,0,0.34545454545454546,0.0,0.0,0.14545454545454545,0.0,0.0,3.8538550453231335,4.355887775317871,3.6091868286502513,3.839042699232668,0.0977314802978161,0.08539255023879173,0.5863888817868966,0.5123553014327504,0.16666666666666666,0.16666666666666666,0.0977314802978161,positive,763,824,695,469,541,337,423,20,22,28,21,33,14,15,64,28,34,3.236580194035104,25.446550512724155,0.140625,64,32,40,3.2684813842124374,26.271412852120374,0.234375,64,28,34,3.236580194035104,25.446550512724155,0.140625,42451,642,642,0.08132810145616531,0.003464318811893463,139164,Ġdealings, dealings,-0.08437728881835938,0.0011863335967063904,0.08437728881835938,5.234685540670106,-5.225895947934118,-0.0015942113642180716,0.015840934890191758,1031
L08_SV08,8,7,8,26.996339797973633,0.10475801676511765,6883,55,-7.449857548574159,10.151291228303656,12.942009635835156,10.582780160241573,0.24625889873601628,24.5,-47.0,0.01352382583464368,0.017048595690796423,0.000726427429899753,0.012639837280255703,0.5818181818181818,34.96590909090909,742.6435743379295,274.04770738747465,285.69632921313536,1.4205345660959126,6883,-6.75,7.0,10.3782,-0.33009282202911394,3.108202173096957,0.10820217309695712,0.3217293934916781,3.0111194619490855,3.8783218669904223,2.0535834730492764,2.7008055346784703,2.9945414426393886,2.654121138540409,3.498583569405118,3.8783218669904223,2.7220519936019736,3.498583569405118,3.8783218669904223,0.1299754950413271,0.01993244340707329,0.1556223161151953,0.023022469704014604,0.09403977552214177,0.013767307247788147,0.0001452854859799506,0.0,0.0,0.005375562981258172,0.0,0.0,1,0,0,24,0,0,0.01818181818181818,0.0,0.0,0.43636363636363634,0.0,0.0,2.8798346534081056,2.9981114258734656,3.8277350600296773,3.8783218669904223,0.06355099204863449,0.08847426367003715,0.38130595229180697,0.5308455820202229,0.16666666666666666,0.16666666666666666,0.08847426367003715,negative,764,713,912,697,1081,718,680,63,63,44,61,60,35,34,64,29,33,3.1850530247228415,24.168569903589876,0.125,64,34,36,3.249233754092387,25.770585744019268,0.15625,64,34,36,3.249233754092387,25.770585744019268,0.15625,46394,kont,kont,0.07613834738731384,0.0009542405605316162,133853,JOB,JOB,-0.08581314235925674,0.006125524640083313,0.08581314235925674,4.338115957028133,-4.9908676453775955,0.0008284988682424838,0.017360035846220916,878
L09_SV14,9,13,14,19.70722198486328,0.11291235685348511,6883,55,0.17452632710629903,12.100435801479302,14.893952335709622,14.892929756751588,0.5250617463315415,60.25,-54.0,0.013516272976615652,0.01654614453848311,0.0002905709719599012,0.005811419439198024,0.2,38.054545454545455,900.9004316993635,238.46597445333964,293.4982727212795,85.33342793374317,6883,1.0859375,10.5859375,15.6947109375,-0.08809991014880643,2.9992994149497765,-0.0007005850502235234,0.33341119429943444,3.769681565694653,3.5098408450697214,2.160859326116531,3.1662617233214077,3.649096356605077,2.2673840659895874,3.166922774043629,3.4440670946572256,2.4434983321909316,3.352431128520114,3.649096356605077,0.16643484431064354,0.030061896240267064,0.13788805087458156,0.022508986752536014,0.0906956946614501,0.01375546091144869,0.0013075693738195554,0.0,0.0,0.0017434258317594073,0.0,0.0,5,0,0,4,0,0,0.09090909090909091,0.0,0.0,0.07272727272727272,0.0,0.0,3.2137618017216187,3.6750637032877815,3.2517921294146164,3.4582311019387006,0.09149634510433982,0.07918887907886432,0.548978070626039,0.47513327447318593,0.16666666666666666,0.16666666666666666,0.09149634510433982,positive,765,804,1042,803,870,936,586,59,59,59,62,51,40,31,64,34,54,3.925923084942048,50.69985673948937,0.046875,64,32,25,2.951291207497267,19.130639412668685,0.15625,64,34,54,3.925923084942048,50.69985673948937,0.046875,66460,ĠPon, Pon,0.08929753303527832,0.005637802183628082,16908,Ġsubstant, substant,-0.0992516577243805,0.013872809708118439,0.0992516577243805,5.600868771711838,-5.913414789484775,-0.002418053856830771,0.01637524295433141,100
L01_SV24,1,23,24,47.791194915771484,0.041521940380334854,6883,55,-1.3229650685594263,2.6210740108952764,3.263635596644768,2.9834679041441694,0.3109109399970943,8.375,-13.875,0.013509172796835027,0.016727333695500203,0.0004358564579398518,0.020630539009152987,0.6363636363636364,8.473863636363637,195.67551846984304,125.26425894335911,142.58349613190222,2.25513732376215,6883,-1.3671875,1.9296875,2.8609546875,-0.0405321335175758,3.1596322648137254,0.1596322648137254,0.3164925270374635,3.4052225792198954,4.371901643409024,2.4678169601384186,3.029364651550449,3.3601196278995857,2.4494664423097405,3.3066103917453424,4.086249618380395,2.653506723880963,3.3503021008612355,4.086249618380395,0.1340717596203966,0.018625728716996234,0.1543337035589746,0.026438219561308377,0.08413892741009162,0.012942715855918874,0.0013075693738195554,0.0,0.0,0.00246985326165916,0.0,0.0,4,0,0,12,0,0,0.07272727272727272,0.0,0.0,0.21818181818181817,0.0,0.0,3.093919151769159,3.3698322948360224,3.60292756296931,4.147763175644494,0.06890598411757835,0.08960822575461053,0.41343590470547015,0.5376493545276632,0.16666666666666666,0.16666666666666666,0.08960822575461053,negative,766,761,798,1334,1372,626,640,51,50,42,43,40,29,29,64,28,17,2.425727725665322,11.310457335173014,0.234375,64,31,35,3.37866903543666,29.33170566087302,0.09375,64,31,35,3.37866903543666,29.33170566087302,0.09375,179475,VARIABLE,VARIABLE,0.1009916141629219,0.0014547854661941528,117228,Smoke,Smoke,-0.07869450002908707,0.003424733877182007,0.1009916141629219,5.117432160401706,-4.60305957318817,0.0063943936986226284,0.01848529057137,71
L01_SV11,1,10,11,83.2977523803711,0.072370745241642,6883,55,-2.5632589135979837,2.63295949248403,3.0209216261056366,1.5986466817071268,0.04808949585936365,3.921875,-9.0625,0.01350080174046617,0.015416862828072059,0.0,0.0015981403457794566,0.14545454545454545,6.259943181818182,195.67551846984304,219.3196078324823,133.16367543654218,0.6236774105127452,6883,-2.421875,1.078125,1.5984281249999999,-0.0925523576914082,3.0196714206769166,0.01967142067691663,0.3311618585891809,3.9687427296738793,4.154472069239898,2.287403445181497,2.895774559772597,3.639104432675263,2.3949309575618236,3.2770084673028466,3.939198079363251,2.6295364391189002,3.383988566892904,4.026653137750639,0.16921884840297297,0.027579443334284092,0.13344111197569997,0.022450531023438487,0.08795929142026637,0.014253610835442767,0.0008717129158797036,0.0,0.0,0.0023245677756792097,0.0,0.0,6,0,0,11,0,0,0.10909090909090909,0.0,0.0,0.2,0.0,0.0,3.2512409652451524,3.7100901862572027,3.6109693702993364,3.9855561225188034,0.08015050186579672,0.08183510087262139,0.48090301119478035,0.4910106052357283,0.16666666666666666,0.16666666666666666,0.08183510087262139,negative,767,936,1201,866,1448,896,943,49,51,58,57,58,35,40,64,30,18,2.2913317301551253,9.888097193978327,0.234375,64,28,44,3.665992892232068,39.0949339551361,0.0625,64,28,44,3.665992892232068,39.0949339551361,0.0625,156379,maine,maine,0.06972859054803848,0.00011292845010757446,174126,Ġsubordin, subordin,-0.09017642587423325,0.010397478938102722,0.09017642587423325,4.028470568450592,-4.817000626754149,-0.003096546540638659,0.018077614283449204,460
L10_SV40,10,39,40,11.748083114624023,0.08098483085632324,6883,55,2.4469746638570573,14.38410307920102,18.5894668430817,18.427712622690734,0.5302920238268197,78.0,-53.0,0.013496794731245387,0.017273258993944694,0.0002905709719599012,0.016271974429754466,0.5636363636363636,49.518181818181816,1063.2178666174248,168.98563850377292,216.49029950377698,7.5308146401632206,6883,1.3203125,11.3203125,16.783495312499998,0.3611995760273963,3.314372936674221,0.31437293667422095,0.30171619763569557,4.568755558497434,3.236531573941178,2.9898234286529823,3.7679092657714355,4.343230426245709,2.268318475451655,2.9044791679176987,3.1955270044408643,3.0211227790099247,3.7679092657714355,4.343230426245709,0.15899497586383013,0.023511024699047218,0.1396589706376661,0.02006394295443039,0.0954452913705188,0.014038158654552078,0.00973412756065669,0.0,0.0,0.0008717129158797036,0.0,0.0,26,0,0,3,0,0,0.4727272727272727,0.0,0.0,0.05454545454545454,0.0,0.0,4.068263864509005,4.391795995265811,3.0101186647559355,3.2043571078990647,0.09629083761693435,0.06856858031929614,0.5777450257016061,0.41141148191577687,0.16666666666666666,0.16666666666666666,0.09629083761693435,positive,768,809,856,1078,622,364,448,48,49,45,35,12,17,21,64,32,49,3.7429257640279414,42.2213393075223,0.109375,64,27,36,3.1930553555409764,24.362750708646512,0.21875,64,32,49,3.7429257640279414,42.2213393075223,0.109375,117816,ĠAY, AY,0.08910555392503738,0.0041932761669158936,109718,Ġforb, forb,-0.08042984455823898,0.0003062710165977478,0.08910555392503738,5.525364288900724,-5.057907046495644,0.0005937122838756881,0.01601918661163447,558
L08_SV10,8,9,10,26.129831314086914,0.10139556974172592,6883,55,0.2593491573796514,9.83764235210959,12.326918046537209,12.324189488181815,0.505738776696208,54.75,-41.0,0.013474729892283734,0.016981791194173815,0.0001452854859799506,0.003632137149498765,0.23636363636363636,32.222727272727276,742.6435743379295,257.0559351889408,322.028992409034,47.519682009582866,6883,0.15234375,8.33984375,12.364652343749999,0.13310522408140696,2.8469073119807073,-0.15309268801929266,0.3512583622907835,4.415624049276052,3.328224895122216,2.3735124477506604,3.081174883922826,4.012098753029521,2.084760900133982,2.627719959018787,3.2864808989587817,2.459834628134449,3.0931040507040537,4.012098753029521,0.13914002484839708,0.023870930915655265,0.11786067384325773,0.018382920879525207,0.07659682592413383,0.012891312694033789,0.001452854859799506,0.0,0.0,0.0002905709719599012,0.0,0.0,7,0,0,2,0,0,0.12727272727272726,0.0,0.0,0.03636363636363636,0.0,0.0,3.283364151400587,4.098995656405878,2.808598477704368,3.2954702337908186,0.07934138487118181,0.05937930202909068,0.47604830922709085,0.3562758121745441,0.16666666666666666,0.16666666666666666,0.07934138487118181,positive,769,859,1105,746,991,1169,1013,64,64,60,64,52,50,49,64,40,31,2.831038424793955,16.96306655073545,0.328125,64,29,29,2.745815656937533,15.577314496465931,0.34375,64,40,31,2.831038424793955,16.96306655073545,0.328125,200824,,,0.08512809127569199,0.0020227059721946716,98349,deo,deo,-0.08323034644126892,0.00879918783903122,0.08512809127569199,4.786663044840213,-4.879510325182656,0.0017574459067580682,0.01741727892436535,957
L16_SV57,16,56,57,8.551366806030273,0.12383555620908737,6883,55,52.02474166424524,53.09181815705361,59.641066425366105,29.16304269316694,0.9574313526078745,161.0,-45.75,0.0134718107173527,0.015235386477329657,0.006683132355077728,0.08862414644776986,0.6181818181818182,101.48636363636363,3992.2501404615537,454.0076114600236,249.38387524919148,0.5605610284694427,6883,52.75,19.25,28.540049999999997,-0.11109800697082704,3.0329120024307725,0.032912002430772525,0.32971612733852323,3.7929155695242303,3.4512903796594614,2.268741645512184,3.0612420090364383,3.7688020868919434,2.510419568290877,3.113799730554095,3.4271768970271745,2.6680927328438475,3.260646004474421,3.7688020868919434,0.1492330366723993,0.0239333117248919,0.140264606132782,0.01974101116909512,0.0843540448965404,0.011859152641519216,0.0015981403457794566,0.0,0.0,0.0020339968037193083,0.0,0.0,4,0,0,10,0,0,0.07272727272727272,0.0,0.0,0.18181818181818182,0.0,0.0,3.067619012580567,3.773994789777874,3.2813537467523712,3.432369599913105,0.07893103775690267,0.07291621611353326,0.4735862265414161,0.4374972966811996,0.16666666666666666,0.16666666666666666,0.07893103775690267,positive,770,401,348,322,330,861,1028,15,15,12,14,11,41,46,64,29,46,3.7146239359169213,41.04314932746323,0.0625,64,33,22,2.249856319636239,9.486372732950231,0.40625,64,29,46,3.7146239359169213,41.04314932746323,0.0625,62757,Ġinse, inse,0.08606506884098053,0.002018354833126068,29372,Ġrab, rab,-0.09942876547574997,0.015858717262744904,0.09942876547574997,5.369321254710739,-5.942058413781346,-0.001985727472479827,0.016398869081675746,97
L02_SV39,2,38,39,30.15211296081543,0.028240472078323364,6883,55,0.19264578774244515,3.0432081021629376,4.052430670527419,4.047849051026532,0.44283016126688945,18.5,-11.6875,0.01345622463639732,0.01760970756301516,0.0039227081214586665,0.02818538428011042,0.6545454545454545,11.854545454545455,221.81132416653801,91.75915445968563,122.05120183488152,21.011874167823642,6883,-0.421875,2.1953125,3.2547703125,0.6444563453450737,4.016413249647751,1.0164132496477514,0.24897836398874104,5.813582275631009,3.46126574791904,3.643690294966091,5.318846904039423,5.654999656753906,2.539541720733942,3.329113565521384,3.4480505296792816,3.643690294966091,5.318846904039423,5.654999656753906,0.17085339431998436,0.027571273425084798,0.17998333893027785,0.025084046093970067,0.12037396399574317,0.019425212403870556,0.030074095597849775,0.001452854859799506,0.0,0.003196280691558913,0.0,0.0,47,3,0,3,0,0,0.8545454545454545,0.05454545454545454,0.0,0.05454545454545454,0.0,0.0,5.097325896172588,5.6891495319610215,2.9792808920368326,3.3783105854723816,0.5887821613082027,0.08787718875445502,0.8831732419623042,0.5272631325267302,0.6666666666666666,0.16666666666666666,0.5887821613082027,positive,771,506,722,1465,1321,33,14,49,51,37,43,35,4,2,64,33,40,3.5033247868917936,33.22573701484211,0.09375,64,31,34,3.334265751197883,28.057774271528743,0.09375,64,33,40,3.5033247868917936,33.22573701484211,0.09375,147523,ĠÐ°Ð²Ð³ÑĥÑģÑĤ, август,0.09151096642017365,0.008844830095767975,182852,simulation,simulation,-0.08520973473787308,0.004436716437339783,0.09151096642017365,4.746681186211083,-4.469291589895569,0.0004910765203573698,0.019175479946752137,371
