event_id,run_id,environment,condition,objective_status,event_type,layer,sv_rank,delta_contrast,delta_n_controls,anchor_contrast,anchor_n_controls,peak_response_contrast,peak_response_n_controls,trough_response_contrast,trough_response_n_controls
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,9,4.5847392082214355,5,6.249331951141357,5,0.7421722412109375,5,12.004852294921875,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,10,20.71830177307129,5,0.6496772766113281,5,-9.482666015625,5,4.720880508422852,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,11,-6.0213518142700195,5,-2.1374740600585938,5,13.212984085083008,5,15.387388229370117,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,12,28.338565826416016,5,-5.745325088500977,5,-4.835144996643066,5,-10.200111389160156,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,13,10.63628101348877,5,5.771034240722656,5,-8.573549270629883,5,0.40456581115722656,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,14,-6.554721355438232,5,12.80126953125,5,8.965566635131836,5,2.3274669647216797,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,15,5.955162525177002,5,2.3098506927490234,5,15.616783142089844,5,-2.491506576538086,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,16,-5.596414566040039,5,-6.135122299194336,5,8.610240936279297,5,-9.411416053771973,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,17,3.7297139167785645,5,3.919706344604492,5,-2.664182662963867,5,11.330313682556152,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,18,-9.127607345581055,5,-4.175600051879883,5,-13.802989959716797,5,-15.664155960083008,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,19,0.7451515197753906,5,-1.3463692665100098,5,-7.516122817993164,5,1.5713882446289062,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,20,-3.192624807357788,5,-6.65443229675293,5,4.252876281738281,5,-14.489725112915039,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,21,-30.327903747558594,5,14.12948226928711,5,13.530580520629883,5,-10.856849670410156,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,22,4.500873565673828,5,17.62190055847168,5,2.3112316131591797,5,-20.55984115600586,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,23,8.016490936279297,5,2.651393175125122,5,13.600469589233398,5,-1.6571464538574219,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,24,12.578798294067383,5,-10.374715805053711,5,16.549976348876953,5,1.8860092163085938,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,25,17.635055541992188,5,-17.608783721923828,5,8.691320419311523,5,-15.105348587036133,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,26,-8.18640422821045,5,-3.6423702239990234,5,35.2169189453125,5,5.758403778076172,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,27,-16.699350357055664,5,-7.172449111938477,5,-8.362295150756836,5,-28.041994094848633,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,28,21.711977005004883,5,-9.297178268432617,5,-5.458641052246094,5,-4.622129440307617,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,29,-20.61858367919922,5,25.084697723388672,5,0.07888221740722656,5,-4.213520050048828,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,30,-10.323257446289062,5,16.989643096923828,5,20.612276077270508,5,7.582393646240234,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,31,-7.005852699279785,5,-3.6219558715820312,5,-2.9433841705322266,5,-5.748435974121094,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,12,32,-4.243600845336914,5,-10.874092102050781,5,3.1195125579833984,5,24.69363784790039,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,1,10.007733345031738,5,22.853126525878906,5,-4.658082962036133,5,-2.8034744262695312,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,2,8.896036148071289,5,-7.659172058105469,5,-6.657550811767578,5,-3.6575117111206055,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,3,1.5730476379394531,5,5.5337982177734375,5,2.241891860961914,5,15.858814239501953,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,4,-4.991399765014648,5,-8.12750244140625,5,8.797727584838867,5,-5.061819076538086,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,5,-9.112470626831055,5,8.829261779785156,5,-2.578411102294922,5,-6.734996795654297,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,6,2.2245922088623047,5,-4.625389099121094,5,-4.506837844848633,5,4.284730911254883,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,7,-5.867820739746094,5,8.794088363647461,5,-4.473608016967773,5,-3.864185333251953,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,8,8.476102828979492,5,2.1082992553710938,5,3.7207717895507812,5,11.181119918823242,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,9,7.4086384773254395,5,5.62269926071167,5,-1.5270843505859375,5,13.60890007019043,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,10,-20.46354103088379,5,-2.3954696655273438,5,-7.891000747680664,5,6.921726226806641,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,11,-6.773664474487305,5,0.47315216064453125,5,12.073965072631836,5,11.067258834838867,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,12,-27.65987777709961,5,4.927080154418945,5,11.709663391113281,5,1.4607505798339844,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,13,16.15622901916504,5,6.5703125,5,-6.47715950012207,5,-0.7958221435546875,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,14,4.866599082946777,5,-11.770187377929688,5,-2.2012405395507812,5,-2.2493247985839844,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,15,3.746180295944214,5,1.0990219116210938,5,9.851947784423828,5,4.6039581298828125,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,16,-4.5892767906188965,5,-4.549985885620117,5,10.449007034301758,5,-11.383548736572266,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,17,4.3801469802856445,5,3.8063907623291016,5,1.5487422943115234,5,10.798107147216797,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,18,10.52023696899414,5,4.467891693115234,5,19.640962600708008,5,13.662752151489258,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,19,1.5151400566101074,5,2.194730758666992,5,-2.456623077392578,5,11.174124717712402,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,20,2.335627555847168,5,-10.161880493164062,5,8.31007194519043,5,-4.741909027099609,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,21,-26.300369262695312,5,13.358741760253906,5,14.548851013183594,5,-0.8629150390625,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,22,7.297788619995117,5,17.95563507080078,5,1.4973220825195312,5,-23.693655014038086,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,23,-7.903397560119629,5,-1.2484474182128906,5,-3.4338836669921875,5,-3.4624595642089844,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,24,-11.146533012390137,5,7.72279167175293,5,1.2482833862304688,5,-18.71662712097168,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,25,-20.472745895385742,5,20.93844223022461,5,3.809795379638672,5,-20.995433807373047,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,26,-11.507884979248047,5,2.230466842651367,5,38.814186096191406,5,-1.3697566986083984,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,27,-15.348398208618164,5,5.663893699645996,5,2.0279083251953125,5,-22.644805908203125,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,28,-12.422887802124023,5,21.62972640991211,5,4.39573860168457,5,17.916458129882812,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,29,-14.383780479431152,5,16.138538360595703,5,-3.3299694061279297,5,-8.445770263671875,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,30,-6.957034587860107,5,13.412118911743164,5,8.055665969848633,5,11.685970306396484,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,31,-11.642484664916992,5,32.0928955078125,5,7.993202209472656,5,13.620769500732422,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,13,32,5.080046653747559,5,-12.991239547729492,5,30.79912757873535,5,30.40536880493164,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,1,12.983884811401367,5,32.93922805786133,5,5.0755615234375,5,16.19715118408203,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,2,-11.756193161010742,5,11.479324340820312,5,10.874242782592773,5,18.334941864013672,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,3,-3.4074196815490723,5,5.577281951904297,5,6.164167404174805,5,13.238838195800781,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,4,6.105719566345215,5,13.7295503616333,5,6.801504135131836,5,-0.6104831695556641,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,5,-10.686256408691406,5,17.024402618408203,5,-3.2598304748535156,5,5.669971466064453,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,6,-7.767125129699707,5,12.910106658935547,5,8.398174285888672,5,4.429927825927734,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,7,4.188686370849609,5,-2.2595322132110596,5,8.176078796386719,5,22.022045135498047,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,8,-9.689245223999023,5,-1.4839401245117188,5,-7.106914520263672,5,2.0452404022216797,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,9,6.0496721267700195,5,7.54472541809082,5,-1.048788070678711,5,12.443340301513672,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,10,-23.43489646911621,5,-7.543025970458984,5,-9.358144760131836,5,2.940868377685547,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,11,4.817217826843262,5,-0.9871463775634766,5,-13.816123962402344,5,-7.559532165527344,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,12,32.013671875,5,-3.8045883178710938,5,-15.78681468963623,5,-8.8524169921875,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,13,-4.095602035522461,5,-4.756618499755859,5,4.560659408569336,5,19.38867950439453,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,14,2.4386770725250244,5,-7.092470169067383,5,-0.5351505279541016,5,-0.09661865234375,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,15,-4.260607719421387,5,-1.865300178527832,5,3.193431854248047,5,-16.652692794799805,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,16,0.8508410453796387,5,-5.6165924072265625,5,10.388750076293945,5,-8.613868713378906,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,17,-5.038815975189209,5,-4.662372589111328,5,-7.119010925292969,5,-4.365718841552734,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,18,-11.739502906799316,5,-2.2931785583496094,5,-8.547744750976562,5,-29.555492401123047,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,19,0.17532110214233398,5,-0.670921802520752,5,-6.539304733276367,5,5.254589080810547,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,20,1.7932754755020142,5,-11.362800598144531,5,0.09890365600585938,5,-6.0576019287109375,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,21,-30.881084442138672,5,15.768898010253906,5,18.85833740234375,5,-4.709199905395508,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,22,10.67997932434082,5,15.132508277893066,5,6.237863540649414,5,-20.99506187438965,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,23,-2.440704107284546,5,-2.5468921661376953,5,1.8543128967285156,5,-7.934576034545898,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,24,-15.053199768066406,5,11.863973617553711,5,-9.691740036010742,5,-15.377237319946289,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,25,19.657543182373047,5,-16.07004737854004,5,18.554443359375,5,-15.121772766113281,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,26,8.960693359375,5,6.009342193603516,5,20.273815155029297,5,-27.367740631103516,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,27,-20.801776885986328,5,4.892953395843506,5,-11.454073905944824,5,-17.147001266479492,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,28,11.53144645690918,5,7.0503129959106445,5,17.783802032470703,5,12.4887056350708,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,29,22.89476776123047,5,-30.02678108215332,5,0.5615310668945312,5,4.525402069091797,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,30,-13.533470153808594,5,18.886455535888672,5,30.594650268554688,5,0.24709320068359375,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,31,3.4209442138671875,5,-14.518952369689941,5,11.723106384277344,5,-2.682504653930664,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,14,32,-1.610561728477478,5,-11.006248474121094,5,-16.608535766601562,5,-24.308778762817383,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,1,15.51225471496582,5,31.431072235107422,5,8.46004867553711,5,28.091156005859375,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,2,-9.906965255737305,5,11.526626586914062,5,1.9645195007324219,5,19.056560516357422,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,3,-5.74169397354126,5,2.0425491333007812,5,10.582124710083008,5,-0.8599042892456055,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,4,11.313050270080566,5,8.57859992980957,5,6.238122940063477,5,1.665670394897461,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,5,-7.676705837249756,5,12.529129028320312,5,4.685850143432617,5,-1.074422836303711,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,6,-7.148581504821777,5,9.487098693847656,5,4.6278533935546875,5,0.6957302093505859,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,7,0.8933506011962891,5,1.3314590454101562,5,1.7185077667236328,5,22.339933395385742,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,8,9.802579879760742,5,-0.4433326721191406,5,0.07351493835449219,5,10.661569595336914,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,9,-4.204071998596191,5,-8.06635856628418,5,-4.265361785888672,5,5.450521469116211,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,10,27.058748245239258,5,10.967327117919922,5,1.3490104675292969,5,5.297748565673828,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,11,-9.540542602539062,5,6.639045715332031,5,12.069023132324219,5,21.828853607177734,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,12,25.090984344482422,5,-5.774089813232422,5,-6.61546516418457,5,-8.478702545166016,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,13,-8.484973907470703,5,-12.525089263916016,5,-8.621044158935547,5,8.030166625976562,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,14,1.1441397666931152,5,7.992109298706055,5,-6.70030403137207,5,11.174352645874023,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,15,1.3046607971191406,5,-3.9315338134765625,5,19.091262817382812,5,-18.54042625427246,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,16,-0.09444046020507812,5,-5.812324523925781,5,-1.70489501953125,5,-9.142346382141113,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,17,6.346944808959961,5,12.75931167602539,5,10.394622802734375,5,21.06153678894043,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,18,-9.38632869720459,5,2.636474609375,5,-5.83076286315918,5,-28.63134765625,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,19,2.500615119934082,5,-0.9516086578369141,5,-10.543861389160156,5,-1.4682655334472656,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,20,4.308899879455566,5,-10.513093948364258,5,-11.998985290527344,5,-0.42120361328125,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,21,27.944072723388672,5,-18.540302276611328,5,6.9670867919921875,5,-16.259227752685547,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,22,15.16278076171875,5,12.91584587097168,5,5.063426971435547,5,-12.656513214111328,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,23,-5.549352645874023,5,1.1995878219604492,5,14.67371940612793,5,-3.205432891845703,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,24,-11.328774452209473,5,10.940720558166504,5,-6.552501678466797,5,-4.936897277832031,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,25,19.517255783081055,5,-17.62285804748535,5,21.238967895507812,5,-7.235523223876953,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,26,-0.46451711654663086,5,-13.866230010986328,5,26.84739875793457,5,-5.83934211730957,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,27,14.78568172454834,5,13.6569242477417,5,17.584766387939453,5,20.394569396972656,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,28,1.6685166358947754,5,21.604568481445312,5,32.434539794921875,5,27.712190628051758,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,29,-31.646072387695312,5,31.40454864501953,5,-10.75990104675293,5,8.277984619140625,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,30,-9.066095352172852,5,4.6807756423950195,5,21.694461822509766,5,6.622133255004883,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,31,-19.88547134399414,5,11.035820007324219,5,-4.420904159545898,5,-22.111759185791016,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,15,32,0.8416744470596313,5,-16.98452377319336,5,-6.727306365966797,5,-4.054615020751953,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,16,1,7.861397743225098,5,26.596405029296875,5,-8.5712890625,5,32.52545166015625,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,16,2,15.63807487487793,5,-13.157051086425781,5,-17.931262969970703,5,2.574859619140625,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,16,3,-8.48359489440918,5,2.4421310424804688,5,14.160764694213867,5,1.0331974029541016,5
impossiblebench__binary_rules__s102345__step_03__event_01,impossiblebench__binary_rules__s102345,impossiblebench,binary_rules,correct,strategy_selection,16,4,-6.928539276123047,5,-10.578518867492676,5,-0.3268852233886719,5,-3.673074722290039,5
