====================================================================================================
SUBJECT: Miles Davis   (last subject token ' Davis')
====================================================================================================

-- J-lens at the LAST SUBJECT token, clean --
  L00: ' ,'  ' ï'  ' â'  ' .'  ' @'  ' Ã'  ' '  ' Â'  ' ,\n\n'  ' on'  ' in'  ' from'
    L20: ' Leipzig'  ' Birth'  ' Kiev'  ' Aachen'  ' Munich'  ' Salzburg'  ' Sarajevo'  ' Mannheim'  ' Zurich'  ' Karlsruhe'  ' Minsk'  ' Hamburg'
    L21: ' Aachen'  ' Leipzig'  ' Vienna'  ' Berlin'  ' Salzburg'  ' Prague'  ' Hamburg'  ' Kiev'  ' Gött'  ' Wien'  ' Karlsruhe'  ' Warsaw'
    L22: ' Vienna'  ' Berlin'  ' Salzburg'  ' Prague'  ' Munich'  ' Leipzig'  ' München'  ' Hannover'  ' Hamburg'  ' Aachen'  ' Warsaw'  ' Amsterdam'
  -- J-lens at the READER, jspace [subject_all|9-17] --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' six'  ' twenty'  ' nine'  ' fifty'  ' eight'  ' eleven'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' twelve'  ' twenty'  ' fifty'  ' six'  ' seventy'  ' in'  ' Washington'  ' Boston'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' Washington'  ' of'  ' that'  ' making'  ' being'  ' and'
    L03: ' the'  ' a'  ' and'  ' in'  ' Washington'  ' twelve'  ','  ' fourteen'  ' that'  ' fifty'  ' of'  ' '
    L04: ' the'  ' a'  ' fourteen'  ' twelve'  ' fifty'  ' in'  ' Washington'  ' twenty'  ' and'  ','  ' seventy'  ' being'
    L05: ' the'  ' a'  ' fourteen'  ' twelve'  ' in'  ' and'  ','  ' twenty'  ' '  ' fifty'  ' seventy'  ' of'
    L06: ' the'  ' a'  ' fourteen'  ' twelve'  ' Washington'  ' and'  ' '  ','  ' in'  ' twenty'  ' fifty'  ' seventy'
    L07: ' the'  ' fourteen'  ' twelve'  ' a'  ' twenty'  ' nineteen'  ' seventy'  ' fifty'  ' and'  ','  ' seventeen'  ' Washington'
    L08: ' the'  ' a'  ' and'  ' twelve'  ' fourteen'  ','  ' in'  ' twenty'  ' Washington'  ' seventy'  ' nineteen'  ' fifty'
    L09: ' the'  ' fourteen'  ' twelve'  ' seventy'  ' Washington'  ' twenty'  ' nineteen'  ' seventeen'  ' fifty'  ' eleven'  ' Philadelphia'  ' a'
    L10: ' Washington'  ' the'  ' America'  ' Boston'  ' California'  ' Philadelphia'  ' Bethlehem'  ' seventy'  ' fourteen'  ' twelve'  ' Republic'  ' and'
    L11: ' the'  ' seventy'  ' fourteen'  ' Philadelphia'  ' Washington'  ' twelve'  ' seventeen'  ' twenty'  ' a'  ' nineteen'  ' Boston'  ' eleven'
    L12: ' Philadelphia'  ' Washington'  ' Boston'  ' seventy'  ' fourteen'  ' Republic'  ' the'  ' California'  ' twelve'  ' Bethlehem'  ' Chicago'  ' residence'
    L13: ' Washington'  ' Philadelphia'  ' Republic'  ' California'  ' Bethlehem'  ' Boston'  ' Massachusetts'  ' Kiev'  ' residence'  ' Chicago'  ' America'  ' Pennsylvania'
    L14: ' Istanbul'  ' Kiev'  ' Tehran'  ' Bethlehem'  ' Massachusetts'  ' Sarajevo'  ' Puerto'  ' Prague'  ' California'  ' Pennsylvania'  ' Palestine'  ' Cairo'
    L15: ' Sarajevo'  ' Municipality'  ' Bethlehem'  ' Munich'  ' Tehran'  ' Münster'  ' Istanbul'  ' Kiev'  ' Pennsylvania'  ' Addis'  ' Palestine'  ' Puerto'
    L16: ' Bethlehem'  ' Sarajevo'  ' Kiev'  ' Munich'  ' Hanoi'  ' Tehran'  ' Pennsylvania'  ' Istanbul'  ' Prague'  ' Münster'  ' Addis'  ' Warsaw'
    L17: ' Bethlehem'  ' Munich'  ' Pennsylvania'  ' Sarajevo'  ' Hanoi'  ' Tehran'  ' Kiev'  ' Istanbul'  ' Warsaw'  ' Addis'  ' Municipality'  ' Buenos'
    L18: ' Munich'  ' Kiev'  ' Bethlehem'  ' Sarajevo'  ' Aachen'  ' Hamburg'  ' Hanoi'  ' Constantin'  ' Warsaw'  ' Marseille'  ' Nantes'  ' Heidelberg'
    L19: ' Sarajevo'  ' Munich'  ' Zurich'  ' Aachen'  ' Kiev'  ' Zürich'  ' Warsaw'  ' Heidelberg'  ' Geneva'  ' Leipzig'  ' Zagreb'  ' Prague'
    L20: ' Birth'  ' Sarajevo'  ' Munich'  ' Kiev'  ' Vienna'  ' Salzburg'  ' Leipzig'  ' Zurich'  ' Aachen'  ' Karlsruhe'  ' Zürich'  ' Mannheim'
    L21: ' Vienna'  ' Leipzig'  ' Berlin'  ' Prague'  ' Aachen'  ' Hamburg'  ' Salzburg'  ' Munich'  ' Karlsruhe'  ' Zurich'  ' Warsaw'  ' Frankfurt'
    L22: ' Vienna'  ' Hamburg'  ' Munich'  ' Warsaw'  ' Berlin'  ' Prague'  ' Karlsruhe'  ' Leipzig'  ' Freiburg'  ' Salzburg'  ' München'  ' Wien'
  -- J-lens at the READER, jspace [subject_all|6-20] --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' six'  ' twenty'  ' nine'  ' fifty'  ' eight'  ' eleven'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' twelve'  ' twenty'  ' fifty'  ' six'  ' seventy'  ' in'  ' Washington'  ' Boston'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' Washington'  ' of'  ' that'  ' making'  ' being'  ' and'
    L03: ' the'  ' a'  ' and'  ' in'  ' Washington'  ' twelve'  ','  ' fourteen'  ' that'  ' fifty'  ' of'  ' '
    L04: ' the'  ' a'  ' fourteen'  ' twelve'  ' fifty'  ' in'  ' Washington'  ' twenty'  ' and'  ','  ' seventy'  ' being'
    L05: ' the'  ' a'  ' fourteen'  ' twelve'  ' in'  ' and'  ','  ' twenty'  ' '  ' fifty'  ' seventy'  ' of'
    L06: ' the'  ' a'  ' fourteen'  ' twelve'  ' Washington'  ' and'  ' '  ','  ' in'  ' twenty'  ' fifty'  ' seventy'
    L07: ' the'  ' fourteen'  ' twelve'  ' a'  ' twenty'  ' nineteen'  ' seventy'  ' fifty'  ' Washington'  ' and'  ' seventeen'  ','
    L08: ' the'  ' a'  ' and'  ' twelve'  ' fourteen'  ','  ' Washington'  ' in'  ' twenty'  ' nineteen'  ' seventy'  ' '
    L09: ' the'  ' fourteen'  ' twelve'  ' seventy'  ' Washington'  ' twenty'  ' nineteen'  ' eleven'  ' a'  ' seventeen'  ' and'  ','
    L10: ' Washington'  ' the'  ' and'  ' Boston'  ' America'  ' California'  ' Philadelphia'  ' seventy'  ' fourteen'  ' Bethlehem'  ' Republic'  ','
    L11: ' the'  ' fourteen'  ' seventy'  ' a'  ' Philadelphia'  ' twelve'  ' seventeen'  ' Washington'  ' and'  ' nineteen'  ' twenty'  ','
    L12: ' Philadelphia'  ' Washington'  ' Boston'  ' California'  ' the'  ' Republic'  ' fourteen'  ' seventy'  ' Chicago'  ' Bethlehem'  ' twelve'  ' residence'
    L13: ' Washington'  ' Philadelphia'  ' California'  ' Massachusetts'  ' Republic'  ' Boston'  ' Pennsylvania'  ' Bethlehem'  ' Kansas'  ' Chicago'  ' Columbus'  ' city'
    L14: ' Massachusetts'  ' Tehran'  ' California'  ' Istanbul'  ' Bethlehem'  ' Puerto'  ' Washington'  ' Pennsylvania'  ' Kiev'  ' Cairo'  ' Sarajevo'  ' Addis'
    L15: ' Municipality'  ' Sarajevo'  ' Bethlehem'  ' Tehran'  ' Massachusetts'  ' Puerto'  ' Istanbul'  ' Munich'  ' Pennsylvania'  ' Addis'  ' Kiev'  ' Caracas'
    L16: ' Bethlehem'  ' Sarajevo'  ' Pennsylvania'  ' Kiev'  ' Tehran'  ' California'  ' Massachusetts'  ' Hanoi'  ' Addis'  ' Munich'  ' Washington'  ' Springfield'
    L17: ' Bethlehem'  ' Pennsylvania'  ' Tehran'  ' Munich'  ' Hanoi'  ' Sarajevo'  ' Addis'  ' Springfield'  ' Buenos'  ' Istanbul'  ' Kiev'  ' California'
    L18: ' Bethlehem'  ' Kiev'  ' Sarajevo'  ' Munich'  ' Colombo'  ' Albuquerque'  ' Hanoi'  ' Bloomington'  ' Baltimore'  ' Buenos'  ' Puebla'  ' Springfield'
    L19: ' Sarajevo'  ' Buenos'  ' Munich'  ' Zurich'  ' Aachen'  ' Zürich'  ' Kiev'  ' Geneva'  ' Warsaw'  ' Zagreb'  ' Colombo'  ' Leipzig'
    L20: ' Munich'  ' Aachen'  ' Leipzig'  ' Zurich'  ' Karlsruhe'  ' Zürich'  ' Kiev'  ' Münster'  ' Hamburg'  ' Sarajevo'  ' Buenos'  ' München'
    L21: ' Geneva'  ' Leipzig'  ' ***\n'  ' Pittsburgh'  ' Paris'  ' Strasbourg'  ' Zurich'  ' Hert'  ' Freiburg'  ' Philadelphia'  ' Warsaw'  ' Vienna'
    L22: ' Mont'  ' Fuk'  ' Vienna'  ' Buc'  ' Geneva'  ' Leipzig'  ' Brest'  ' Schwe'  ' Sak'  ' Sul'  ' Frankfurt'  ' Ł'
  -- J-lens at the READER, jspace [subject_last|9-13] --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' six'  ' twenty'  ' nine'  ' fifty'  ' eight'  ' eleven'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' twelve'  ' twenty'  ' fifty'  ' six'  ' seventy'  ' in'  ' Washington'  ' Boston'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' Washington'  ' of'  ' that'  ' making'  ' being'  ' and'
    L03: ' the'  ' a'  ' and'  ' in'  ' Washington'  ' twelve'  ','  ' fourteen'  ' that'  ' fifty'  ' of'  ' '
    L04: ' the'  ' a'  ' fourteen'  ' twelve'  ' fifty'  ' in'  ' Washington'  ' twenty'  ' and'  ','  ' seventy'  ' being'
    L05: ' the'  ' a'  ' fourteen'  ' twelve'  ' in'  ' and'  ','  ' twenty'  ' '  ' fifty'  ' seventy'  ' of'
    L06: ' the'  ' a'  ' fourteen'  ' twelve'  ' Washington'  ' and'  ' '  ','  ' in'  ' twenty'  ' fifty'  ' seventy'
    L07: ' the'  ' fourteen'  ' twelve'  ' a'  ' twenty'  ' nineteen'  ' seventy'  ' fifty'  ' and'  ','  ' seventeen'  ' Washington'
    L08: ' the'  ' a'  ' and'  ' twelve'  ' fourteen'  ','  ' in'  ' twenty'  ' Washington'  ' seventy'  ' nineteen'  ' fifty'
    L09: ' the'  ' fourteen'  ' twelve'  ' seventy'  ' Washington'  ' twenty'  ' nineteen'  ' seventeen'  ' fifty'  ' eleven'  ' Philadelphia'  ' a'
    L10: ' Washington'  ' the'  ' America'  ' Boston'  ' California'  ' Philadelphia'  ' seventy'  ' Bethlehem'  ' fourteen'  ' twelve'  ' Republic'  ' and'
    L11: ' the'  ' fourteen'  ' seventy'  ' Philadelphia'  ' Washington'  ' twelve'  ' seventeen'  ' twenty'  ' a'  ' nineteen'  ' Boston'  ' eleven'
    L12: ' Philadelphia'  ' Washington'  ' Boston'  ' seventy'  ' fourteen'  ' Republic'  ' California'  ' the'  ' twelve'  ' Bethlehem'  ' Chicago'  ' residence'
    L13: ' Philadelphia'  ' Washington'  ' Republic'  ' California'  ' Bethlehem'  ' Massachusetts'  ' Boston'  ' Istanbul'  ' Kiev'  ' Pennsylvania'  ' Cairo'  ' Chicago'
    L14: ' Istanbul'  ' Kiev'  ' Tehran'  ' Bethlehem'  ' Sarajevo'  ' Massachusetts'  ' Prague'  ' Cairo'  ' Pennsylvania'  ' California'  ' Puerto'  ' Beirut'
    L15: ' Sarajevo'  ' Municipality'  ' Bethlehem'  ' Munich'  ' Tehran'  ' Münster'  ' Istanbul'  ' Kiev'  ' Zürich'  ' Palestine'  ' Addis'  ' Pennsylvania'
    L16: ' Bethlehem'  ' Sarajevo'  ' Kiev'  ' Munich'  ' Hanoi'  ' Tehran'  ' Pennsylvania'  ' Istanbul'  ' Addis'  ' Springfield'  ' Puebla'  ' California'
    L17: ' Bethlehem'  ' Pennsylvania'  ' Munich'  ' Sarajevo'  ' Hanoi'  ' Tehran'  ' Kiev'  ' Istanbul'  ' Addis'  ' Springfield'  ' Bloomington'  ' Warsaw'
    L18: ' Munich'  ' Bethlehem'  ' Sarajevo'  ' Kiev'  ' Aachen'  ' Marseille'  ' Constantin'  ' Hanoi'  ' Hamburg'  ' Colombo'  ' Gött'  ' Haarlem'
    L19: ' Aachen'  ' Sarajevo'  ' Munich'  ' Heidelberg'  ' Zürich'  ' Zurich'  ' Leipzig'  ' Gött'  ' Warsaw'  ' Kiev'  ' Münster'  ' Hamburg'
    L20: ' Leipzig'  ' Aachen'  ' Munich'  ' Karlsruhe'  ' Salzburg'  ' Birth'  ' Zurich'  ' Sarajevo'  ' Kiev'  ' Vienna'  ' Mannheim'  ' Zürich'
    L21: ' Vienna'  ' Aachen'  ' Berlin'  ' Leipzig'  ' Salzburg'  ' Hamburg'  ' Wien'  ' Karlsruhe'  ' Prague'  ' Gött'  ' Zurich'  ' Bonn'
    L22: ' Vienna'  ' Berlin'  ' Salzburg'  ' Hamburg'  ' Munich'  ' Aachen'  ' Wien'  ' Prague'  ' Leipzig'  ' Hannover'  ' Karlsruhe'  ' München'
  -- J-lens at the READER, jspace [subject_last|9-17] --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' six'  ' twenty'  ' nine'  ' fifty'  ' eight'  ' eleven'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' twelve'  ' twenty'  ' fifty'  ' six'  ' seventy'  ' in'  ' Washington'  ' Boston'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' Washington'  ' of'  ' that'  ' making'  ' being'  ' and'
    L03: ' the'  ' a'  ' and'  ' in'  ' Washington'  ' twelve'  ','  ' fourteen'  ' that'  ' fifty'  ' of'  ' '
    L04: ' the'  ' a'  ' fourteen'  ' twelve'  ' fifty'  ' in'  ' Washington'  ' twenty'  ' and'  ','  ' seventy'  ' being'
    L05: ' the'  ' a'  ' fourteen'  ' twelve'  ' in'  ' and'  ','  ' twenty'  ' '  ' fifty'  ' seventy'  ' of'
    L06: ' the'  ' a'  ' fourteen'  ' twelve'  ' Washington'  ' and'  ' '  ','  ' in'  ' twenty'  ' fifty'  ' seventy'
    L07: ' the'  ' fourteen'  ' twelve'  ' a'  ' twenty'  ' nineteen'  ' seventy'  ' fifty'  ' and'  ','  ' seventeen'  ' Washington'
    L08: ' the'  ' a'  ' and'  ' twelve'  ' fourteen'  ','  ' in'  ' twenty'  ' Washington'  ' seventy'  ' nineteen'  ' fifty'
    L09: ' the'  ' fourteen'  ' twelve'  ' seventy'  ' Washington'  ' twenty'  ' nineteen'  ' seventeen'  ' fifty'  ' eleven'  ' Philadelphia'  ' a'
    L10: ' Washington'  ' the'  ' America'  ' Boston'  ' California'  ' Philadelphia'  ' seventy'  ' Bethlehem'  ' fourteen'  ' twelve'  ' Republic'  ' and'
    L11: ' the'  ' fourteen'  ' seventy'  ' Philadelphia'  ' Washington'  ' twelve'  ' seventeen'  ' twenty'  ' a'  ' nineteen'  ' Boston'  ' eleven'
    L12: ' Philadelphia'  ' Washington'  ' Boston'  ' seventy'  ' fourteen'  ' Republic'  ' California'  ' the'  ' twelve'  ' Bethlehem'  ' Chicago'  ' residence'
    L13: ' Philadelphia'  ' Washington'  ' Republic'  ' California'  ' Bethlehem'  ' Massachusetts'  ' Boston'  ' Istanbul'  ' Kiev'  ' Pennsylvania'  ' Cairo'  ' Chicago'
    L14: ' Istanbul'  ' Kiev'  ' Tehran'  ' Bethlehem'  ' Sarajevo'  ' Massachusetts'  ' Prague'  ' Cairo'  ' Pennsylvania'  ' California'  ' Puerto'  ' Beirut'
    L15: ' Sarajevo'  ' Municipality'  ' Bethlehem'  ' Munich'  ' Tehran'  ' Münster'  ' Istanbul'  ' Kiev'  ' Addis'  ' Pennsylvania'  ' Palestine'  ' Zürich'
    L16: ' Bethlehem'  ' Sarajevo'  ' Kiev'  ' Munich'  ' Hanoi'  ' Pennsylvania'  ' Tehran'  ' Istanbul'  ' Springfield'  ' Addis'  ' Puebla'  ' Münster'
    L17: ' Bethlehem'  ' Pennsylvania'  ' Munich'  ' Sarajevo'  ' Hanoi'  ' Tehran'  ' Kiev'  ' Istanbul'  ' Addis'  ' Springfield'  ' Bloomington'  ' Berlin'
    L18: ' Munich'  ' Bethlehem'  ' Sarajevo'  ' Kiev'  ' Hamburg'  ' Aachen'  ' Constantin'  ' Marseille'  ' Hanoi'  ' Gött'  ' Bloomington'  ' Nantes'
    L19: ' Sarajevo'  ' Aachen'  ' Munich'  ' Heidelberg'  ' Zurich'  ' Zürich'  ' Gött'  ' Warsaw'  ' Leipzig'  ' Kiev'  ' Münster'  ' Geneva'
    L20: ' Sarajevo'  ' Birth'  ' Salzburg'  ' Aachen'  ' Vienna'  ' Munich'  ' Leipzig'  ' Kiev'  ' Zurich'  ' Karlsruhe'  ' Zürich'  ' Mannheim'
    L21: ' Vienna'  ' Aachen'  ' Salzburg'  ' Berlin'  ' Hamburg'  ' Leipzig'  ' Wien'  ' Zurich'  ' Prague'  ' Karlsruhe'  ' Munich'  ' Freiburg'
    L22: ' Vienna'  ' Hamburg'  ' Munich'  ' Karlsruhe'  ' Aachen'  ' Salzburg'  ' Freiburg'  ' Wien'  ' Leipzig'  ' Prague'  ' Berlin'  ' München'
  -- J-lens at the READER, jspace [subject_last|6-20] --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' six'  ' twenty'  ' nine'  ' fifty'  ' eight'  ' eleven'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' twelve'  ' twenty'  ' fifty'  ' six'  ' seventy'  ' in'  ' Washington'  ' Boston'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' Washington'  ' of'  ' that'  ' making'  ' being'  ' and'
    L03: ' the'  ' a'  ' and'  ' in'  ' Washington'  ' twelve'  ','  ' fourteen'  ' that'  ' fifty'  ' of'  ' '
    L04: ' the'  ' a'  ' fourteen'  ' twelve'  ' fifty'  ' in'  ' Washington'  ' twenty'  ' and'  ','  ' seventy'  ' being'
    L05: ' the'  ' a'  ' fourteen'  ' twelve'  ' in'  ' and'  ','  ' twenty'  ' '  ' fifty'  ' seventy'  ' of'
    L06: ' the'  ' a'  ' fourteen'  ' twelve'  ' Washington'  ' and'  ' '  ','  ' in'  ' twenty'  ' fifty'  ' seventy'
    L07: ' the'  ' fourteen'  ' twelve'  ' a'  ' twenty'  ' nineteen'  ' seventy'  ' fifty'  ' Washington'  ' and'  ' seventeen'  ','
    L08: ' the'  ' a'  ' and'  ' twelve'  ' fourteen'  ' Washington'  ','  ' in'  ' twenty'  ' seventy'  ' nineteen'  ' of'
    L09: ' the'  ' fourteen'  ' twelve'  ' Washington'  ' seventy'  ' twenty'  ' nineteen'  ' eleven'  ' a'  ' Philadelphia'  ' seventeen'  ' and'
    L10: ' Washington'  ' the'  ' Boston'  ' Philadelphia'  ' America'  ' California'  ' and'  ' Bethlehem'  ' fourteen'  ' Republic'  ' seventy'  ' twelve'
    L11: ' the'  ' fourteen'  ' seventy'  ' Philadelphia'  ' Washington'  ' twelve'  ' a'  ' seventeen'  ' twenty'  ' Boston'  ' and'  ' nineteen'
    L12: ' Philadelphia'  ' Washington'  ' Boston'  ' California'  ' fourteen'  ' Republic'  ' seventy'  ' Chicago'  ' the'  ' Indiana'  ' Kansas'  ' Massachusetts'
    L13: ' Washington'  ' Philadelphia'  ' California'  ' Massachusetts'  ' Boston'  ' Pennsylvania'  ' Kansas'  ' Republic'  ' Bethlehem'  ' Chicago'  ' Columbus'  ' Arkansas'
    L14: ' Massachusetts'  ' California'  ' Tehran'  ' Puerto'  ' Pennsylvania'  ' Bethlehem'  ' Washington'  ' Istanbul'  ' Kiev'  ' Cairo'  ' Sarajevo'  ' Kansas'
    L15: ' Municipality'  ' Bethlehem'  ' Sarajevo'  ' Tehran'  ' Pennsylvania'  ' Massachusetts'  ' Puerto'  ' Munich'  ' Istanbul'  ' Caracas'  ' Addis'  ' Augusta'
    L16: ' Bethlehem'  ' Pennsylvania'  ' Sarajevo'  ' Kiev'  ' Tehran'  ' Massachusetts'  ' California'  ' Hanoi'  ' Washington'  ' Springfield'  ' Philadelphia'  ' Munich'
    L17: ' Bethlehem'  ' Pennsylvania'  ' Hanoi'  ' Tehran'  ' Addis'  ' Sarajevo'  ' Springfield'  ' Munich'  ' Puebla'  ' Bloomington'  ' Honolulu'  ' Philadelphia'
    L18: ' Bethlehem'  ' Bloomington'  ' Sarajevo'  ' Colombo'  ' Hanoi'  ' Kiev'  ' Munich'  ' Puebla'  ' Albuquerque'  ' Honolulu'  ' Nantes'  ' Springfield'
    L19: ' Sarajevo'  ' Aachen'  ' Munich'  ' Buenos'  ' Zürich'  ' Ahmedabad'  ' Kolkata'  ' Zurich'  ' Baden'  ' Geneva'  ' Hamburg'  ' Karlsruhe'
    L20: ' Birth'  ' Aachen'  ' Karlsruhe'  ' Leipzig'  ' Munich'  ' Kiev'  ' Zurich'  ' Münster'  ' Hamburg'  ' Sarajevo'  ' Zürich'  ' Mannheim'
    L21: ' Aachen'  ' Karlsruhe'  ' Hamburg'  ' Leipzig'  ' Berlin'  ' Munich'  ' Vienna'  ' München'  ' Zürich'  ' Zurich'  ' Mannheim'  ' Gött'
    L22: ' Karlsruhe'  ' Munich'  ' Hamburg'  ' München'  ' Aachen'  ' Vienna'  ' Philadelphia'  ' Freiburg'  ' Leipzig'  ' Berlin'  ' Stuttgart'  ' Düsseldorf'

====================================================================================================
SUBJECT: Serena Williams   (last subject token ' Williams')
====================================================================================================

-- J-lens at the LAST SUBJECT token, clean --
  L00: ' ..."\n'  ' the'  ' club'  ' promoted'  ' there'  ' she'  ' long'  ' nothing'  ' from'  ' on'  ' @'  ' good'
  L01: ' the'  ' eleven'  ' on'  ' twelve'  ' a'  ' there'  ' that'  ' Fitz'  ' from'  ' of'  ' Nashville'  ' he'
  L02: ' trump'  ' Yankees'  ' Knicks'  ' Charlottesville'  ' the'  ' eleven'  ' Billie'  ' NFL'  ' promoted'  ' club'  ' twelve'  ' terrific'
  L03: ' the'  ' twelve'  ' eleven'  ' of'  ' seven'  ' she'  ' in'  ','  ' ,'  ' a'  ' ten'  ' Charlottesville'
  L04: ','  ' of'  ' the'  ' in'  ' on'  ' Billie'  ' eleven'  ' pitching'  ' she'  ' twelve'  ' Knicks'  ' Nashville'
  L05: ','  ' of'  ' the'  ' Billie'  ' in'  ' Knicks'  ' on'  ' Philadelphia'  ' Cowboys'  ' she'  ' eleven'  ' to'
  L06: ' Billie'  ','  ' Cowboys'  ' Knicks'  ' of'  ' Yankees'  ' golf'  ' blonde'  ' NFL'  ' Philadelphia'  ' Champ'  ' in'
  L07: ' Billie'  ' played'  ' Knicks'  ' superstar'  ','  ' NFL'  ' blonde'  ' golf'  ' Beyonce'  ' tennis'  ' Cowboys'  ' Hurricane'
  L08: ' Billie'  ' Knicks'  ' superstar'  ' Oprah'  ' NFL'  ' Beyonce'  ' Cowboys'  ' blonde'  ' Hurricane'  ' Obama'  ' Philadelphia'  ' golf'
  L09: ' Billie'  ' superstar'  ' Knicks'  ' Cowboys'  ' Oprah'  ' played'  ' famously'  ' blonde'  ' golf'  ','  ' Hurricane'  ' NFL'
  L10: ' Billie'  ' superstar'  ' Cowboys'  ' Knicks'  ' Oprah'  ' played'  ' blonde'  ' Hurricane'  ' NFL'  ' famously'  ' Bobby'  ' golf'
  L11: ' Billie'  ' superstar'  ' Cowboys'  ' Knicks'  ' blonde'  ' Bobby'  ' famously'  ' Hurricane'  ' played'  ' Oprah'  ' NFL'  ' Olympic'
  L12: ' superstar'  ' Cowboys'  ' Billie'  ' blonde'  ' Knicks'  ' Bobby'  ' Hurricane'  ' Olympic'  ' NFL'  ' golf'  ' fighter'  ' rookie'
  L13: ' superstar'  ' Billie'  ' blonde'  ' Cowboys'  ' Oprah'  ' celebrity'  ' champion'  ' fighter'  ' Bobby'  ' tennis'  ' Knicks'  ' famously'
  L14: ' superstar'  ' tennis'  ' Billie'  ' Oprah'  ' champion'  ' fighter'  ' Superstar'  ' blonde'  ' Cowboys'  ' basketball'  ' celebrity'  ' wrestler'
  L15: ' superstar'  ' Billie'  ' champion'  ' fighter'  ' tennis'  ' Cowboys'  ' celebrity'  ' blonde'  ' undefeated'  ' Oprah'  ' basketball'  ' Superstar'
  L16: ' superstar'  ' champion'  ' tennis'  ' basketball'  ' golf'  ' softball'  ' celebrity'  ' famously'  ' champions'  ' career'  ' baseball'  ' fighter'
  L17: ' champion'  ' famously'  ' tennis'  ' superstar'  ' basketball'  ' wins'  ' celebrated'  ' golf'  ' praised'  ' played'  ' softball'  ' winning'
  L18: ' champion'  ' superstar'  ' famously'  ' announced'  ' wins'  ' celebrated'  ' champions'  ' celebrates'  ' danced'  ' slammed'  ' praised'  ' winning'
  L19: ' champion'  ' wins'  ' tennis'  ' champions'  ' played'  ' Tennis'  ' basketball'  ' superstar'  ' Champion'  ' Champions'  ' Championship'  ' championship'
  L20: ' tennis'  ' Tennis'  ' played'  ' wins'  ' defeated'  ' champion'  ' Wimbledon'  ' tenis'  ' won'  ' announced'  ' retired'  ' champions'
  L21: ' has'  ' won'  ' was'  ' defeated'  ' had'  ' wins'  ' played'  ' withdrew'  ' is'  ' broke'  ' champion'  ' tennis'
  L22: ' has'  ' won'  ' was'  ' had'  ','  ' defeated'  ' wins'  ' is'  "'"  ' tennis'  ' played'  ' Tennis'

----------------------------------------------------------------------------------------------------
RELATION birth_city: 'Serena Williams was born in the city of'
  subject tokens: ['Ser', 'ena', ' Williams'] | greedy span: [' S'] (content idx 0)
  model next-token at reader, clean: ' S'  ' New'  '\n\n'  ' '  ' San'  ' Sh'  ' "'  '\xa0'
  model next-token at reader, jspace [subject_all|9-13]: ' New'  ' Houston'  ' Atlanta'  ' St'  ' Charlotte'  ' Chicago'
  model next-token at reader, jspace [subject_all|9-17]: ' New'  ' Atlanta'  ' Houston'  ' '  ' Charlotte'  ' St'
  model next-token at reader, jspace [subject_all|6-20]: ' '  ' New'  ' Chicago'  ' Brooklyn'  ' Philadelphia'  '\n\n'
  model next-token at reader, jspace [subject_last|9-13]: ' New'  ' Sh'  ' '  ' Detroit'  ' St'  ' I'
  model next-token at reader, jspace [subject_last|9-17]: ' New'  ' Sh'  ' '  ' Nairobi'  ' San'  ' I'
  model next-token at reader, jspace [subject_last|6-20]: ' New'  ' Nairobi'  ' '  ' Sh'  ' I'  ' ???'
  -- J-lens at the READER, clean --
    L00: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' twenty'  ' six'  ' nine'  ' fifty'  ' eight'  ' eleven'  ' fifteen'
    L01: ' the'  ' a'  ' fourteen'  ' fifty'  ' twenty'  ' twelve'  ' six'  ' Washington'  ' in'  ' Boston'  ' seventy'  ' nine'
    L02: ' the'  ' a'  ' in'  ' fourteen'  ' twelve'  ' that'  ' Washington'  ' twenty'  ' being'  ' fifty'  ' of'  ' '
    L03: ' the'  ' Washington'  ' a'  ' and'  ' in'  ' that'  ' twelve'  ','  ' fourteen'  ' fifty'  ' it'  ' being'
    L04: ' the'  ' Washington'  ' a'  ' twelve'  ' fourteen'  ' fifty'  ' in'  ' twenty'  ' being'  ' and'  ' making'  ' that'
    L05: ' the'  ' a'  ' twelve'  ' fourteen'  ' in'  ' twenty'  ','  ' fifty'  ' '  ' and'  ' Washington'  ' seventy'
